chain,start,end,duration_d,brd_chg,disp_chg,rb_spread,has_opposing,classification,in_conc,state7,state30,subperiod
Polygon,2021-12-20 23:59:59,2021-12-27 23:59:59,8,0.068,-0.00206,0.00852,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2020-2021
Polygon,2021-12-28 23:59:59,2022-01-27 23:59:59,4,-0.064,0.02891,0.01112,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2022
Polygon,2022-02-07 23:59:59,2022-02-13 23:59:59,7,0.0,,0.00867,False,TRUE_STALL,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2022
Polygon,2022-03-19 23:59:59,2022-03-22 23:59:59,4,0.178,0.03082,0.00439,False,GLOBAL_BREADTH_DISPERSION,True,MID_CAP_ROTATION,MID_CAP_ROTATION,2022
Polygon,2022-04-06 23:59:59,2022-04-08 23:59:59,3,-0.122,0.427,0.01333,False,RANK_BAND_REPRICING,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2022
Polygon,2022-05-05 23:59:59,2022-05-12 23:59:59,8,-0.032,-0.07397,0.03849,False,RANK_BAND_REPRICING,False,CAPITAL_EXIT,MIXED_NO_CLEAR_ROUTE,2022
Polygon,2022-08-15 23:59:59,2022-08-25 23:59:59,11,-0.128,-0.00903,0.00608,False,GLOBAL_BREADTH_DISPERSION,False,ETH_BROADENING,NARROW_LEADERSHIP,2022
Polygon,2022-09-30 23:59:59,2022-10-02 23:59:59,3,-0.048,0.0135,0.0078,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2022
Polygon,2022-11-07 23:59:59,2022-11-10 23:59:59,4,-0.278,0.07194,0.02332,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2022
Polygon,2022-12-01 23:59:59,2022-12-05 23:59:59,5,-0.044,-0.02948,0.00303,False,GLOBAL_BREADTH_DISPERSION,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2022
Polygon,2022-12-07 23:59:59,2022-12-09 23:59:59,3,0.584,0.0607,0.00609,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2022
Polygon,2023-01-08 23:59:59,2023-01-20 23:59:59,13,0.658,0.18491,0.00767,False,GLOBAL_BREADTH_DISPERSION,True,LARGE_ALT_ROTATION,BROAD_RISK_EXPANSION,2023
Polygon,2023-02-09 23:59:59,2023-02-11 23:59:59,3,-0.002,-0.01881,0.01441,False,RANK_BAND_REPRICING,False,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,2023
Polygon,2023-02-19 23:59:59,2023-02-26 23:59:59,8,-0.114,0.01284,0.00637,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2023
Polygon,2023-03-19 23:59:59,2023-03-26 23:59:59,8,-0.05,-0.04861,0.0082,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
Polygon,2023-03-31 23:59:59,2023-04-02 23:59:59,3,0.14,0.00727,0.00361,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
Polygon,2023-05-01 23:59:59,2023-05-03 23:59:59,3,0.08,0.00461,0.0071,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2023
Polygon,2023-05-25 23:59:59,2023-05-28 23:59:59,4,0.026,0.05607,0.00337,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2023
Polygon,2023-05-30 23:59:59,2023-06-03 23:59:59,4,0.022,0.01058,0.005,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2023
Polygon,2023-06-23 23:59:59,2023-06-26 23:59:59,3,-0.076,-0.00329,0.01286,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
Polygon,2023-06-27 23:59:59,2023-06-30 23:59:59,4,-0.18,,0.01074,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
Polygon,2023-07-02 23:59:59,2023-07-09 23:59:59,8,0.146,1.89457,0.00608,False,GLOBAL_BREADTH_DISPERSION,True,LARGE_ALT_ROTATION,MIXED_NO_CLEAR_ROUTE,2023
Polygon,2023-07-16 23:59:59,2023-07-20 23:59:59,5,-0.122,1.0257,0.00662,False,GLOBAL_BREADTH_DISPERSION,False,ETH_BROADENING,MIXED_NO_CLEAR_ROUTE,2023
Polygon,2023-08-10 23:59:59,2023-08-14 23:59:59,5,-0.08,-0.00542,0.0032,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2023
Polygon,2023-09-03 23:59:59,2023-09-06 23:59:59,4,-0.116,,0.0022,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2023
Polygon,2023-09-09 23:59:59,2023-09-11 23:59:59,3,-0.048,-0.00091,0.00937,False,GLOBAL_BREADTH_DISPERSION,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
Polygon,2023-10-08 23:59:59,2023-10-10 23:59:59,3,-0.046,-0.02071,0.00771,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,LARGE_ALT_ROTATION,2023
Polygon,2023-10-28 23:59:59,2023-11-02 23:59:59,6,0.058,0.08864,0.00659,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
Polygon,2023-11-12 23:59:59,2023-11-17 23:59:59,5,-0.01,0.93231,0.01092,False,RANK_BAND_REPRICING,False,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,2023
Polygon,2023-12-03 23:59:59,2023-12-07 23:59:59,4,0.018,0.01478,0.01005,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
Polygon,2023-12-08 23:59:59,2023-12-13 23:59:59,5,-0.048,-0.18037,0.00841,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,ETH_BROADENING,2023
Polygon,2023-12-15 23:59:59,2023-12-17 23:59:59,3,0.07,-0.00209,0.00921,False,GLOBAL_BREADTH_DISPERSION,True,LARGE_ALT_ROTATION,NARROW_LEADERSHIP,2023
Polygon,2023-12-24 23:59:59,2023-12-30 23:59:59,6,0.008,-0.07191,0.0072,False,GLOBAL_BREADTH_DISPERSION,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
Polygon,2024-01-16 23:59:59,2024-01-19 23:59:59,4,-0.174,-0.05494,0.00804,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2024
Polygon,2024-02-19 23:59:59,2024-03-17 23:59:59,28,-0.036,0.41612,0.00774,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Polygon,2024-03-27 23:59:59,2024-04-03 23:59:59,8,-0.358,-0.18025,0.01121,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Polygon,2024-04-10 23:59:59,2024-04-13 23:59:59,4,-0.146,-0.0544,0.03693,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Polygon,2024-04-23 23:59:59,2024-04-27 23:59:59,5,-0.064,-0.69811,0.00888,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Polygon,2024-05-05 23:59:59,2024-05-08 23:59:59,3,-0.076,-2.52694,0.0067,False,GLOBAL_BREADTH_DISPERSION,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Polygon,2024-05-09 23:59:59,2024-05-12 23:59:59,4,0.068,0.02002,0.0048,False,GLOBAL_BREADTH_DISPERSION,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Polygon,2024-05-19 23:59:59,2024-05-30 23:59:59,12,0.324,0.07381,0.00333,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Polygon,2024-06-09 23:59:59,2024-06-12 23:59:59,4,-0.048,-0.05383,0.01442,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Polygon,2024-07-18 23:59:59,2024-07-27 23:59:59,10,-0.066,-0.0384,0.00422,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,STABLECOIN_PARKING,2024
Polygon,2024-08-18 23:59:59,2024-08-21 23:59:59,4,0.016,-0.00554,0.01672,False,RANK_BAND_REPRICING,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2024
Polygon,2024-08-28 23:59:59,2024-08-30 23:59:59,3,0.042,0.02199,0.00898,False,GLOBAL_BREADTH_DISPERSION,False,MID_CAP_ROTATION,BROAD_RISK_EXPANSION,2024
Polygon,2024-09-15 23:59:59,2024-09-18 23:59:59,4,-0.002,-0.00043,0.00404,False,TRUE_STALL,True,LARGE_ALT_ROTATION,BTC_CONCENTRATION,2024
Polygon,2024-10-01 23:59:59,2024-10-03 23:59:59,3,-0.106,-0.00488,0.02156,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Polygon,2024-10-11 23:59:59,2024-10-15 23:59:59,5,0.134,0.00599,0.00644,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Polygon,2024-10-23 23:59:59,2024-10-25 23:59:59,3,-0.104,-0.00473,0.02754,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,LARGE_ALT_ROTATION,2024
Polygon,2024-11-06 23:59:59,2024-11-08 23:59:59,3,0.27,0.0136,0.017,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,BROAD_RISK_EXPANSION,2024
Polygon,2024-11-23 23:59:59,2024-11-28 23:59:59,5,0.076,0.03636,0.01231,False,RANK_BAND_REPRICING,True,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2024
Polygon,2024-12-03 23:59:59,2024-12-11 23:59:59,9,-0.036,-0.26485,0.01402,True,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Polygon,2025-01-06 23:59:59,2025-01-10 23:59:59,5,-0.048,-0.15528,0.01507,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Polygon,2025-02-16 23:59:59,2025-02-18 23:59:59,3,0.066,0.10152,0.00511,False,GLOBAL_BREADTH_DISPERSION,False,STABLECOIN_PARKING,STABLECOIN_PARKING,2025-2026
Polygon,2025-02-20 23:59:59,2025-02-23 23:59:59,4,0.026,-0.0473,0.00998,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2025-2026
Polygon,2025-03-20 23:59:59,2025-03-28 23:59:59,9,0.038,-0.03693,0.00264,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Polygon,2025-04-17 23:59:59,2025-04-24 23:59:59,8,0.058,-0.029,0.01353,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2025-2026
Polygon,2025-05-13 23:59:59,2025-05-16 23:59:59,4,-0.032,-0.06926,0.01742,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Polygon,2025-05-18 23:59:59,2025-05-22 23:59:59,3,-0.092,-0.06849,0.00596,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Polygon,2025-05-23 23:59:59,2025-05-29 23:59:59,4,-0.1,0.06141,0.00796,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Polygon,2025-07-02 23:59:59,2025-07-05 23:59:59,4,0.064,0.00739,0.00537,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2025-2026
Polygon,2025-07-12 23:59:59,2025-07-17 23:59:59,6,0.144,0.09448,0.00748,False,GLOBAL_BREADTH_DISPERSION,True,BROAD_RISK_EXPANSION,NARROW_LEADERSHIP,2025-2026
Polygon,2025-07-18 23:59:59,2025-07-25 23:59:59,8,0.088,0.07071,0.00702,False,GLOBAL_BREADTH_DISPERSION,False,ETH_BROADENING,NARROW_LEADERSHIP,2025-2026
Polygon,2025-07-26 23:59:59,2025-07-28 23:59:59,3,0.024,-0.06049,0.01126,False,RANK_BAND_REPRICING,False,BROAD_RISK_EXPANSION,NARROW_LEADERSHIP,2025-2026
Polygon,2025-08-08 23:59:59,2025-08-12 23:59:59,5,-0.15,-0.04373,0.00368,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2025-2026
Polygon,2025-08-15 23:59:59,2025-08-19 23:59:59,5,-0.124,-0.02745,0.00837,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,ETH_BROADENING,2025-2026
Polygon,2025-09-10 23:59:59,2025-09-12 23:59:59,3,-0.15,-0.07321,0.00888,False,GLOBAL_BREADTH_DISPERSION,False,NARROW_LEADERSHIP,MIXED_NO_CLEAR_ROUTE,2025-2026
Polygon,2025-09-13 23:59:59,2025-09-15 23:59:59,3,-0.258,-0.05261,0.01366,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Polygon,2025-09-16 23:59:59,2025-09-19 23:59:59,4,0.08,0.15769,0.00509,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Polygon,2025-10-03 23:59:59,2025-10-12 23:59:59,10,-0.292,-0.04772,0.01455,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2025-2026
Polygon,2025-10-26 23:59:59,2025-11-04 23:59:59,10,-0.072,-0.03692,0.01254,False,RANK_BAND_REPRICING,True,NARROW_LEADERSHIP,SMALL_CAP_ROTATION,2025-2026
Polygon,2026-01-14 23:59:59,2026-01-20 23:59:59,7,-0.308,0.08897,0.01553,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,CAPITAL_EXIT,2025-2026
Polygon,2026-02-18 23:59:59,2026-02-21 23:59:59,4,0.028,0.00365,0.00784,False,GLOBAL_BREADTH_DISPERSION,False,LARGE_ALT_ROTATION,BTC_CONCENTRATION,2025-2026
Polygon,2026-04-08 23:59:59,2026-04-11 23:59:59,4,-0.008,0.24334,0.00764,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MID_CAP_ROTATION,2025-2026
Polygon,2026-05-11 23:59:59,2026-05-14 23:59:59,4,-0.054,0.08403,0.01246,False,RANK_BAND_REPRICING,False,BTC_CONCENTRATION,LARGE_ALT_ROTATION,2025-2026
Polygon,2026-06-15 23:59:59,2026-06-17 23:59:59,3,0.004,-0.09393,0.00604,False,GLOBAL_BREADTH_DISPERSION,False,LARGE_ALT_ROTATION,MIXED_NO_CLEAR_ROUTE,2025-2026
OP Mainnet,2022-08-09 23:59:59,2022-08-16 23:59:59,8,-0.004,0.02808,0.00807,False,GLOBAL_BREADTH_DISPERSION,False,ETH_BROADENING,MIXED_NO_CLEAR_ROUTE,2022
OP Mainnet,2022-09-30 23:59:59,2022-10-09 23:59:59,10,-0.052,0.05113,0.00263,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2022
OP Mainnet,2022-10-10 23:59:59,2022-10-12 23:59:59,3,0.002,-0.01508,0.00753,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2022
OP Mainnet,2022-11-01 23:59:59,2022-11-04 23:59:59,4,0.06,0.02733,0.00441,False,GLOBAL_BREADTH_DISPERSION,False,NARROW_LEADERSHIP,MIXED_NO_CLEAR_ROUTE,2022
OP Mainnet,2023-01-27 23:59:59,2023-01-29 23:59:59,3,0.018,0.01842,0.00235,False,GLOBAL_BREADTH_DISPERSION,False,BROAD_RISK_EXPANSION,MID_CAP_ROTATION,2023
OP Mainnet,2023-01-30 23:59:59,2023-02-01 23:59:59,3,0.018,0.06331,0.00731,False,GLOBAL_BREADTH_DISPERSION,False,BROAD_RISK_EXPANSION,MID_CAP_ROTATION,2023
OP Mainnet,2023-02-09 23:59:59,2023-02-15 23:59:59,7,-0.056,-0.06467,0.00957,False,GLOBAL_BREADTH_DISPERSION,False,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,2023
OP Mainnet,2023-02-21 23:59:59,2023-02-23 23:59:59,3,0.024,-0.03998,0.01527,False,RANK_BAND_REPRICING,False,MID_CAP_ROTATION,BTC_CONCENTRATION,2023
OP Mainnet,2023-03-20 23:59:59,2023-03-26 23:59:59,7,-0.006,-0.02907,0.01097,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
OP Mainnet,2023-04-06 23:59:59,2023-04-09 23:59:59,4,0.246,0.00841,0.00339,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
OP Mainnet,2023-04-30 23:59:59,2023-05-03 23:59:59,4,0.002,-0.00141,0.00557,False,TRUE_STALL,True,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2023
OP Mainnet,2023-05-21 23:59:59,2023-05-26 23:59:59,6,-0.028,0.02065,0.00605,False,GLOBAL_BREADTH_DISPERSION,False,NARROW_LEADERSHIP,BTC_CONCENTRATION,2023
OP Mainnet,2023-06-27 23:59:59,2023-06-29 23:59:59,3,-0.046,-0.00747,0.01485,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
OP Mainnet,2023-07-02 23:59:59,2023-07-04 23:59:59,3,0.036,2.04963,0.00712,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
OP Mainnet,2023-07-15 23:59:59,2023-07-22 23:59:59,7,-0.246,0.82879,0.00486,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2023
OP Mainnet,2023-09-21 23:59:59,2023-09-23 23:59:59,3,0.04,0.00819,0.00429,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
OP Mainnet,2023-10-21 23:59:59,2023-10-24 23:59:59,4,0.208,0.02319,0.01105,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2023
OP Mainnet,2023-10-25 23:59:59,2023-10-28 23:59:59,4,0.782,,0.00589,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2023
OP Mainnet,2023-10-30 23:59:59,2023-11-04 23:59:59,6,0.04,0.01803,0.00421,False,GLOBAL_BREADTH_DISPERSION,True,LARGE_ALT_ROTATION,BTC_CONCENTRATION,2023
OP Mainnet,2023-11-07 23:59:59,2023-11-09 23:59:59,3,0.014,0.07655,0.00709,False,GLOBAL_BREADTH_DISPERSION,True,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2023
OP Mainnet,2023-12-04 23:59:59,2023-12-13 23:59:59,8,-0.054,-0.20052,0.0053,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,ETH_BROADENING,2023
OP Mainnet,2024-01-16 23:59:59,2024-01-19 23:59:59,4,-0.174,-0.05494,0.00804,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2024
OP Mainnet,2024-02-13 23:59:59,2024-02-24 23:59:59,12,0.816,,0.00512,False,GLOBAL_BREADTH_DISPERSION,True,MID_CAP_ROTATION,BTC_CONCENTRATION,2024
OP Mainnet,2024-02-25 23:59:59,2024-03-02 23:59:59,7,0.062,0.16153,0.0161,False,RANK_BAND_REPRICING,True,MID_CAP_ROTATION,BTC_CONCENTRATION,2024
OP Mainnet,2024-03-12 23:59:59,2024-03-17 23:59:59,6,-0.084,-0.09727,0.01394,False,RANK_BAND_REPRICING,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
OP Mainnet,2024-03-29 23:59:59,2024-04-04 23:59:59,7,-0.206,-0.09923,0.01047,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
OP Mainnet,2024-04-10 23:59:59,2024-04-13 23:59:59,4,-0.146,-0.0544,0.03693,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
OP Mainnet,2024-04-22 23:59:59,2024-04-24 23:59:59,3,-0.066,0.2779,0.00843,False,GLOBAL_BREADTH_DISPERSION,True,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2024
OP Mainnet,2024-05-05 23:59:59,2024-05-10 23:59:59,5,-0.026,-2.52035,0.00368,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
OP Mainnet,2024-05-22 23:59:59,2024-05-29 23:59:59,8,0.18,0.04921,0.00449,False,GLOBAL_BREADTH_DISPERSION,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
OP Mainnet,2024-07-16 23:59:59,2024-07-26 23:59:59,11,0.28,0.01134,0.00396,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,STABLECOIN_PARKING,2024
OP Mainnet,2024-08-25 23:59:59,2024-08-27 23:59:59,3,-0.09,-0.00933,0.02451,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,BROAD_RISK_EXPANSION,2024
OP Mainnet,2024-09-16 23:59:59,2024-09-19 23:59:59,4,0.58,,0.00771,False,GLOBAL_BREADTH_DISPERSION,True,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,2024
OP Mainnet,2024-10-12 23:59:59,2024-10-16 23:59:59,5,0.084,0.05131,0.00713,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
OP Mainnet,2024-10-18 23:59:59,2024-10-22 23:59:59,5,-0.138,-0.07102,0.00314,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
OP Mainnet,2024-11-08 23:59:59,2024-11-20 23:59:59,13,-0.096,0.12172,0.01111,False,RANK_BAND_REPRICING,True,BROAD_RISK_EXPANSION,BROAD_RISK_EXPANSION,2024
OP Mainnet,2024-12-03 23:59:59,2024-12-07 23:59:59,5,-0.016,0.05026,0.01883,False,RANK_BAND_REPRICING,False,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,2024
OP Mainnet,2024-12-08 23:59:59,2024-12-11 23:59:59,4,-0.088,-0.41127,0.02575,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
OP Mainnet,2024-12-31 23:59:59,2025-01-02 23:59:59,3,0.026,0.16006,0.01406,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
OP Mainnet,2025-01-03 23:59:59,2025-01-05 23:59:59,3,-0.048,-0.22848,0.01599,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
OP Mainnet,2025-01-06 23:59:59,2025-01-10 23:59:59,5,-0.048,-0.15528,0.01507,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
OP Mainnet,2025-02-14 23:59:59,2025-02-16 23:59:59,3,-0.016,-0.00168,0.00462,False,TRUE_STALL,False,MIXED_NO_CLEAR_ROUTE,STABLECOIN_PARKING,2025-2026
OP Mainnet,2025-02-18 23:59:59,2025-02-21 23:59:59,4,-0.026,-0.06637,0.00722,False,GLOBAL_BREADTH_DISPERSION,False,STABLECOIN_PARKING,STABLECOIN_PARKING,2025-2026
OP Mainnet,2025-02-24 23:59:59,2025-02-26 23:59:59,3,0.008,0.05583,0.01173,False,RANK_BAND_REPRICING,False,STABLECOIN_PARKING,BTC_CONCENTRATION,2025-2026
OP Mainnet,2025-04-27 23:59:59,2025-05-02 23:59:59,6,0.21,0.06492,0.00641,False,GLOBAL_BREADTH_DISPERSION,True,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2025-2026
OP Mainnet,2025-05-29 23:59:59,2025-05-31 23:59:59,3,-0.122,-0.04603,0.02197,False,RANK_BAND_REPRICING,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
OP Mainnet,2025-06-01 23:59:59,2025-06-03 23:59:59,3,0.152,-0.02625,0.00912,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2025-2026
OP Mainnet,2025-07-04 23:59:59,2025-07-06 23:59:59,3,0.048,0.03675,0.01251,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,ETH_BROADENING,2025-2026
OP Mainnet,2025-07-16 23:59:59,2025-07-20 23:59:59,5,0.08,0.02392,0.00759,False,GLOBAL_BREADTH_DISPERSION,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2025-2026
OP Mainnet,2025-07-22 23:59:59,2025-07-24 23:59:59,3,0.038,-0.09591,0.02751,False,RANK_BAND_REPRICING,False,BROAD_RISK_EXPANSION,ETH_BROADENING,2025-2026
OP Mainnet,2025-08-15 23:59:59,2025-08-18 23:59:59,4,-0.056,0.00413,0.00661,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,ETH_BROADENING,2025-2026
OP Mainnet,2025-08-29 23:59:59,2025-08-31 23:59:59,3,0.188,0.02782,0.00643,False,GLOBAL_BREADTH_DISPERSION,False,NARROW_LEADERSHIP,BTC_CONCENTRATION,2025-2026
OP Mainnet,2025-10-02 23:59:59,2025-10-06 23:59:59,5,0.028,-0.12753,0.00801,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,STABLECOIN_PARKING,2025-2026
OP Mainnet,2025-11-13 23:59:59,2025-11-15 23:59:59,3,0.012,0.02265,0.01402,False,RANK_BAND_REPRICING,False,LARGE_ALT_ROTATION,MIXED_NO_CLEAR_ROUTE,2025-2026
