chain,start,end,duration_d,imp_share_chg_pre5,imp_share_chg_post3,imp_share_ctrl_med,release_trigger,state_at_end,in_conc_at_end,state_end_plus7,state_end_plus30,fwd7_propagation,subperiod
Sui,2026-04-17 23:59:59,2026-04-19 23:59:59,3,0.66667,-0.66667,0.16667,tvl_chg7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2025-2026
Sui,2026-06-14 23:59:59,2026-06-18 23:59:59,5,0.5,0.0,0.2,vel7,LARGE_ALT_ROTATION,False,LARGE_ALT_ROTATION,BTC_CONCENTRATION,True,2025-2026
Sui,2026-07-08 23:59:59,2026-07-12 23:59:59,5,-0.25,-0.05,0.0,vel7,MIXED_NO_CLEAR_ROUTE,False,BTC_CONCENTRATION,NARROW_LEADERSHIP,False,2025-2026
Sui,2026-07-16 23:59:59,2026-07-20 23:59:59,5,0.2,0.4,0.26667,vel7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2025-2026
Hyperliquid L1,2024-12-09 23:59:59,2024-12-12 23:59:59,4,1.0,0.0,0.0,,BROAD_RISK_EXPANSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2024
Hyperliquid L1,2025-01-03 23:59:59,2025-01-05 23:59:59,3,0.0,0.0,0.0,,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2025-2026
Hyperliquid L1,2025-02-10 23:59:59,2025-02-13 23:59:59,4,0.0,0.0,0.0,imp_share,BTC_CONCENTRATION,True,MIXED_NO_CLEAR_ROUTE,STABLECOIN_PARKING,False,2025-2026
Hyperliquid L1,2025-03-02 23:59:59,2025-03-09 23:59:59,8,0.0,0.0,0.0,,STABLECOIN_PARKING,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,False,2025-2026
Hyperliquid L1,2025-04-26 23:59:59,2025-04-30 23:59:59,5,1.0,0.0,0.25,imp_share,BTC_CONCENTRATION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2025-2026
Hyperliquid L1,2025-08-12 23:59:59,2025-08-14 23:59:59,3,0.0,0.0,0.0,imp_share,NARROW_LEADERSHIP,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2025-2026
Hyperliquid L1,2025-08-17 23:59:59,2025-08-19 23:59:59,3,0.0,0.0,0.0,imp_share,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,ETH_BROADENING,False,2025-2026
Hyperliquid L1,2025-08-22 23:59:59,2025-08-24 23:59:59,3,0.0,0.0,0.0,tvl_chg7,NARROW_LEADERSHIP,False,ETH_BROADENING,MIXED_NO_CLEAR_ROUTE,True,2025-2026
Hyperliquid L1,2025-10-09 23:59:59,2025-10-11 23:59:59,3,0.0,0.0,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,LARGE_ALT_ROTATION,False,2025-2026
Hyperliquid L1,2026-04-16 23:59:59,2026-04-20 23:59:59,5,-0.5,0.25,0.0,tvl_chg7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2025-2026
Hyperliquid L1,2026-05-03 23:59:59,2026-05-12 23:59:59,10,0.25,-0.5,0.0,imp_share,MID_CAP_ROTATION,False,BTC_CONCENTRATION,NARROW_LEADERSHIP,False,2025-2026
Hyperliquid L1,2026-06-22 23:59:59,2026-06-24 23:59:59,3,-0.15,-0.25,0.0,tvl_chg7,LARGE_ALT_ROTATION,False,SMALL_CAP_ROTATION,BTC_CONCENTRATION,True,2025-2026
PulseChain,2024-11-13 23:59:59,2024-11-21 23:59:59,3,0.0,0.0,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,True,2024
PulseChain,2025-11-12 23:59:59,2025-11-14 23:59:59,3,-1.0,0.0,0.0,tvl_chg7,NARROW_LEADERSHIP,False,NARROW_LEADERSHIP,MIXED_NO_CLEAR_ROUTE,False,2025-2026
PulseChain,2025-12-01 23:59:59,2025-12-03 23:59:59,3,-1.0,0.0,0.0,vel7,MIXED_NO_CLEAR_ROUTE,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,False,2025-2026
PulseChain,2025-12-12 23:59:59,2025-12-14 23:59:59,3,0.0,0.0,0.0,imp_share,MIXED_NO_CLEAR_ROUTE,False,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2025-2026
PulseChain,2026-01-14 23:59:59,2026-01-19 23:59:59,6,0.0,1.0,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,BTC_CONCENTRATION,CAPITAL_EXIT,False,2025-2026
PulseChain,2026-02-14 23:59:59,2026-02-16 23:59:59,3,0.0,-1.0,0.0,vel7,CAPITAL_EXIT,False,CAPITAL_EXIT,MIXED_NO_CLEAR_ROUTE,False,2025-2026
PulseChain,2026-02-27 23:59:59,2026-03-01 23:59:59,3,0.0,1.0,0.0,imp_share,CAPITAL_EXIT,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2025-2026
PulseChain,2026-03-15 23:59:59,2026-03-18 23:59:59,4,-1.0,1.0,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2025-2026
PulseChain,2026-04-11 23:59:59,2026-04-24 23:59:59,14,0.0,0.0,1.0,tvl_chg7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,NARROW_LEADERSHIP,False,2025-2026
PulseChain,2026-05-08 23:59:59,2026-05-13 23:59:59,6,1.0,0.0,0.0,imp_share,MID_CAP_ROTATION,False,BTC_CONCENTRATION,NARROW_LEADERSHIP,False,2025-2026
Cronos,2024-09-14 23:59:59,2024-09-16 23:59:59,3,1.0,-1.0,0.0,imp_share,MIXED_NO_CLEAR_ROUTE,False,NARROW_LEADERSHIP,BTC_CONCENTRATION,False,2024
Cronos,2024-09-19 23:59:59,2024-11-08 23:59:59,6,0.0,0.0,0.0,tvl_chg7,BTC_CONCENTRATION,True,MIXED_NO_CLEAR_ROUTE,BROAD_RISK_EXPANSION,False,2024
Cronos,2025-11-30 23:59:59,2025-12-02 23:59:59,3,-1.0,0.0,0.0,imp_share,MIXED_NO_CLEAR_ROUTE,False,STABLECOIN_PARKING,NARROW_LEADERSHIP,False,2025-2026
Cronos,2026-01-08 23:59:59,2026-01-13 23:59:59,6,0.0,0.0,0.0,tvl_chg7,BTC_CONCENTRATION,True,MIXED_NO_CLEAR_ROUTE,CAPITAL_EXIT,False,2025-2026
Cronos,2026-02-20 23:59:59,2026-02-22 23:59:59,3,0.0,0.0,0.0,imp_share,CAPITAL_EXIT,False,CAPITAL_EXIT,MIXED_NO_CLEAR_ROUTE,False,2025-2026
Cronos,2026-03-15 23:59:59,2026-03-19 23:59:59,5,0.0,1.0,0.0,vel7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2025-2026
Cronos,2026-04-12 23:59:59,2026-04-14 23:59:59,3,0.0,0.0,0.0,vel7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,MID_CAP_ROTATION,False,2025-2026
Cronos,2026-04-17 23:59:59,2026-04-22 23:59:59,6,0.0,0.0,0.0,tvl_chg7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,LARGE_ALT_ROTATION,False,2025-2026
Cronos,2026-05-07 23:59:59,2026-05-12 23:59:59,6,1.0,-1.0,0.0,vel7,MID_CAP_ROTATION,False,BTC_CONCENTRATION,NARROW_LEADERSHIP,False,2025-2026
