event_id,triangle,entry_timestamp,exit_timestamp,direction,entry_z,exit_z,exit_reason,hold_minutes,entry_est_hour,entry_utc_hour,gross_bps,cost_bps,net_bps,mfe_bps,mae_bps,z6_stop,hard_exit,rollover_zone_entry
CAD_CHF_JPY-DEV-00466,CAD_CHF_JPY,2024-01-02T18:55:00,2024-01-02T19:00:00,LONG,-35.7731,-33.3999,SL_HIT,5.0,13,18,-15.2541,5.4866,-20.7406,0.0,-15.2541,1,0,0
CAD_CHF_JPY-DEV-00467,CAD_CHF_JPY,2024-01-02T19:05:00,2024-01-02T19:10:00,LONG,-7.1944,-6.9426,SL_HIT,5.0,14,19,-1.2064,5.4866,-6.693,0.0,-1.2064,1,0,0
CAD_CHF_JPY-DEV-00468,CAD_CHF_JPY,2024-01-02T19:15:00,2024-01-02T21:00:00,LONG,-6.2289,-0.1537,TIMEOUT,105.0,14,19,13.7358,5.4866,8.2492,13.7358,-2.3708,0,1,0
CAD_CHF_JPY-DEV-00469,CAD_CHF_JPY,2024-01-03T19:00:00,2024-01-03T19:05:00,LONG,-3.2437,-7.2604,SL_HIT,5.0,14,19,-5.1783,5.4866,-10.6649,0.0,-5.1783,1,0,0
CAD_CHF_JPY-DEV-00470,CAD_CHF_JPY,2024-01-03T19:20:00,2024-01-03T19:25:00,LONG,-4.2688,0.8579,TP_HIT,5.0,14,19,7.3509,5.4866,1.8643,7.3509,0.0,0,0,0
CAD_CHF_JPY-DEV-00471,CAD_CHF_JPY,2024-01-03T19:40:00,2024-01-03T20:30:00,LONG,-4.0721,0.4664,TP_HIT,50.0,14,19,6.7836,5.4866,1.297,6.7836,0.0,0,0,0
CAD_CHF_JPY-DEV-00472,CAD_CHF_JPY,2024-01-04T19:00:00,2024-01-04T19:05:00,LONG,-40.324,-7.4841,SL_HIT,5.0,14,19,10.7144,5.4866,5.2279,10.7144,0.0,1,0,0
CAD_CHF_JPY-DEV-00473,CAD_CHF_JPY,2024-01-04T19:10:00,2024-01-04T19:20:00,LONG,-3.8936,-6.0497,SL_HIT,10.0,14,19,-6.1081,5.4866,-11.5947,0.0,-6.1081,1,0,0
CAD_CHF_JPY-DEV-00474,CAD_CHF_JPY,2024-01-04T19:25:00,2024-01-04T20:30:00,LONG,-4.8503,0.2817,TP_HIT,65.0,14,19,12.8102,5.4866,7.3236,12.8102,-1.2526,0,0,0
CAD_CHF_JPY-DEV-00475,CAD_CHF_JPY,2024-01-08T18:55:00,2024-01-08T19:00:00,LONG,-3.4489,-27.2808,SL_HIT,5.0,13,18,-5.6846,5.4866,-11.1712,0.0,-5.6846,1,0,0
CAD_CHF_JPY-DEV-00476,CAD_CHF_JPY,2024-01-08T19:05:00,2024-01-08T19:10:00,LONG,-6.1277,-8.556,SL_HIT,5.0,14,19,-1.659,5.4866,-7.1456,0.0,-1.659,1,0,0
CAD_CHF_JPY-DEV-00477,CAD_CHF_JPY,2024-01-08T19:15:00,2024-01-08T19:20:00,LONG,-5.7737,-8.0707,SL_HIT,5.0,14,19,-1.9439,5.4866,-7.4305,0.0,-1.9439,1,0,0
CAD_CHF_JPY-DEV-00478,CAD_CHF_JPY,2024-01-08T19:25:00,2024-01-08T19:35:00,LONG,-7.8873,-15.1798,SL_HIT,10.0,14,19,-8.3384,5.4866,-13.825,2.5677,-8.3384,1,0,0
CAD_CHF_JPY-DEV-00479,CAD_CHF_JPY,2024-01-08T19:40:00,2024-01-08T19:50:00,LONG,-10.5164,-6.075,SL_HIT,10.0,14,19,3.3053,5.4866,-2.1812,5.2543,0.0,1,0,0
CAD_CHF_JPY-DEV-00480,CAD_CHF_JPY,2024-01-08T19:55:00,2024-01-08T21:00:00,LONG,-3.9285,0.3429,TIMEOUT,65.0,14,19,8.7325,5.4866,3.2459,8.7325,0.0,0,1,0
CAD_CHF_JPY-DEV-00481,CAD_CHF_JPY,2024-01-09T18:55:00,2024-01-09T19:00:00,LONG,-5.8111,-15.8788,SL_HIT,5.0,13,18,-2.6286,5.4866,-8.1151,0.0,-2.6286,1,0,0
CAD_CHF_JPY-DEV-00482,CAD_CHF_JPY,2024-01-09T19:05:00,2024-01-09T19:10:00,LONG,-16.9972,-11.7892,SL_HIT,5.0,14,19,-0.5569,5.4866,-6.0435,0.0,-0.5569,1,0,0
CAD_CHF_JPY-DEV-00483,CAD_CHF_JPY,2024-01-09T19:15:00,2024-01-09T19:20:00,LONG,-8.2963,-9.7922,SL_HIT,5.0,14,19,-2.3486,5.4866,-7.8351,0.0,-2.3486,1,0,0
CAD_CHF_JPY-DEV-00484,CAD_CHF_JPY,2024-01-09T19:25:00,2024-01-09T21:00:00,LONG,-4.6525,0.172,TIMEOUT,95.0,14,19,5.0311,5.4866,-0.4555,5.0311,-0.794,0,1,0
CAD_CHF_JPY-DEV-00485,CAD_CHF_JPY,2024-01-10T18:55:00,2024-01-10T19:00:00,LONG,-9.0076,-13.2108,SL_HIT,5.0,13,18,-1.5327,5.4866,-7.0193,0.0,-1.5327,1,0,0
CAD_CHF_JPY-DEV-00486,CAD_CHF_JPY,2024-01-10T19:05:00,2024-01-10T19:15:00,LONG,-8.6018,-8.964,SL_HIT,10.0,14,19,-1.011,5.4866,-6.4976,0.7612,-1.011,1,0,0
CAD_CHF_JPY-DEV-00487,CAD_CHF_JPY,2024-01-10T19:20:00,2024-01-10T19:25:00,LONG,-8.548,-6.5841,SL_HIT,5.0,14,19,0.4529,5.4866,-5.0337,0.4529,0.0,1,0,0
CAD_CHF_JPY-DEV-00488,CAD_CHF_JPY,2024-01-10T19:30:00,2024-01-10T19:35:00,LONG,-7.5325,-6.5278,SL_HIT,5.0,14,19,0.0729,5.4866,-5.4137,0.0729,0.0,1,0,0
CAD_CHF_JPY-DEV-00489,CAD_CHF_JPY,2024-01-10T19:40:00,2024-01-10T20:45:00,LONG,-4.1717,0.4049,TP_HIT,65.0,14,19,4.0144,5.4866,-1.4721,4.0144,0.0,0,0,0
CAD_CHF_JPY-DEV-00490,CAD_CHF_JPY,2024-01-11T19:00:00,2024-01-11T21:00:00,LONG,-3.4647,0.3016,TIMEOUT,120.0,14,19,5.48,5.4866,-0.0065,5.48,-3.9443,0,1,0
CAD_CHF_JPY-DEV-00491,CAD_CHF_JPY,2024-01-12T18:40:00,2024-01-15T00:00:00,LONG,-3.8735,0.1932,TIMEOUT,3200.0,13,18,1.0223,5.4866,-4.4642,1.0223,-0.6363,0,1,0
CAD_CHF_JPY-DEV-00492,CAD_CHF_JPY,2024-01-15T18:00:00,2024-01-15T18:05:00,LONG,-3.0243,2.0425,TP_HIT,5.0,13,18,1.0919,5.4866,-4.3947,1.0919,0.0,0,0,0
CAD_CHF_JPY-DEV-00493,CAD_CHF_JPY,2024-01-15T18:55:00,2024-01-15T19:00:00,LONG,-6.6688,-18.5025,SL_HIT,5.0,13,18,-3.0066,5.4866,-8.4932,0.0,-3.0066,1,0,0
CAD_CHF_JPY-DEV-00494,CAD_CHF_JPY,2024-01-15T19:05:00,2024-01-15T19:10:00,LONG,-14.1697,-7.9487,SL_HIT,5.0,14,19,1.1331,5.4866,-4.3535,1.1331,0.0,1,0,0
CAD_CHF_JPY-DEV-00495,CAD_CHF_JPY,2024-01-15T19:15:00,2024-01-15T19:20:00,LONG,-9.4922,-6.5115,SL_HIT,5.0,14,19,1.0324,5.4866,-4.4542,1.0324,0.0,1,0,0
CAD_CHF_JPY-DEV-00496,CAD_CHF_JPY,2024-01-15T19:25:00,2024-01-15T21:00:00,LONG,-4.743,-0.3433,TIMEOUT,95.0,14,19,3.4414,5.4866,-2.0452,3.6298,-0.6661,0,1,0
CAD_CHF_JPY-DEV-00497,CAD_CHF_JPY,2024-01-16T18:55:00,2024-01-16T19:00:00,LONG,-3.1527,-28.596,SL_HIT,5.0,13,18,-6.0988,5.4866,-11.5854,0.0,-6.0988,1,0,0
CAD_CHF_JPY-DEV-00498,CAD_CHF_JPY,2024-01-16T19:05:00,2024-01-16T19:10:00,LONG,-12.5338,-14.992,SL_HIT,5.0,14,19,-4.0534,5.4866,-9.54,0.0,-4.0534,1,0,0
CAD_CHF_JPY-DEV-00499,CAD_CHF_JPY,2024-01-16T19:15:00,2024-01-16T19:35:00,LONG,-6.2885,-6.8901,SL_HIT,20.0,14,19,-2.6407,5.4866,-8.1273,2.3287,-2.6407,1,0,0
CAD_CHF_JPY-DEV-00500,CAD_CHF_JPY,2024-01-17T19:00:00,2024-01-17T19:05:00,LONG,-8.6042,-13.6384,SL_HIT,5.0,14,19,-2.4429,5.4866,-7.9294,0.0,-2.4429,1,0,0
CAD_CHF_JPY-DEV-00501,CAD_CHF_JPY,2024-01-17T19:10:00,2024-01-17T19:15:00,LONG,-13.6721,3.2625,TP_HIT,5.0,14,19,9.7432,5.4866,4.2567,9.7432,0.0,0,0,0
CAD_CHF_JPY-DEV-00502,CAD_CHF_JPY,2024-01-17T19:20:00,2024-01-17T19:25:00,LONG,-5.3625,-7.7626,SL_HIT,5.0,14,19,-2.2628,5.4866,-7.7494,0.0,-2.2628,1,0,0
CAD_CHF_JPY-DEV-00503,CAD_CHF_JPY,2024-01-17T19:30:00,2024-01-17T19:55:00,LONG,-3.4643,-21.6372,SL_HIT,25.0,14,19,-20.9531,5.4866,-26.4397,0.1705,-20.9531,1,0,0
CAD_CHF_JPY-DEV-00504,CAD_CHF_JPY,2024-01-18T19:00:00,2024-01-18T19:05:00,LONG,-7.92,-18.7288,SL_HIT,5.0,14,19,-4.4704,5.4866,-9.9569,0.0,-4.4704,1,0,0
CAD_CHF_JPY-DEV-00505,CAD_CHF_JPY,2024-01-18T19:10:00,2024-01-18T19:15:00,LONG,-4.0116,-13.3034,SL_HIT,5.0,14,19,-6.1501,5.4866,-11.6367,0.0,-6.1501,1,0,0
CAD_CHF_JPY-DEV-00506,CAD_CHF_JPY,2024-01-18T19:20:00,2024-01-18T19:25:00,LONG,-12.6602,-7.6241,SL_HIT,5.0,14,19,2.1161,5.4866,-3.3705,2.1161,0.0,1,0,0
CAD_CHF_JPY-DEV-00507,CAD_CHF_JPY,2024-01-18T19:30:00,2024-01-18T19:35:00,LONG,-6.6236,-7.9501,SL_HIT,5.0,14,19,-2.9585,5.4866,-8.445,0.0,-2.9585,1,0,0
CAD_CHF_JPY-DEV-00508,CAD_CHF_JPY,2024-01-18T19:40:00,2024-01-18T20:05:00,LONG,-7.9862,0.5253,TP_HIT,25.0,14,19,14.6703,5.4866,9.1837,14.6703,0.0,0,0,0
CAD_CHF_JPY-DEV-00509,CAD_CHF_JPY,2024-01-22T19:00:00,2024-01-22T19:20:00,SHORT,23.6883,-5.9182,TP_HIT,20.0,14,19,7.0234,5.4866,1.5368,7.0234,0.0,0,0,0
CAD_CHF_JPY-DEV-00510,CAD_CHF_JPY,2024-01-22T19:30:00,2024-01-22T19:40:00,LONG,-9.3915,-9.2399,SL_HIT,10.0,14,19,-0.8925,5.4866,-6.3791,2.6474,-0.8925,1,0,0
CAD_CHF_JPY-DEV-00511,CAD_CHF_JPY,2024-01-22T19:45:00,2024-01-22T20:25:00,LONG,-5.7346,0.4542,TP_HIT,40.0,14,19,4.0689,5.4866,-1.4176,4.0689,0.0,0,0,0
CAD_CHF_JPY-DEV-00512,CAD_CHF_JPY,2024-01-23T19:00:00,2024-01-23T19:05:00,LONG,-50.0392,-7.4878,SL_HIT,5.0,14,19,4.8702,5.4866,-0.6164,4.8702,0.0,1,0,0
CAD_CHF_JPY-DEV-00513,CAD_CHF_JPY,2024-01-23T19:10:00,2024-01-23T20:55:00,LONG,-11.2735,0.2782,TP_HIT,105.0,14,19,10.383,5.4866,4.8964,10.383,0.0,0,0,0
CAD_CHF_JPY-DEV-00514,CAD_CHF_JPY,2024-01-24T19:00:00,2024-01-24T19:05:00,LONG,-15.9982,-9.1734,SL_HIT,5.0,14,19,0.7534,5.4866,-4.7332,0.7534,0.0,1,0,0
CAD_CHF_JPY-DEV-00515,CAD_CHF_JPY,2024-01-24T19:10:00,2024-01-24T19:20:00,LONG,-7.7157,-6.1747,SL_HIT,10.0,14,19,0.2056,5.4866,-5.281,1.8572,0.0,1,0,0
CAD_CHF_JPY-DEV-00516,CAD_CHF_JPY,2024-01-24T19:25:00,2024-01-24T20:30:00,LONG,-4.8895,0.4676,TP_HIT,65.0,14,19,4.4485,5.4866,-1.0381,4.4485,0.0,0,0,0
CAD_CHF_JPY-DEV-00517,CAD_CHF_JPY,2024-01-25T19:00:00,2024-01-25T19:10:00,LONG,-5.0143,-46.3071,SL_HIT,10.0,14,19,-13.5841,5.4866,-19.0706,0.7956,-13.5841,1,0,0
CAD_CHF_JPY-DEV-00518,CAD_CHF_JPY,2024-01-25T19:15:00,2024-01-25T20:15:00,LONG,-13.5415,0.531,TP_HIT,60.0,14,19,15.7844,5.4866,10.2979,15.7844,0.0,0,0,0
CAD_CHF_JPY-DEV-00519,CAD_CHF_JPY,2024-01-29T18:45:00,2024-01-29T18:55:00,SHORT,3.1375,-0.4307,TP_HIT,10.0,13,18,0.7272,5.4866,-4.7594,0.7272,0.0,0,0,0
CAD_CHF_JPY-DEV-00520,CAD_CHF_JPY,2024-01-29T19:00:00,2024-01-29T19:05:00,LONG,-24.2949,-70.8767,SL_HIT,5.0,14,19,-24.4199,5.4866,-29.9064,0.0,-24.4199,1,0,0
CAD_CHF_JPY-DEV-00521,CAD_CHF_JPY,2024-01-29T19:10:00,2024-01-29T20:20:00,LONG,-5.3658,0.2692,TP_HIT,70.0,14,19,11.7127,5.4866,6.2262,11.7127,-3.6418,0,0,0
CAD_CHF_JPY-DEV-00522,CAD_CHF_JPY,2024-01-30T19:00:00,2024-01-30T19:05:00,LONG,-31.4952,-22.8703,SL_HIT,5.0,14,19,-6.881,5.4866,-12.3676,0.0,-6.881,1,0,0
CAD_CHF_JPY-DEV-00523,CAD_CHF_JPY,2024-01-30T19:10:00,2024-01-30T19:15:00,LONG,-6.7864,-6.2152,SL_HIT,5.0,14,19,-0.1804,5.4866,-5.667,0.0,-0.1804,1,0,0
CAD_CHF_JPY-DEV-00524,CAD_CHF_JPY,2024-01-30T19:20:00,2024-01-30T20:25:00,LONG,-5.7578,0.3167,TP_HIT,65.0,14,19,9.4891,5.4866,4.0025,9.4891,0.0,0,0,0
CAD_CHF_JPY-DEV-00525,CAD_CHF_JPY,2024-01-31T19:00:00,2024-01-31T20:10:00,LONG,-6.9173,0.3874,TP_HIT,70.0,14,19,19.2325,5.4866,13.7459,19.2325,0.0,0,0,0
CAD_CHF_JPY-DEV-00526,CAD_CHF_JPY,2024-02-01T19:00:00,2024-02-01T19:05:00,LONG,-68.145,-14.9332,SL_HIT,5.0,14,19,-1.6377,5.4866,-7.1243,0.0,-1.6377,1,0,0
CAD_CHF_JPY-DEV-00527,CAD_CHF_JPY,2024-02-01T19:10:00,2024-02-01T19:15:00,LONG,-8.5736,-7.6889,SL_HIT,5.0,14,19,-0.9638,5.4866,-6.4504,0.0,-0.9638,1,0,0
CAD_CHF_JPY-DEV-00528,CAD_CHF_JPY,2024-02-01T19:20:00,2024-02-01T21:00:00,LONG,-5.5047,0.224,TIMEOUT,100.0,14,19,15.9256,5.4866,10.439,15.9256,-0.9043,0,1,0
CAD_CHF_JPY-DEV-00529,CAD_CHF_JPY,2024-02-05T18:50:00,2024-02-05T19:15:00,LONG,-3.904,-8.7044,SL_HIT,25.0,13,18,-1.9594,5.4866,-7.446,0.1766,-1.9594,1,0,0
CAD_CHF_JPY-DEV-00530,CAD_CHF_JPY,2024-02-05T19:20:00,2024-02-05T19:25:00,LONG,-9.4813,-6.2448,SL_HIT,5.0,14,19,0.7733,5.4866,-4.7133,0.7733,0.0,1,0,0
CAD_CHF_JPY-DEV-00531,CAD_CHF_JPY,2024-02-05T19:30:00,2024-02-05T19:35:00,LONG,-5.7843,-7.6074,SL_HIT,5.0,14,19,-1.294,5.4866,-6.7806,0.0,-1.294,1,0,0
CAD_CHF_JPY-DEV-00532,CAD_CHF_JPY,2024-02-05T19:40:00,2024-02-05T21:00:00,LONG,-3.4617,0.3381,TIMEOUT,80.0,14,19,2.4076,5.4866,-3.0789,2.4076,-0.8562,0,1,0
CAD_CHF_JPY-DEV-00533,CAD_CHF_JPY,2024-02-06T18:50:00,2024-02-06T19:00:00,LONG,-3.1223,-34.1481,SL_HIT,10.0,13,18,-5.7469,5.4866,-11.2334,0.0,-5.7469,1,0,0
CAD_CHF_JPY-DEV-00534,CAD_CHF_JPY,2024-02-06T19:05:00,2024-02-06T19:10:00,LONG,-17.4652,-16.249,SL_HIT,5.0,14,19,-4.0243,5.4866,-9.5108,0.0,-4.0243,1,0,0
CAD_CHF_JPY-DEV-00535,CAD_CHF_JPY,2024-02-06T19:15:00,2024-02-06T19:20:00,LONG,-5.6495,-6.4522,SL_HIT,5.0,14,19,-1.5307,5.4866,-7.0173,0.0,-1.5307,1,0,0
CAD_CHF_JPY-DEV-00536,CAD_CHF_JPY,2024-02-06T19:25:00,2024-02-06T19:35:00,LONG,-5.1877,-6.9933,SL_HIT,10.0,14,19,-3.3373,5.4866,-8.8239,2.9888,-3.3373,1,0,0
CAD_CHF_JPY-DEV-00537,CAD_CHF_JPY,2024-02-06T19:40:00,2024-02-06T21:00:00,LONG,-4.8522,0.0412,TIMEOUT,80.0,14,19,7.9357,5.4866,2.4491,8.0742,0.0,0,1,0
CAD_CHF_JPY-DEV-00538,CAD_CHF_JPY,2024-02-07T18:45:00,2024-02-07T18:50:00,SHORT,3.0715,-3.1621,TP_HIT,5.0,13,18,1.2873,5.4866,-4.1993,1.2873,0.0,0,0,0
CAD_CHF_JPY-DEV-00539,CAD_CHF_JPY,2024-02-07T18:55:00,2024-02-07T19:00:00,LONG,-34.0628,-22.8917,SL_HIT,5.0,13,18,-5.4693,5.4866,-10.9559,0.0,-5.4693,1,0,0
CAD_CHF_JPY-DEV-00540,CAD_CHF_JPY,2024-02-07T19:05:00,2024-02-07T19:10:00,LONG,-13.214,-8.2577,SL_HIT,5.0,14,19,1.9584,5.4866,-3.5282,1.9584,0.0,1,0,0
CAD_CHF_JPY-DEV-00541,CAD_CHF_JPY,2024-02-07T19:15:00,2024-02-07T20:10:00,LONG,-3.6062,0.5548,TP_HIT,55.0,14,19,6.9065,5.4866,1.4199,6.9065,-3.8551,0,0,0
CAD_CHF_JPY-DEV-00542,CAD_CHF_JPY,2024-02-08T18:05:00,2024-02-08T18:30:00,SHORT,3.2615,-0.4586,TP_HIT,25.0,13,18,0.6852,5.4866,-4.8013,0.6852,0.0,0,0,0
CAD_CHF_JPY-DEV-00543,CAD_CHF_JPY,2024-02-08T18:55:00,2024-02-08T19:00:00,LONG,-3.0045,-34.169,SL_HIT,5.0,13,18,-6.0791,5.4866,-11.5657,0.0,-6.0791,1,0,0
CAD_CHF_JPY-DEV-00544,CAD_CHF_JPY,2024-02-08T19:05:00,2024-02-08T19:10:00,LONG,-41.6091,-10.0008,SL_HIT,5.0,14,19,5.2803,5.4866,-0.2062,5.2803,0.0,1,0,0
CAD_CHF_JPY-DEV-00545,CAD_CHF_JPY,2024-02-08T19:20:00,2024-02-08T19:25:00,LONG,-4.465,-6.511,SL_HIT,5.0,14,19,-4.6874,5.4866,-10.1739,0.0,-4.6874,1,0,0
CAD_CHF_JPY-DEV-00546,CAD_CHF_JPY,2024-02-12T18:55:00,2024-02-12T19:00:00,LONG,-4.2735,-80.0525,SL_HIT,5.0,13,18,-15.3227,5.4866,-20.8093,0.0,-15.3227,1,0,0
CAD_CHF_JPY-DEV-00547,CAD_CHF_JPY,2024-02-12T19:05:00,2024-02-12T19:10:00,LONG,-14.11,-11.9828,SL_HIT,5.0,14,19,-3.3131,5.4866,-8.7997,0.0,-3.3131,1,0,0
CAD_CHF_JPY-DEV-00548,CAD_CHF_JPY,2024-02-12T19:15:00,2024-02-12T19:20:00,LONG,-8.8308,-7.1903,SL_HIT,5.0,14,19,0.6738,5.4866,-4.8127,0.6738,0.0,1,0,0
CAD_CHF_JPY-DEV-00549,CAD_CHF_JPY,2024-02-12T19:25:00,2024-02-12T20:20:00,LONG,-6.5263,0.2771,TP_HIT,55.0,14,19,18.9611,5.4866,13.4745,18.9611,0.0,0,0,0
CAD_CHF_JPY-DEV-00550,CAD_CHF_JPY,2024-02-13T19:00:00,2024-02-13T19:05:00,LONG,-14.4594,-7.2466,SL_HIT,5.0,14,19,4.3748,5.4866,-1.1117,4.3748,0.0,1,0,0
CAD_CHF_JPY-DEV-00551,CAD_CHF_JPY,2024-02-13T19:10:00,2024-02-13T19:15:00,LONG,-9.6289,-6.5792,SL_HIT,5.0,14,19,2.8295,5.4866,-2.6571,2.8295,0.0,1,0,0
CAD_CHF_JPY-DEV-00552,CAD_CHF_JPY,2024-02-13T19:20:00,2024-02-13T20:30:00,LONG,-4.0898,0.3185,TP_HIT,70.0,14,19,10.0263,5.4866,4.5397,10.0263,0.0,0,0,0
CAD_CHF_JPY-DEV-00553,CAD_CHF_JPY,2024-02-14T18:55:00,2024-02-14T19:00:00,LONG,-35.0988,-15.7837,SL_HIT,5.0,13,18,-1.1893,5.4866,-6.6759,0.0,-1.1893,1,0,0
CAD_CHF_JPY-DEV-00554,CAD_CHF_JPY,2024-02-14T19:05:00,2024-02-14T19:10:00,LONG,-7.6248,-9.5217,SL_HIT,5.0,14,19,-2.1225,5.4866,-7.6091,0.0,-2.1225,1,0,0
CAD_CHF_JPY-DEV-00555,CAD_CHF_JPY,2024-02-14T19:15:00,2024-02-14T20:50:00,LONG,-9.4332,0.3813,TP_HIT,95.0,14,19,8.7732,5.4866,3.2866,8.7732,0.0,0,0,0
CAD_CHF_JPY-DEV-00556,CAD_CHF_JPY,2024-02-15T19:00:00,2024-02-15T19:05:00,LONG,-37.6845,-17.072,SL_HIT,5.0,14,19,-3.7551,5.4866,-9.2417,0.0,-3.7551,1,0,0
CAD_CHF_JPY-DEV-00557,CAD_CHF_JPY,2024-02-15T19:10:00,2024-02-15T19:15:00,LONG,-9.8643,-7.9568,SL_HIT,5.0,14,19,0.1849,5.4866,-5.3016,0.1849,0.0,1,0,0
CAD_CHF_JPY-DEV-00558,CAD_CHF_JPY,2024-02-15T19:20:00,2024-02-15T20:35:00,LONG,-5.9104,0.2957,TP_HIT,75.0,14,19,12.9688,5.4866,7.4823,12.9688,0.0,0,0,0
CAD_CHF_JPY-DEV-00559,CAD_CHF_JPY,2024-02-19T18:55:00,2024-02-19T19:00:00,LONG,-38.7236,-28.3844,SL_HIT,5.0,13,18,-7.644,5.4866,-13.1306,0.0,-7.644,1,0,0
CAD_CHF_JPY-DEV-00560,CAD_CHF_JPY,2024-02-19T19:05:00,2024-02-19T19:10:00,LONG,-11.006,-8.6342,SL_HIT,5.0,14,19,0.023,5.4866,-5.4635,0.023,0.0,1,0,0
CAD_CHF_JPY-DEV-00561,CAD_CHF_JPY,2024-02-19T19:15:00,2024-02-19T19:20:00,LONG,-6.2337,-6.0537,SL_HIT,5.0,14,19,-0.6877,5.4866,-6.1743,0.0,-0.6877,1,0,0
CAD_CHF_JPY-DEV-00562,CAD_CHF_JPY,2024-02-19T19:25:00,2024-02-19T20:25:00,LONG,-5.7132,0.2805,TP_HIT,60.0,14,19,11.7667,5.4866,6.2801,11.7667,-1.0975,0,0,0
CAD_CHF_JPY-DEV-00563,CAD_CHF_JPY,2024-02-20T19:00:00,2024-02-20T19:05:00,LONG,-13.6553,-8.0317,SL_HIT,5.0,14,19,1.5211,5.4866,-3.9654,1.5211,0.0,1,0,0
CAD_CHF_JPY-DEV-00564,CAD_CHF_JPY,2024-02-20T19:10:00,2024-02-20T19:15:00,LONG,-10.5261,-15.3027,SL_HIT,5.0,14,19,-8.5529,5.4866,-14.0395,0.0,-8.5529,1,0,0
CAD_CHF_JPY-DEV-00565,CAD_CHF_JPY,2024-02-20T19:20:00,2024-02-20T20:05:00,LONG,-3.7843,0.5836,TP_HIT,45.0,14,19,8.001,5.4866,2.5144,8.001,-3.5591,0,0,0
CAD_CHF_JPY-DEV-00566,CAD_CHF_JPY,2024-02-21T19:00:00,2024-02-21T19:05:00,LONG,-26.9457,-14.1627,SL_HIT,5.0,14,19,-1.4186,5.4866,-6.9051,0.0,-1.4186,1,0,0
CAD_CHF_JPY-DEV-00567,CAD_CHF_JPY,2024-02-21T19:10:00,2024-02-21T21:00:00,LONG,-7.6544,-0.6567,TIMEOUT,110.0,14,19,7.434,5.4866,1.9474,7.5802,0.0,0,1,0
CAD_CHF_JPY-DEV-00568,CAD_CHF_JPY,2024-02-22T19:00:00,2024-02-22T19:05:00,LONG,-10.318,-10.3106,SL_HIT,5.0,14,19,-1.0339,5.4866,-6.5205,0.0,-1.0339,1,0,0
CAD_CHF_JPY-DEV-00569,CAD_CHF_JPY,2024-02-22T19:10:00,2024-02-22T19:15:00,LONG,-9.4639,-6.2333,SL_HIT,5.0,14,19,1.2242,5.4866,-4.2623,1.2242,0.0,1,0,0
CAD_CHF_JPY-DEV-00570,CAD_CHF_JPY,2024-02-22T19:20:00,2024-02-22T19:25:00,LONG,-4.7225,-10.6655,SL_HIT,5.0,14,19,-5.4721,5.4866,-10.9587,0.0,-5.4721,1,0,0
CAD_CHF_JPY-DEV-00571,CAD_CHF_JPY,2024-02-22T19:30:00,2024-02-22T21:00:00,LONG,-3.3493,-0.922,TIMEOUT,90.0,14,19,2.2631,5.4866,-3.2235,2.8245,-1.2364,0,1,0
CAD_CHF_JPY-DEV-00572,CAD_CHF_JPY,2024-02-23T18:50:00,2024-02-26T00:00:00,LONG,-4.1424,0.0665,TIMEOUT,3190.0,13,18,0.8814,5.4866,-4.6052,0.8814,0.0,0,1,0
CAD_CHF_JPY-DEV-00573,CAD_CHF_JPY,2024-02-26T18:55:00,2024-02-26T19:00:00,LONG,-5.3027,-51.7098,SL_HIT,5.0,13,18,-9.2699,5.4866,-14.7565,0.0,-9.2699,1,0,0
CAD_CHF_JPY-DEV-00574,CAD_CHF_JPY,2024-02-26T19:05:00,2024-02-26T19:10:00,LONG,-10.0995,-9.8564,SL_HIT,5.0,14,19,-1.538,5.4866,-7.0246,0.0,-1.538,1,0,0
CAD_CHF_JPY-DEV-00575,CAD_CHF_JPY,2024-02-26T19:15:00,2024-02-26T19:20:00,LONG,-7.3326,-7.0205,SL_HIT,5.0,14,19,-0.6816,5.4866,-6.1681,0.0,-0.6816,1,0,0
CAD_CHF_JPY-DEV-00576,CAD_CHF_JPY,2024-02-26T19:25:00,2024-02-26T21:00:00,LONG,-6.628,-0.0979,TIMEOUT,95.0,14,19,8.9665,5.4866,3.48,9.3076,0.0,0,1,0
CAD_CHF_JPY-DEV-00577,CAD_CHF_JPY,2024-02-27T18:50:00,2024-02-27T19:00:00,LONG,-3.0084,-151.8877,SL_HIT,10.0,13,18,-28.3701,5.4866,-33.8566,0.213,-28.3701,1,0,0
CAD_CHF_JPY-DEV-00578,CAD_CHF_JPY,2024-02-27T19:10:00,2024-02-27T20:35:00,LONG,-3.1448,0.4061,TP_HIT,85.0,14,19,7.2023,5.4866,1.7158,7.2023,-1.1968,0,0,0
CAD_CHF_JPY-DEV-00579,CAD_CHF_JPY,2024-02-28T19:00:00,2024-02-28T19:15:00,LONG,-84.6817,-7.1791,SL_HIT,15.0,14,19,7.1485,5.4866,1.6619,13.0617,0.0,1,0,0
CAD_CHF_JPY-DEV-00580,CAD_CHF_JPY,2024-02-28T19:20:00,2024-02-28T20:55:00,LONG,-9.006,0.2818,TP_HIT,95.0,14,19,13.1637,5.4866,7.6771,13.1637,0.0,0,0,0
CAD_CHF_JPY-DEV-00581,CAD_CHF_JPY,2024-02-29T18:55:00,2024-02-29T19:00:00,LONG,-5.4474,-9.202,SL_HIT,5.0,13,18,-1.3651,5.4866,-6.8516,0.0,-1.3651,1,0,0
