sector,episode_start,episode_end,leader_symbol,leader_rank,n_peers,n_days,same_day_corr,delay1_corr,delay3_corr,delay7_corr,delay14_corr
amm,2025-07-07 23:59:59,2025-07-17 23:59:59,UNI,27,176,11,0.1635,0.648,-0.8641,,
amm,2026-03-13 23:59:59,2026-03-17 23:59:59,UNI,33,55,5,0.512,,,,
amm,2026-06-11 23:59:59,2026-06-26 23:59:59,UNI,45,157,16,0.4929,-0.0117,-0.432,-0.4334,
amm,2026-07-01 23:59:59,2026-07-09 23:59:59,UNI,37,89,9,-0.3972,0.6419,0.6425,,
amm,2026-07-16 23:59:59,2026-08-04 23:59:59,UNI,34,200,20,0.3372,0.0622,0.018,0.0697,0.4866
amm,2026-08-08 23:59:59,2026-08-13 23:59:59,UNI,31,60,6,0.484,0.3716,,,
amm,2026-08-15 23:59:59,2026-08-23 23:59:59,UNI,35,90,9,0.1639,0.4813,-0.802,,
analytics,2021-05-27 23:59:59,2021-06-03 23:59:59,GRT,87,7,7,-0.0242,,,,
analytics,2021-06-14 23:59:59,2021-06-20 23:59:59,GRT,85,7,7,-0.3198,0.2789,,,
analytics,2021-07-21 23:59:59,2021-08-02 23:59:59,GRT,48,13,13,0.2313,-0.4638,0.0864,0.4902,
analytics,2021-09-27 23:59:59,2021-10-02 23:59:59,GRT,46,5,5,,,,,
analytics,2021-10-16 23:59:59,2021-10-30 23:59:59,GRT,47,15,15,0.2059,-0.2351,0.4665,-0.0631,
analytics,2023-04-30 23:59:59,2023-05-15 23:59:59,GRT,42,15,15,0.0264,-0.5009,-0.1838,-0.1217,
analytics,2023-06-08 23:59:59,2023-06-13 23:59:59,GRT,41,5,5,,,,,
analytics,2023-07-11 23:59:59,2023-07-15 23:59:59,GRT,41,5,5,0.2994,,,,
analytics,2023-08-29 23:59:59,2023-09-03 23:59:59,GRT,45,10,5,,,,,
analytics,2023-12-03 23:59:59,2023-12-09 23:59:59,GRT,47,13,6,0.5261,,,,
analytics,2023-12-22 23:59:59,2023-12-26 23:59:59,GRT,47,10,5,-0.1876,,,,
analytics,2024-01-29 23:59:59,2024-02-02 23:59:59,GRT,49,15,5,0.8031,,,,
analytics,2024-02-08 23:59:59,2024-02-14 23:59:59,GRT,49,21,7,-0.2692,0.4372,,,
analytics,2024-02-20 23:59:59,2024-02-26 23:59:59,GRT,44,21,7,0.2448,0.077,,,
analytics,2024-03-09 23:59:59,2024-03-13 23:59:59,GRT,33,10,5,0.9816,,,,
analytics,2024-04-20 23:59:59,2024-04-26 23:59:59,GRT,44,21,7,0.8018,0.4362,,,
analytics,2024-05-17 23:59:59,2024-05-23 23:59:59,GRT,39,21,7,0.5737,-0.6701,,,
analytics,2024-06-20 23:59:59,2024-06-26 23:59:59,GRT,44,21,7,0.9576,-0.08,,,
analytics,2024-09-10 23:59:59,2024-09-15 23:59:59,GRT,52,6,6,0.3425,-0.8884,,,
analytics,2024-10-11 23:59:59,2024-10-18 23:59:59,GRT,52,8,8,0.3209,0.5873,-0.6966,,
analytics,2024-11-01 23:59:59,2024-11-11 23:59:59,GRT,56,11,11,-0.0132,0.3368,-0.7913,,
analytics,2025-02-03 23:59:59,2025-02-07 23:59:59,GRT,67,5,5,0.5515,,,,
analytics,2025-04-21 23:59:59,2025-04-29 23:59:59,GRT,73,10,9,0.8369,0.2072,-0.5088,,
analytics,2025-09-09 23:59:59,2025-09-14 23:59:59,GRT,80,7,6,0.9951,-0.8157,,,
analytics,2025-12-30 23:59:59,2026-01-03 23:59:59,GRT,110,5,5,-0.7874,,,,
analytics,2026-01-12 23:59:59,2026-01-16 23:59:59,GRT,100,5,5,-0.3306,,,,
animal-memes,2025-02-26 23:59:59,2025-03-03 23:59:59,PENGU,113,33,6,0.8382,-0.1729,,,
animal-memes,2025-03-23 23:59:59,2025-03-30 23:59:59,PENGU,124,46,8,0.8626,0.0666,-0.1283,,
animal-memes,2025-04-09 23:59:59,2025-04-14 23:59:59,PENGU,143,30,6,0.9724,-0.2014,,,
animal-memes,2025-04-22 23:59:59,2025-04-30 23:59:59,PENGU,115,146,9,0.188,0.1649,0.5323,,
animal-memes,2025-05-07 23:59:59,2025-05-14 23:59:59,DOGE,8,169,8,0.7041,-0.4166,0.1273,,
animal-memes,2025-06-24 23:59:59,2025-07-12 23:59:59,DOGE,9,390,19,0.7348,-0.183,0.0827,0.2873,-0.8316
animal-memes,2025-09-08 23:59:59,2025-09-14 23:59:59,DOGE,8,143,7,0.931,-0.1225,,,
animal-memes,2025-10-22 23:59:59,2025-10-26 23:59:59,DOGE,9,93,5,0.751,,,,
animal-memes,2025-11-24 23:59:59,2025-11-30 23:59:59,DOGE,9,107,7,0.8402,0.6159,,,
animal-memes,2026-01-02 23:59:59,2026-01-10 23:59:59,DOGE,9,134,9,0.7309,0.0936,-0.7016,,
animal-memes,2026-02-14 23:59:59,2026-02-19 23:59:59,DOGE,9,89,6,0.9577,-0.976,,,
animal-memes,2026-03-12 23:59:59,2026-03-18 23:59:59,DOGE,9,115,7,0.9251,-0.3143,,,
animal-memes,2026-04-24 23:59:59,2026-04-29 23:59:59,DOGE,9,96,6,-0.2115,-0.7496,,,
animal-memes,2026-06-12 23:59:59,2026-06-18 23:59:59,DOGE,10,70,7,0.0819,0.2636,,,
animal-memes,2026-07-02 23:59:59,2026-07-09 23:59:59,DOGE,10,93,8,0.9145,-0.2099,-0.1041,,
animal-memes,2026-07-20 23:59:59,2026-08-01 23:59:59,DOGE,10,130,13,0.7257,0.0723,-0.2864,0.1299,
animal-memes,2026-08-18 23:59:59,2026-08-23 23:59:59,DOGE,10,90,6,0.8244,-0.3239,,,
animoca-brands-portfolio,2022-03-29 23:59:59,2022-04-04 23:59:59,SAND,40,96,7,0.8013,-0.7201,,,
animoca-brands-portfolio,2022-05-18 23:59:59,2022-05-25 23:59:59,FLOW,28,83,8,-0.4816,0.18,0.7586,,
animoca-brands-portfolio,2022-06-23 23:59:59,2022-06-29 23:59:59,FLOW,32,70,7,0.9081,-0.056,,,
animoca-brands-portfolio,2022-07-18 23:59:59,2022-07-25 23:59:59,APE,32,84,8,0.5193,0.2685,0.032,,
animoca-brands-portfolio,2022-07-28 23:59:59,2022-08-02 23:59:59,APE,31,60,6,-0.4042,-0.3209,,,
animoca-brands-portfolio,2022-10-26 23:59:59,2022-11-05 23:59:59,FLOW,34,122,11,0.68,0.0034,-0.426,,
animoca-brands-portfolio,2023-01-04 23:59:59,2023-01-17 23:59:59,APE,30,154,14,0.4689,0.0626,-0.1078,0.1537,
animoca-brands-portfolio,2023-01-22 23:59:59,2023-02-04 23:59:59,APE,31,161,14,0.407,-0.0159,-0.2717,-0.0005,
animoca-brands-portfolio,2023-04-02 23:59:59,2023-04-08 23:59:59,APE,37,84,7,-0.1669,-0.2348,,,
animoca-brands-portfolio,2023-04-13 23:59:59,2023-04-19 23:59:59,APE,39,90,7,0.4539,0.1314,,,
animoca-brands-portfolio,2023-05-26 23:59:59,2023-05-30 23:59:59,APE,40,70,5,0.8399,,,,
animoca-brands-portfolio,2023-07-16 23:59:59,2023-07-20 23:59:59,SAND,48,65,5,0.9637,,,,
animoca-brands-portfolio,2023-08-06 23:59:59,2023-08-13 23:59:59,SAND,47,86,7,0.8816,,,,
animoca-brands-portfolio,2023-10-25 23:59:59,2023-10-31 23:59:59,SAND,55,92,7,0.7151,-0.1745,,,
animoca-brands-portfolio,2024-01-29 23:59:59,2024-02-04 23:59:59,FLOW,59,103,7,0.7632,0.324,,,
animoca-brands-portfolio,2024-02-11 23:59:59,2024-02-19 23:59:59,FLOW,60,151,9,0.1638,-0.118,0.1763,,
animoca-brands-portfolio,2024-02-21 23:59:59,2024-02-25 23:59:59,FLOW,60,93,5,0.3097,,,,
animoca-brands-portfolio,2024-04-20 23:59:59,2024-04-27 23:59:59,FLOW,66,146,8,0.8165,-0.0322,0.4528,,
animoca-brands-portfolio,2024-06-03 23:59:59,2024-06-07 23:59:59,FLOW,72,79,5,0.7982,,,,
animoca-brands-portfolio,2024-07-14 23:59:59,2024-07-21 23:59:59,FLOW,73,121,8,-0.0642,0.1382,0.5102,,
animoca-brands-portfolio,2024-11-25 23:59:59,2024-11-30 23:59:59,SAND,62,99,6,0.5416,0.5357,,,
animoca-brands-portfolio,2025-02-03 23:59:59,2025-02-13 23:59:59,SAND,74,181,11,0.728,-0.1186,-0.4762,,
animoca-brands-portfolio,2025-07-08 23:59:59,2025-07-13 23:59:59,SAND,92,98,6,0.4984,0.78,,,
animoca-brands-portfolio,2025-10-17 23:59:59,2025-10-27 23:59:59,SAND,104,162,11,0.3828,-0.2106,-0.4832,,
animoca-brands-portfolio,2026-01-14 23:59:59,2026-01-19 23:59:59,H,108,66,6,-0.1636,0.2801,,,
animoca-brands-portfolio,2026-04-06 23:59:59,2026-04-10 23:59:59,MON,104,53,5,-0.7757,,,,
animoca-brands-portfolio,2026-04-17 23:59:59,2026-04-21 23:59:59,MON,94,48,5,0.8956,,,,
animoca-brands-portfolio,2026-04-23 23:59:59,2026-04-29 23:59:59,MON,96,64,7,0.1746,-0.5754,,,
animoca-brands-portfolio,2026-05-28 23:59:59,2026-06-02 23:59:59,H,70,53,6,0.5268,-0.0371,,,
animoca-brands-portfolio,2026-06-15 23:59:59,2026-06-22 23:59:59,H,64,61,8,0.1526,0.0583,0.2433,,
animoca-brands-portfolio,2026-07-31 23:59:59,2026-08-05 23:59:59,MON,110,54,6,0.4593,-0.777,,,
aptos-ecosystem,2023-03-16 23:59:59,2023-03-22 23:59:59,APT,29,7,7,-0.1528,0.0324,,,
aptos-ecosystem,2023-09-27 23:59:59,2023-10-01 23:59:59,APT,36,5,5,0.369,,,,
aptos-ecosystem,2023-11-02 23:59:59,2023-11-11 23:59:59,APT,34,9,9,0.0216,0.0764,-0.8458,,
aptos-ecosystem,2023-12-22 23:59:59,2024-01-01 23:59:59,APT,33,10,10,0.1559,0.8815,0.0006,,
aptos-ecosystem,2024-02-24 23:59:59,2024-02-29 23:59:59,APT,32,6,6,-0.3911,0.6119,,,
aptos-ecosystem,2024-03-12 23:59:59,2024-03-20 23:59:59,APT,28,9,9,-0.2063,0.0722,-0.2217,,
aptos-ecosystem,2024-03-25 23:59:59,2024-03-31 23:59:59,APT,21,7,7,-0.1225,0.0941,,,
aptos-ecosystem,2024-05-22 23:59:59,2024-05-28 23:59:59,APT,28,7,7,-0.4403,-0.2075,,,
aptos-ecosystem,2024-06-05 23:59:59,2024-06-10 23:59:59,APT,28,6,6,0.3632,-0.0583,,,
aptos-ecosystem,2024-08-12 23:59:59,2024-08-21 23:59:59,APT,26,8,8,-0.1372,,,,
aptos-ecosystem,2024-08-25 23:59:59,2024-09-01 23:59:59,APT,26,8,8,-0.3704,0.7533,-0.1245,,
aptos-ecosystem,2024-09-21 23:59:59,2024-09-25 23:59:59,APT,23,5,5,0.7913,,,,
aptos-ecosystem,2024-11-25 23:59:59,2024-11-30 23:59:59,APT,24,6,6,-0.6341,0.6959,,,
aptos-ecosystem,2024-12-30 23:59:59,2025-01-03 23:59:59,APT,29,6,5,0.9446,,,,
aptos-ecosystem,2025-04-21 23:59:59,2025-04-26 23:59:59,BONK,65,8,6,0.2907,0.1779,,,
aptos-ecosystem,2025-07-25 23:59:59,2025-07-30 23:59:59,BONK,40,6,6,0.3386,0.2186,,,
aptos-ecosystem,2025-09-16 23:59:59,2025-09-23 23:59:59,BONK,57,8,8,0.2923,-0.1377,0.6173,,
aptos-ecosystem,2025-11-24 23:59:59,2025-11-29 23:59:59,WETH,206,24,6,0.7439,0.5295,,,
aptos-ecosystem,2026-03-12 23:59:59,2026-03-18 23:59:59,WETH,207,28,7,0.2934,0.1562,,,
aptos-ecosystem,2026-04-01 23:59:59,2026-04-07 23:59:59,WETH,207,28,7,0.7309,-0.4284,,,
aptos-ecosystem,2026-04-17 23:59:59,2026-04-25 23:59:59,WETH,207,36,9,-0.4266,-0.5038,0.4883,,
aptos-ecosystem,2026-06-12 23:59:59,2026-06-16 23:59:59,LINK,17,20,5,0.7869,,,,
aptos-ecosystem,2026-07-02 23:59:59,2026-07-11 23:59:59,WETH,208,40,10,0.5844,0.0549,-0.4406,,
aptos-ecosystem,2026-08-18 23:59:59,2026-08-23 23:59:59,LINK,14,27,6,0.3252,-0.6184,,,
arbitrum-ecosystem,2025-04-21 23:59:59,2025-04-26 23:59:59,LINK,11,294,6,0.5813,0.4195,,,
arbitrum-ecosystem,2025-07-05 23:59:59,2025-07-12 23:59:59,LINK,14,425,8,0.5364,0.1948,-0.1849,,
arbitrum-ecosystem,2025-10-20 23:59:59,2025-10-25 23:59:59,LINK,12,322,6,0.2043,-0.3657,,,
arbitrum-ecosystem,2025-12-03 23:59:59,2025-12-07 23:59:59,WSTETH,203,280,5,0.3631,,,,
arbitrum-ecosystem,2026-06-15 23:59:59,2026-06-19 23:59:59,RAIN,203,448,5,0.2907,,,,
arbitrum-ecosystem,2026-06-29 23:59:59,2026-07-13 23:59:59,RAIN,202,1334,15,0.8204,0.6145,-0.3416,0.5104,
arbitrum-ecosystem,2026-07-15 23:59:59,2026-07-28 23:59:59,RAIN,203,1281,14,-0.3682,0.3472,0.1752,-0.3249,
arbitrum-ecosystem,2026-07-30 23:59:59,2026-08-05 23:59:59,RAIN,203,403,7,0.1418,0.1153,,,
arbitrum-ecosystem,2026-08-16 23:59:59,2026-08-23 23:59:59,RAIN,203,464,8,0.5377,-0.8499,-0.5191,,
arbitrum-ecosytem,2022-02-04 23:59:59,2022-02-12 23:59:59,UNI,24,27,9,0.5259,0.106,0.4727,,
arbitrum-ecosytem,2022-05-05 23:59:59,2022-05-17 23:59:59,USDT,3,247,13,-0.6108,0.1676,-0.1788,-0.5308,
arbitrum-ecosytem,2022-07-14 23:59:59,2022-07-21 23:59:59,USDT,3,160,8,-0.431,0.496,-0.8022,,
arbitrum-ecosytem,2022-10-26 23:59:59,2022-10-31 23:59:59,USDT,3,169,6,0.7026,0.2091,,,
arbitrum-ecosytem,2022-11-15 23:59:59,2022-11-19 23:59:59,USDT,3,146,5,-0.8724,,,,
arbitrum-ecosytem,2022-12-28 23:59:59,2023-01-04 23:59:59,USDT,3,248,8,-0.7451,-0.2703,-0.4352,,
arbitrum-ecosytem,2023-01-12 23:59:59,2023-01-16 23:59:59,USDT,3,155,5,0.1832,,,,
arbitrum-ecosytem,2023-04-12 23:59:59,2023-04-18 23:59:59,USDT,3,303,7,-0.4065,-0.5367,,,
arbitrum-ecosytem,2023-06-20 23:59:59,2023-06-25 23:59:59,USDT,3,223,5,,,,,
arbitrum-ecosytem,2023-12-25 23:59:59,2024-01-01 23:59:59,USDT,3,298,7,0.4161,,,,
arbitrum-ecosytem,2024-06-12 23:59:59,2024-06-17 23:59:59,USDT,3,264,6,-0.7513,0.4278,,,
arbitrum-ecosytem,2024-06-20 23:59:59,2024-06-28 23:59:59,USDT,3,388,9,0.4182,0.3909,0.1741,,
arbitrum-ecosytem,2024-09-22 23:59:59,2024-09-30 23:59:59,USDT,3,379,9,-0.5571,0.1519,-0.5359,,
arrington-xrp-capital,2021-07-05 23:59:59,2021-07-09 23:59:59,BTC,1,61,5,-0.7053,,,,
arrington-xrp-capital,2021-07-23 23:59:59,2021-07-28 23:59:59,BTC,1,72,6,-0.9761,-0.2651,,,
arrington-xrp-capital,2021-09-23 23:59:59,2021-09-27 23:59:59,BTC,1,65,5,0.2405,,,,
arrington-xrp-capital,2021-10-21 23:59:59,2021-10-26 23:59:59,BTC,1,78,6,-0.6616,-0.2675,,,
arrington-xrp-capital-portfolio,2022-02-25 23:59:59,2022-03-05 23:59:59,XRP,6,243,9,0.8041,0.376,-0.8003,,
arrington-xrp-capital-portfolio,2022-05-29 23:59:59,2022-06-05 23:59:59,XRP,6,208,8,-0.0804,-0.8182,-0.0669,,
arrington-xrp-capital-portfolio,2022-06-28 23:59:59,2022-07-03 23:59:59,XRP,7,156,6,-0.412,0.5894,,,
arrington-xrp-capital-portfolio,2022-08-01 23:59:59,2022-08-09 23:59:59,XRP,6,253,9,0.396,-0.3125,0.1909,,
arrington-xrp-capital-portfolio,2022-09-20 23:59:59,2022-09-24 23:59:59,XRP,6,140,5,0.7799,,,,
arrington-xrp-capital-portfolio,2022-10-01 23:59:59,2022-10-05 23:59:59,XRP,6,136,5,-0.061,,,,
arrington-xrp-capital-portfolio,2022-12-04 23:59:59,2022-12-08 23:59:59,XRP,7,140,5,0.0777,,,,
arrington-xrp-capital-portfolio,2023-03-12 23:59:59,2023-03-19 23:59:59,XRP,6,197,8,-0.1731,-0.3491,0.3878,,
arrington-xrp-capital-portfolio,2023-04-09 23:59:59,2023-04-13 23:59:59,XRP,6,129,5,-0.2303,,,,
arrington-xrp-capital-portfolio,2023-06-13 23:59:59,2023-06-18 23:59:59,XRP,6,139,6,-0.0615,,,,
arrington-xrp-capital-portfolio,2023-07-22 23:59:59,2023-07-26 23:59:59,XRP,4,115,5,,,,,
arrington-xrp-capital-portfolio,2023-09-08 23:59:59,2023-09-12 23:59:59,XRP,5,113,5,0.999,,,,
arrington-xrp-capital-portfolio,2023-12-05 23:59:59,2023-12-10 23:59:59,XRP,5,108,5,,,,,
arrington-xrp-capital-portfolio,2023-12-23 23:59:59,2023-12-29 23:59:59,XRP,6,138,6,0.1602,,,,
arrington-xrp-capital-portfolio,2024-02-13 23:59:59,2024-02-18 23:59:59,XRP,6,132,6,0.2742,-0.8324,,,
arrington-xrp-capital-portfolio,2024-06-20 23:59:59,2024-06-30 23:59:59,XRP,7,290,11,0.2772,0.0261,0.2135,,
arrington-xrp-capital-portfolio,2024-09-24 23:59:59,2024-09-30 23:59:59,XRP,7,178,7,-0.1185,-0.0639,,,
arrington-xrp-capital-portfolio,2024-11-18 23:59:59,2024-11-24 23:59:59,XRP,6,155,7,0.3917,0.6093,,,
arrington-xrp-capital-portfolio,2024-11-26 23:59:59,2024-12-04 23:59:59,XRP,6,200,9,-0.3326,0.449,0.1509,,
arrington-xrp-capital-portfolio,2025-02-05 23:59:59,2025-02-09 23:59:59,XRP,4,102,5,0.5921,,,,
arrington-xrp-capital-portfolio,2025-03-01 23:59:59,2025-03-05 23:59:59,XRP,4,94,5,0.0412,,,,
arrington-xrp-capital-portfolio,2025-04-18 23:59:59,2025-04-26 23:59:59,XRP,4,169,9,0.5339,0.4258,-0.724,,
arrington-xrp-capital-portfolio,2025-06-24 23:59:59,2025-06-30 23:59:59,XRP,4,117,7,0.1045,0.1894,,,
arrington-xrp-capital-portfolio,2025-07-10 23:59:59,2025-07-16 23:59:59,XRP,4,119,7,-0.5067,0.0458,,,
arrington-xrp-capital-portfolio,2026-05-04 23:59:59,2026-05-11 23:59:59,XRP,4,88,8,0.4363,-0.8585,-0.2669,,
arrington-xrp-capital-portfolio,2026-06-15 23:59:59,2026-06-20 23:59:59,XRP,5,66,6,-0.0651,0.467,,,
arrington-xrp-capital-portfolio,2026-07-03 23:59:59,2026-07-09 23:59:59,XRP,6,77,7,0.8106,0.13,,,
arrington-xrp-capital-portfolio,2026-08-02 23:59:59,2026-08-07 23:59:59,XRP,6,66,6,0.7195,0.7837,,,
arrington-xrp-capital-portfolio,2026-08-19 23:59:59,2026-08-23 23:59:59,XRP,6,64,5,0.5171,,,,
art,2021-11-10 23:59:59,2021-11-17 23:59:59,RNDR,254,8,8,0.4108,-0.1311,-0.1045,,
art,2022-05-01 23:59:59,2022-05-07 23:59:59,NFT,132,7,7,0.0762,0.2903,,,
art,2022-06-08 23:59:59,2022-06-12 23:59:59,NFT,126,5,5,0.4952,,,,
art,2022-06-21 23:59:59,2022-06-25 23:59:59,NFT,137,5,5,0.1808,,,,
art,2022-10-04 23:59:59,2022-10-10 23:59:59,NFT,156,7,7,-0.1658,0.4006,,,
art,2022-10-21 23:59:59,2022-10-30 23:59:59,NFT,144,10,10,0.4553,0.6402,-0.118,,
art,2022-11-01 23:59:59,2022-11-11 23:59:59,NFT,153,11,11,-0.4001,0.2139,0.5296,,
art,2022-12-15 23:59:59,2022-12-19 23:59:59,NFT,150,5,5,0.418,,,,
art,2022-12-28 23:59:59,2023-01-03 23:59:59,NFT,148,7,7,0.4519,-0.5469,,,
art,2023-01-23 23:59:59,2023-02-08 23:59:59,RNDR,142,17,17,-0.0105,-0.3747,0.0174,0.1432,
art,2023-03-08 23:59:59,2023-03-13 23:59:59,RNDR,122,6,6,-0.2224,-0.9146,,,
art,2023-04-19 23:59:59,2023-05-12 23:59:59,RNDR,67,24,24,-0.2133,0.0765,-0.0591,-0.2308,0.3363
art,2023-05-21 23:59:59,2023-05-27 23:59:59,RNDR,52,7,7,-0.1099,0.8338,,,
art,2023-06-08 23:59:59,2023-06-13 23:59:59,RNDR,52,5,5,,,,,
art,2023-07-05 23:59:59,2023-07-10 23:59:59,RNDR,60,6,6,0.2987,-0.8085,,,
art,2023-07-18 23:59:59,2023-07-24 23:59:59,RNDR,61,6,6,-0.2894,,,,
art,2023-10-04 23:59:59,2023-10-08 23:59:59,RNDR,52,5,5,-0.6589,,,,
art,2024-02-01 23:59:59,2024-02-05 23:59:59,RNDR,46,10,5,0.2109,,,,
art,2024-02-19 23:59:59,2024-02-24 23:59:59,RNDR,42,12,6,0.3642,0.4199,,,
art,2024-03-06 23:59:59,2024-03-12 23:59:59,RNDR,36,21,7,0.5766,-0.0707,,,
art,2024-04-16 23:59:59,2024-04-23 23:59:59,RNDR,35,16,8,0.241,0.0377,-0.4241,,
art,2024-05-04 23:59:59,2024-05-13 23:59:59,RNDR,30,18,9,0.9983,-0.2445,,,
art,2024-05-30 23:59:59,2024-06-04 23:59:59,RNDR,27,18,6,0.1198,-0.618,,,
art,2024-06-20 23:59:59,2024-06-26 23:59:59,RNDR,29,21,7,0.5696,-0.6553,,,
art,2024-09-14 23:59:59,2024-09-18 23:59:59,RENDER,32,20,5,0.1574,,,,
art,2024-09-20 23:59:59,2024-09-30 23:59:59,RENDER,34,44,11,0.6343,-0.3103,0.264,,
art,2024-12-07 23:59:59,2024-12-11 23:59:59,RENDER,32,20,5,0.8439,,,,
art,2025-02-27 23:59:59,2025-03-03 23:59:59,RENDER,49,20,5,0.4037,,,,
art,2025-03-10 23:59:59,2025-03-14 23:59:59,RENDER,52,20,5,-0.939,,,,
art,2025-05-04 23:59:59,2025-05-08 23:59:59,RENDER,43,20,5,0.2928,,,,
art,2025-06-25 23:59:59,2025-06-29 23:59:59,RENDER,47,19,5,0.9061,,,,
art,2026-01-03 23:59:59,2026-01-07 23:59:59,RENDER,66,20,5,0.0966,,,,
art,2026-03-09 23:59:59,2026-03-18 23:59:59,RENDER,66,30,10,0.6724,-0.0341,-0.5869,,
art,2026-03-22 23:59:59,2026-03-28 23:59:59,RENDER,59,21,7,-0.6632,0.029,,,
art,2026-05-05 23:59:59,2026-05-10 23:59:59,RENDER,58,18,6,0.6657,0.2645,,,
art,2026-07-21 23:59:59,2026-07-28 23:59:59,RENDER,61,24,8,0.0898,0.4982,-0.6889,,
art,2026-07-30 23:59:59,2026-08-06 23:59:59,RENDER,63,24,8,-0.1926,0.3314,-0.7102,,
art,2026-08-19 23:59:59,2026-08-23 23:59:59,RENDER,65,15,5,0.3416,,,,
asset-backed-stablecoin,2022-04-20 23:59:59,2022-04-24 23:59:59,USDT,3,45,5,0.9992,,,,
asset-backed-stablecoin,2022-04-29 23:59:59,2022-05-03 23:59:59,USDT,3,49,5,0.9974,,,,
asset-backed-stablecoin,2022-05-08 23:59:59,2022-05-17 23:59:59,USDT,3,100,10,0.9993,-0.1602,0.0477,,
asset-backed-stablecoin,2022-06-11 23:59:59,2022-06-18 23:59:59,USDT,3,87,8,0.9998,-0.3807,0.3706,,
asset-backed-stablecoin,2022-08-18 23:59:59,2022-08-24 23:59:59,USDT,3,63,7,1.0,0.0101,,,
asset-backed-stablecoin,2022-09-19 23:59:59,2022-09-24 23:59:59,USDT,3,84,6,0.9993,-0.2262,,,
asset-backed-stablecoin,2022-11-08 23:59:59,2022-11-15 23:59:59,USDT,3,112,8,0.9999,-0.172,0.0421,,
asset-backed-stablecoin,2022-12-15 23:59:59,2022-12-22 23:59:59,USDT,3,112,8,1.0,-0.14,0.8324,,
asset-backed-stablecoin,2023-03-02 23:59:59,2023-03-12 23:59:59,USDT,3,110,11,0.9924,0.4043,-0.8248,,
asset-backed-stablecoin,2023-03-24 23:59:59,2023-03-28 23:59:59,USDT,3,50,5,1.0,,,,
asset-backed-stablecoin,2023-04-19 23:59:59,2023-04-27 23:59:59,USDT,3,90,9,0.9999,0.0974,0.1615,,
asset-backed-stablecoin,2023-05-08 23:59:59,2023-05-12 23:59:59,USDT,3,50,5,0.9991,,,,
asset-backed-stablecoin,2023-06-08 23:59:59,2023-06-16 23:59:59,USDT,3,96,8,0.9993,-0.0493,,,
asset-backed-stablecoin,2023-08-16 23:59:59,2023-08-23 23:59:59,USDT,3,104,8,0.9999,0.2463,-0.0481,,
asset-backed-stablecoin,2024-03-18 23:59:59,2024-03-22 23:59:59,USDT,3,48,5,1.0,,,,
asset-backed-stablecoin,2024-04-02 23:59:59,2024-04-07 23:59:59,USDT,3,54,6,1.0,-0.1377,,,
asset-backed-stablecoin,2024-04-12 23:59:59,2024-04-19 23:59:59,USDT,3,73,8,0.9999,-0.194,-0.2441,,
asset-backed-stablecoin,2024-04-27 23:59:59,2024-05-02 23:59:59,USDT,3,54,6,0.9998,-0.0697,,,
asset-backed-stablecoin,2024-06-11 23:59:59,2024-06-26 23:59:59,USDT,3,169,16,0.9999,-0.4526,0.1546,0.1548,
asset-backed-stablecoin,2024-07-02 23:59:59,2024-07-10 23:59:59,USDT,3,99,9,1.0,-0.0543,0.4806,,
asset-backed-stablecoin,2024-07-31 23:59:59,2024-08-07 23:59:59,USDT,3,84,7,1.0,,,,
asset-backed-stablecoin,2025-02-01 23:59:59,2025-02-08 23:59:59,USDT,4,68,8,0.9999,-0.4207,0.1773,,
asset-backed-stablecoin,2025-03-03 23:59:59,2025-03-14 23:59:59,USDT,3,133,12,1.0,-0.0464,0.1379,0.5695,
asset-backed-stablecoin,2025-06-01 23:59:59,2025-06-07 23:59:59,USDT,3,77,7,1.0,-0.1312,,,
asset-backed-stablecoin,2025-06-18 23:59:59,2025-06-22 23:59:59,USDT,3,57,5,0.9996,,,,
asset-backed-stablecoin,2025-07-24 23:59:59,2025-08-04 23:59:59,USDT,4,95,12,0.9999,0.2844,-0.3754,-0.0099,
asset-backed-stablecoin,2025-10-19 23:59:59,2025-10-23 23:59:59,USDT,3,47,5,1.0,,,,
asset-backed-stablecoin,2026-01-19 23:59:59,2026-01-25 23:59:59,USDT,3,88,7,0.9999,-0.217,,,
asset-backed-stablecoin,2026-02-02 23:59:59,2026-02-11 23:59:59,USDT,3,133,10,1.0,-0.1357,-0.3023,,
asset-backed-stablecoin,2026-03-26 23:59:59,2026-03-30 23:59:59,USDT,3,163,5,1.0,,,,
asset-backed-stablecoin,2026-05-15 23:59:59,2026-05-19 23:59:59,USDT,3,165,5,1.0,,,,
asset-backed-stablecoin,2026-06-05 23:59:59,2026-06-10 23:59:59,USDT,3,201,6,1.0,0.0621,,,
asset-backed-stablecoin,2026-06-22 23:59:59,2026-06-30 23:59:59,USDT,3,290,9,1.0,-0.1216,-0.2421,,
asset-backed-stablecoin,2026-07-31 23:59:59,2026-08-04 23:59:59,USDT,3,175,5,1.0,,,,
asset-backed-token,2026-01-25 23:59:59,2026-02-11 23:59:59,BUSD0,251,18,18,0.7084,-0.2687,0.0051,-0.0647,
asset-backed-token,2026-02-23 23:59:59,2026-03-01 23:59:59,BUSD0,241,7,7,0.9269,-0.0899,,,
asset-backed-token,2026-05-17 23:59:59,2026-05-22 23:59:59,BUSD0,244,6,6,0.6547,0.2175,,,
