episode_id,variant,direction,boundary,old_anchor_type,new_anchor_type,old_anchor_value,new_anchor_value,anchor_value_sealed,rekey_event_time,rekey_evidence_complete_time,rekey_known_time,new_anchor_active_time,event_pos,known_pos,crossing_pos,latency_bars,crossing_latency_bars,coordinate_before,coordinate_after,sigma_state_before,sigma_state_after,dist_from_old_anchor,dist_from_new_anchor,dist_from_boundary,vol_known,prior_state_duration,anchor_age,momentum,level_known,level_b_known,anchor_price_known,duplicate_episode_id,stage,is_control
RK-A-d+1-b1-e4261-k4261,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.09154,1.2201868254798702,1.2201868254798702,2024-03-07 17:00:00+00:00,2024-03-07 17:00:00+00:00,2024-03-07 17:00:00+00:00,2024-03-07 17:00:00+00:00,4261,4261,4261,0,0,1.2201868254798702,0.0,1.0,0.0,1.2201868254798702,0.0,0.22018682547987023,0.001095460149051008,1,24,1,1.093,1.0927363937522916,1.09154,X-d+1-b1-e4261,development,False
RK-A-d+1-b1-e4359-k4359,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.0943499999999997,1.30722952839718,1.30722952839718,2024-03-13 19:00:00+00:00,2024-03-13 19:00:00+00:00,2024-03-13 19:00:00+00:00,2024-03-13 19:00:00+00:00,4359,4359,4359,0,0,1.30722952839718,0.0,1.0,0.0,1.30722952839718,0.0,0.30722952839718,0.000384366462331417,2,98,1,1.0949,1.0947707122867192,1.0943499999999997,X-d+1-b1-e4359,development,False
RK-A-d+1-b1-e4564-k4564,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.0842599999999998,1.2271427474480414,1.2271427474480414,2024-03-26 08:00:00+00:00,2024-03-26 08:00:00+00:00,2024-03-26 08:00:00+00:00,2024-03-26 08:00:00+00:00,4564,4564,4564,0,0,1.2271427474480414,0.0,1.0,0.0,1.2271427474480414,0.0,0.22714274744804142,0.00034565050953379816,1,205,1,1.08472,1.0846348397995187,1.0842599999999998,X-d+1-b1-e4564,development,False
RK-A-d+1-b1-e4734-k4734,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.0843000000000003,1.636915267039646,1.636915267039646,2024-04-04 10:00:00+00:00,2024-04-04 10:00:00+00:00,2024-04-04 10:00:00+00:00,2024-04-04 10:00:00+00:00,4734,4734,4734,0,0,1.636915267039646,0.0,1.0,0.0,1.636915267039646,0.0,0.6369152670396461,0.0007995184059734459,16,170,1,1.08572,1.0851672644583474,1.0843000000000003,X-d+1-b1-e4734,development,False
RK-A-d+1-b1-e4809-k4809,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.0865,1.2112339442986422,1.2112339442986422,2024-04-09 13:00:00+00:00,2024-04-09 13:00:00+00:00,2024-04-09 13:00:00+00:00,2024-04-09 13:00:00+00:00,4809,4809,4809,0,0,1.2112339442986422,0.0,1.0,0.0,1.2112339442986422,0.0,0.21123394429864217,0.0003114900391732714,2,75,1,1.08691,1.0868384866424337,1.0865,X-d+1-b1-e4809,development,False
RK-A-d+1-b1-e4960-k4960,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.06494,1.9955594280467706,1.9955594280467706,2024-04-17 20:00:00+00:00,2024-04-17 20:00:00+00:00,2024-04-17 20:00:00+00:00,2024-04-17 20:00:00+00:00,4960,4960,4960,0,0,1.9955594280467706,0.0,1.0,0.0,1.9955594280467706,0.0,0.9955594280467706,0.0008697710942348855,2,151,1,1.06679,1.0658666569603956,1.06494,X-d+1-b1-e4960,development,False
RK-A-d+1-b1-e5052-k5052,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.06795,1.8017645226343744,1.8017645226343744,2024-04-23 16:00:00+00:00,2024-04-23 16:00:00+00:00,2024-04-23 16:00:00+00:00,2024-04-23 16:00:00+00:00,5052,5052,5052,0,0,1.8017645226343744,0.0,1.0,0.0,1.8017645226343744,0.0,0.8017645226343744,0.001126600468629395,2,92,1,1.07012,1.0691538309614073,1.06795,X-d+1-b1-e5052,development,False
RK-A-d+1-b1-e5093-k5093,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.0712,2.2420478464989695,2.2420478464989695,2024-04-25 09:00:00+00:00,2024-04-25 09:00:00+00:00,2024-04-25 09:00:00+00:00,2024-04-25 09:00:00+00:00,5093,5093,5093,0,0,2.2420478464989695,0.0,2.0,0.0,2.2420478464989695,0.0,1.2420478464989695,0.000349617869090429,2,41,1,1.07204,1.0715745761368096,1.0712,X-d+1-b1-e5093,development,False
RK-A-d+1-b1-e5095-k5095,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.07209,1.295631416932722,1.295631416932722,2024-04-25 11:00:00+00:00,2024-04-25 11:00:00+00:00,2024-04-25 11:00:00+00:00,2024-04-25 11:00:00+00:00,5095,5095,5095,0,0,1.295631416932722,0.0,1.0,0.0,1.295631416932722,0.0,0.2956314169327221,0.0003454866879093495,1,2,1,1.07257,1.0724604568135045,1.07209,X-d+1-b1-e5095,development,False
RK-A-d+1-b1-e5119-k5119,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.07352,1.012074672393527,1.012074672393527,2024-04-26 11:00:00+00:00,2024-04-26 11:00:00+00:00,2024-04-26 11:00:00+00:00,2024-04-26 11:00:00+00:00,5119,5119,5119,0,0,1.012074672393527,0.0,1.0,0.0,1.012074672393527,0.0,0.012074672393526997,0.000506091175788668,3,24,1,1.07407,1.0740634365016426,1.07352,X-d+1-b1-e5119,development,False
RK-A-d+1-b1-e5243-k5243,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.07455,4.294447842509515,4.294447842509515,2024-05-03 15:00:00+00:00,2024-05-03 15:00:00+00:00,2024-05-03 15:00:00+00:00,2024-05-03 15:00:00+00:00,5243,5243,5243,0,0,4.294447842509515,0.0,4.0,0.0,4.294447842509515,0.0,3.2944478425095154,0.00104001812709421,5,124,1,1.07936,1.0756681328168836,1.07455,X-d+1-b1-e5243,development,False
RK-A-d+1-b1-e5387-k5387,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.07892,2.3868071228867516,2.3868071228867516,2024-05-13 15:00:00+00:00,2024-05-13 15:00:00+00:00,2024-05-13 15:00:00+00:00,2024-05-13 15:00:00+00:00,5387,5387,5387,0,0,2.3868071228867516,0.0,2.0,0.0,2.3868071228867516,0.0,1.3868071228867516,0.0003454652548042312,1,144,1,1.07981,1.079292793762652,1.07892,X-d+1-b1-e5387,development,False
RK-A-d+1-b1-e5412-k5412,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.08042,2.9274811089236064,2.9274811089236064,2024-05-14 16:00:00+00:00,2024-05-14 16:00:00+00:00,2024-05-14 16:00:00+00:00,2024-05-14 16:00:00+00:00,5412,5412,5412,0,0,2.9274811089236064,0.0,2.0,0.0,2.9274811089236064,0.0,1.9274811089236064,0.00046444612017094815,1,25,1,1.08189,1.080921913424004,1.08042,X-d+1-b1-e5412,development,False
RK-A-d+1-b1-e5435-k5435,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.08304,4.0054251272032415,4.0054251272032415,2024-05-15 15:00:00+00:00,2024-05-15 15:00:00+00:00,2024-05-15 15:00:00+00:00,2024-05-15 15:00:00+00:00,5435,5435,5435,0,0,4.0054251272032415,0.0,4.0,0.0,4.0054251272032415,0.0,3.0054251272032415,0.0007089911249358432,1,23,1,1.08612,1.0838081380172926,1.08304,X-d+1-b1-e5435,development,False
RK-A-d+1-b1-e5624-k5624,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.08526,3.000084051964874,3.000084051964874,2024-05-27 12:00:00+00:00,2024-05-27 12:00:00+00:00,2024-05-27 12:00:00+00:00,2024-05-27 12:00:00+00:00,5624,5624,5624,0,0,3.000084051964874,0.0,3.0,0.0,3.000084051964874,0.0,2.000084051964874,0.0004450520622386142,9,189,1,1.08671,1.0857431046964616,1.08526,X-d+1-b1-e5624,development,False
RK-A-d+1-b1-e5650-k5650,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.08783,1.6223934004348326,1.6223934004348326,2024-05-28 14:00:00+00:00,2024-05-28 14:00:00+00:00,2024-05-28 14:00:00+00:00,2024-05-28 14:00:00+00:00,5650,5650,5650,0,0,1.6223934004348326,0.0,1.0,0.0,1.6223934004348326,0.0,0.6223934004348326,0.00032288204658980203,2,26,1,1.0884,1.0881812974875156,1.08783,X-d+1-b1-e5650,development,False
RK-A-d+1-b1-e5723-k5723,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.08527,3.2326243566645605,3.2326243566645605,2024-05-31 15:00:00+00:00,2024-05-31 15:00:00+00:00,2024-05-31 15:00:00+00:00,2024-05-31 15:00:00+00:00,5723,5723,5723,0,0,3.2326243566645605,0.0,3.0,0.0,3.2326243566645605,0.0,2.2326243566645605,0.0007800274107332078,3,73,1,1.08801,1.0861168705962463,1.08527,X-d+1-b1-e5723,development,False
RK-A-d+1-b1-e6106-k6106,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.07301,1.3887017903156735,1.3887017903156735,2024-06-24 14:00:00+00:00,2024-06-24 14:00:00+00:00,2024-06-24 14:00:00+00:00,2024-06-24 14:00:00+00:00,6106,6106,6106,0,0,1.3887017903156735,0.0,1.0,0.0,1.3887017903156735,0.0,0.38870179031567353,0.00038242543054681926,1,383,1,1.07358,1.0734204247846666,1.07301,X-d+1-b1-e6106,development,False
RK-A-d+1-b1-e6108-k6108,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.07358,1.5874395928625153,1.5874395928625153,2024-06-24 16:00:00+00:00,2024-06-24 16:00:00+00:00,2024-06-24 16:00:00+00:00,2024-06-24 16:00:00+00:00,6108,6108,6108,0,0,1.5874395928625153,0.0,1.0,0.0,1.5874395928625153,0.0,0.5874395928625153,0.0003988777292101609,1,2,1,1.07426,1.074008312569019,1.07358,X-d+1-b1-e6108,development,False
RK-A-d+1-b1-e6221-k6221,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.0755599999999998,1.5486570600064389,1.5486570600064389,2024-07-01 09:00:00+00:00,2024-07-01 09:00:00+00:00,2024-07-01 09:00:00+00:00,2024-07-01 09:00:00+00:00,6221,6221,6221,0,0,1.5486570600064389,0.0,1.0,0.0,1.5486570600064389,0.0,0.5486570600064389,0.0008519457009742947,8,113,1,1.07698,1.0764767091559055,1.0755599999999998,X-d+1-b1-e6221,development,False
RK-A-d+1-b1-e6275-k6275,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.07595,2.683125109724386,2.683125109724386,2024-07-03 15:00:00+00:00,2024-07-03 15:00:00+00:00,2024-07-03 15:00:00+00:00,2024-07-03 15:00:00+00:00,6275,6275,6275,0,0,2.683125109724386,0.0,2.0,0.0,2.683125109724386,0.0,1.683125109724386,0.0005192251167558812,1,54,1,1.07745,1.0765088053246994,1.07595,X-d+1-b1-e6275,development,False
RK-A-d+1-b1-e6314-k6314,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.0818,1.2336477003327075,1.2336477003327075,2024-07-05 06:00:00+00:00,2024-07-05 06:00:00+00:00,2024-07-05 06:00:00+00:00,2024-07-05 06:00:00+00:00,6314,6314,6314,0,0,1.2336477003327075,0.0,1.0,0.0,1.2336477003327075,0.0,0.23364770033270754,0.0002846880257166379,13,39,1,1.08218,1.0821080193488501,1.0818,X-d+1-b1-e6314,development,False
RK-A-d+1-b1-e6329-k6329,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.08295,1.4609958832572891,1.4609958832572891,2024-07-05 21:00:00+00:00,2024-07-05 21:00:00+00:00,2024-07-05 21:00:00+00:00,2024-07-05 21:00:00+00:00,6329,6329,6329,0,0,1.4609958832572891,0.0,1.0,0.0,1.4609958832572891,0.0,0.46099588325728913,0.00047386378933584786,3,15,1,1.0837,1.0834632923963965,1.08295,X-d+1-b1-e6329,development,False
RK-A-d+1-b1-e6408-k6408,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.08352,1.2718764661887036,1.2718764661887036,2024-07-11 04:00:00+00:00,2024-07-11 04:00:00+00:00,2024-07-11 04:00:00+00:00,2024-07-11 04:00:00+00:00,6408,6408,6408,0,0,1.2718764661887036,0.0,1.0,0.0,1.2718764661887036,0.0,0.27187646618870365,0.00029745401702119256,6,79,1,1.08393,1.0838423453156008,1.08352,X-d+1-b1-e6408,development,False
RK-A-d+1-b1-e6415-k6415,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.08395,2.3384968855918404,2.3384968855918404,2024-07-11 11:00:00+00:00,2024-07-11 11:00:00+00:00,2024-07-11 11:00:00+00:00,2024-07-11 11:00:00+00:00,6415,6415,6415,0,0,2.3384968855918404,0.0,2.0,0.0,2.3384968855918404,0.0,1.3384968855918404,0.0003036620163591899,1,7,1,1.08472,1.0842792044235423,1.08395,X-d+1-b1-e6415,development,False
RK-A-d+1-b1-e6418-k6418,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.08488,1.8731797751490582,1.8731797751490582,2024-07-11 14:00:00+00:00,2024-07-11 14:00:00+00:00,2024-07-11 14:00:00+00:00,2024-07-11 14:00:00+00:00,6418,6418,6418,0,0,1.8731797751490582,0.0,1.0,0.0,1.8731797751490582,0.0,0.8731797751490582,0.0002951685082081836,2,3,1,1.08548,1.0852002696756209,1.08488,X-d+1-b1-e6418,development,False
RK-A-d+1-b1-e6445-k6445,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.08962,2.2910339204116412,2.2910339204116412,2024-07-12 17:00:00+00:00,2024-07-12 17:00:00+00:00,2024-07-12 17:00:00+00:00,2024-07-12 17:00:00+00:00,6445,6445,6445,0,0,2.2910339204116412,0.0,2.0,0.0,2.2910339204116412,0.0,1.2910339204116412,0.0005124463704774219,1,27,1,1.0909,1.0901785149064458,1.08962,X-d+1-b1-e6445,development,False
RK-A-d+1-b1-e6827-k6827,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.09629,2.0534475969649026,2.0534475969649026,2024-08-05 15:00:00+00:00,2024-08-05 15:00:00+00:00,2024-08-05 15:00:00+00:00,2024-08-05 15:00:00+00:00,6827,6827,6827,0,0,2.0534475969649026,0.0,2.0,0.0,2.0534475969649026,0.0,1.0534475969649026,0.0012466405427396512,5,382,1,1.0991,1.0976575317937807,1.09629,X-d+1-b1-e6827,development,False
RK-A-d+1-b1-e6972-k6972,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.09407,3.0452250945753145,3.0452250945753145,2024-08-13 16:00:00+00:00,2024-08-13 16:00:00+00:00,2024-08-13 16:00:00+00:00,2024-08-13 16:00:00+00:00,6972,6972,6972,0,0,3.0452250945753145,0.0,3.0,0.0,3.0452250945753145,0.0,2.0452250945753145,0.0005428190368342926,1,145,1,1.09588,1.0946640432380321,1.09407,X-d+1-b1-e6972,development,False
RK-A-d+1-b1-e6975-k6975,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.09588,1.8514543488141952,1.8514543488141952,2024-08-13 19:00:00+00:00,2024-08-13 19:00:00+00:00,2024-08-13 19:00:00+00:00,2024-08-13 19:00:00+00:00,6975,6975,6975,0,0,1.8514543488141952,0.0,1.0,0.0,1.8514543488141952,0.0,0.8514543488141952,0.0006551069805364817,2,3,1,1.09721,1.096598153845945,1.09588,X-d+1-b1-e6975,development,False
RK-A-d+1-b1-e6977-k6977,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.0976799999999998,2.6497961850459855,2.6497961850459855,2024-08-13 21:00:00+00:00,2024-08-13 21:00:00+00:00,2024-08-13 21:00:00+00:00,2024-08-13 21:00:00+00:00,6977,6977,6977,0,0,2.6497961850459855,0.0,2.0,0.0,2.6497961850459855,0.0,1.6497961850459855,0.0007727687874949296,1,2,1,1.09993,1.0985285806787592,1.0976799999999998,X-d+1-b1-e6977,development,False
RK-A-d+1-b1-e6991-k6991,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.10058,1.620049641015059,1.620049641015059,2024-08-14 11:00:00+00:00,2024-08-14 11:00:00+00:00,2024-08-14 11:00:00+00:00,2024-08-14 11:00:00+00:00,6991,6991,6991,0,0,1.620049641015059,0.0,1.0,0.0,1.620049641015059,0.0,0.6200496410150591,0.0007510876279763457,2,14,1,1.10192,1.1014069425358766,1.10058,X-d+1-b1-e6991,development,False
RK-A-d+1-b1-e7058-k7058,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.10309,1.5110187211412192,1.5110187211412192,2024-08-19 06:00:00+00:00,2024-08-19 06:00:00+00:00,2024-08-19 06:00:00+00:00,2024-08-19 06:00:00+00:00,7058,7058,7058,0,0,1.5110187211412192,0.0,1.0,0.0,1.5110187211412192,0.0,0.5110187211412192,0.0004797906264057494,9,67,1,1.10389,1.1036193792275224,1.10309,X-d+1-b1-e7058,development,False
RK-A-d+1-b1-e7060-k7060,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.10397,1.5203684660124686,1.5203684660124686,2024-08-19 08:00:00+00:00,2024-08-19 08:00:00+00:00,2024-08-19 08:00:00+00:00,2024-08-19 08:00:00+00:00,7060,7060,7060,0,0,1.5203684660124686,0.0,1.0,0.0,1.5203684660124686,0.0,0.5203684660124686,0.0004526453055445547,1,2,1,1.10473,1.104469819950005,1.10397,X-d+1-b1-e7060,development,False
RK-A-d+1-b1-e7069-k7069,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.10473,3.0527585817146425,3.0527585817146425,2024-08-19 17:00:00+00:00,2024-08-19 17:00:00+00:00,2024-08-19 17:00:00+00:00,2024-08-19 17:00:00+00:00,7069,7069,7069,0,0,3.0527585817146425,0.0,3.0,0.0,3.0527585817146425,0.0,2.0527585817146425,0.0005362588009708353,1,9,1,1.10654,1.1053225800591315,1.10473,X-d+1-b1-e7069,development,False
RK-A-d+1-b1-e7093-k7093,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.1102,1.6580929670861562,1.6580929670861562,2024-08-20 17:00:00+00:00,2024-08-20 17:00:00+00:00,2024-08-20 17:00:00+00:00,2024-08-20 17:00:00+00:00,7093,7093,7093,0,0,1.6580929670861562,0.0,1.0,0.0,1.6580929670861562,0.0,0.6580929670861562,0.0005267105022384052,1,24,1,1.11117,1.1107849080246626,1.1102,X-d+1-b1-e7093,development,False
RK-A-d+1-b1-e7118-k7118,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.11295,1.8577874852194851,1.8577874852194851,2024-08-21 18:00:00+00:00,2024-08-21 18:00:00+00:00,2024-08-21 18:00:00+00:00,2024-08-21 18:00:00+00:00,7118,7118,7118,0,0,1.8577874852194851,0.0,1.0,0.0,1.8577874852194851,0.0,0.8577874852194851,0.0006042192441420949,1,25,1,1.1142,1.1136226690070827,1.11295,X-d+1-b1-e7118,development,False
RK-A-d+1-b1-e7120-k7120,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.11463,1.2560052767800771,1.2560052767800771,2024-08-21 20:00:00+00:00,2024-08-21 20:00:00+00:00,2024-08-21 20:00:00+00:00,2024-08-21 20:00:00+00:00,7120,7120,7120,0,0,1.2560052767800771,0.0,1.0,0.0,1.2560052767800771,0.0,0.2560052767800771,0.0006211945350983422,1,2,1,1.1155,1.115322617167384,1.11463,X-d+1-b1-e7120,development,False
RK-A-d+1-b1-e7168-k7168,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.11754,1.179911247058277,1.179911247058277,2024-08-23 20:00:00+00:00,2024-08-23 20:00:00+00:00,2024-08-23 20:00:00+00:00,2024-08-23 20:00:00+00:00,7168,7168,7168,0,0,1.179911247058277,0.0,1.0,0.0,1.179911247058277,0.0,0.1799112470582771,0.001303412954841085,3,48,1,1.11926,1.1189975658122813,1.11754,X-d+1-b1-e7168,development,False
RK-A-d+1-b1-e7500-k7500,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.10486,1.19275535821152,1.19275535821152,2024-09-12 20:00:00+00:00,2024-09-12 20:00:00+00:00,2024-09-12 20:00:00+00:00,2024-09-12 20:00:00+00:00,7500,7500,7500,0,0,1.19275535821152,0.0,1.0,0.0,1.19275535821152,0.0,0.19275535821152,0.0005840913943288507,1,332,1,1.10563,1.1055055277231796,1.10486,X-d+1-b1-e7500,development,False
RK-A-d+1-b1-e7502-k7502,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.10608,1.4499564050313511,1.4499564050313511,2024-09-12 22:00:00+00:00,2024-09-12 22:00:00+00:00,2024-09-12 22:00:00+00:00,2024-09-12 22:00:00+00:00,7502,7502,7502,0,0,1.4499564050313511,0.0,1.0,0.0,1.4499564050313511,0.0,0.44995640503135115,0.0005921008469633227,1,2,1,1.10703,1.1067351048297323,1.10608,X-d+1-b1-e7502,development,False
RK-A-d+1-b1-e7507-k7507,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.10789,1.2260195639728022,1.2260195639728022,2024-09-13 03:00:00+00:00,2024-09-13 03:00:00+00:00,2024-09-13 03:00:00+00:00,2024-09-13 03:00:00+00:00,7507,7507,7507,0,0,1.2260195639728022,0.0,1.0,0.0,1.2260195639728022,0.0,0.2260195639728022,0.0005961180386327327,4,5,1,1.1087,1.1085506301010177,1.10789,X-d+1-b1-e7507,development,False
RK-A-d+1-b1-e7534-k7534,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.10944,1.7296684791845651,1.7296684791845651,2024-09-16 06:00:00+00:00,2024-09-16 06:00:00+00:00,2024-09-16 06:00:00+00:00,2024-09-16 06:00:00+00:00,7534,7534,7534,0,0,1.7296684791845651,0.0,1.0,0.0,1.7296684791845651,0.0,0.7296684791845651,0.0004948471119992622,1,27,1,1.11039,1.1099891390386643,1.10944,X-d+1-b1-e7534,development,False
RK-A-d+1-b1-e7537-k7537,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.11039,1.5637341787906984,1.5637341787906984,2024-09-16 09:00:00+00:00,2024-09-16 09:00:00+00:00,2024-09-16 09:00:00+00:00,2024-09-16 09:00:00+00:00,7537,7537,7537,0,0,1.5637341787906984,0.0,1.0,0.0,1.5637341787906984,0.0,0.5637341787906984,0.0006044293877608039,1,3,1,1.11144,1.1110613552208493,1.11039,X-d+1-b1-e7537,development,False
RK-A-d+1-b1-e7539-k7539,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.11149,1.2093630311974999,1.2093630311974999,2024-09-16 11:00:00+00:00,2024-09-16 11:00:00+00:00,2024-09-16 11:00:00+00:00,2024-09-16 11:00:00+00:00,7539,7539,7539,0,0,1.2093630311974999,0.0,1.0,0.0,1.2093630311974999,0.0,0.20936303119749988,0.0005800694767431726,1,2,1,1.11227,1.1121349284562776,1.11149,X-d+1-b1-e7539,development,False
RK-A-d+1-b1-e7563-k7563,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.11362,1.4483702557919582,1.4483702557919582,2024-09-17 11:00:00+00:00,2024-09-17 11:00:00+00:00,2024-09-17 11:00:00+00:00,2024-09-17 11:00:00+00:00,7563,7563,7563,0,0,1.4483702557919582,0.0,1.0,0.0,1.4483702557919582,0.0,0.4483702557919582,0.0005143984835556746,1,24,1,1.11445,1.1141929917996791,1.11362,X-d+1-b1-e7563,development,False
RK-A-d+1-b1-e7697-k7697,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.11794,1.472059833505533,1.472059833505533,2024-09-25 01:00:00+00:00,2024-09-25 01:00:00+00:00,2024-09-25 01:00:00+00:00,2024-09-25 01:00:00+00:00,7697,7697,7697,0,0,1.472059833505533,0.0,1.0,0.0,1.472059833505533,0.0,0.47205983350553304,0.0005588113657220668,2,134,1,1.11886,1.1185648921603548,1.11794,X-d+1-b1-e7697,development,False
RK-A-d+1-b1-e8220-k8220,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.08108,1.7513644934062171,1.7513644934062171,2024-10-24 20:00:00+00:00,2024-10-24 20:00:00+00:00,2024-10-24 20:00:00+00:00,2024-10-24 20:00:00+00:00,8220,8220,8220,0,0,1.7513644934062171,0.0,1.0,0.0,1.7513644934062171,0.0,0.7513644934062171,0.0005226392764809244,2,523,1,1.08207,1.0816451625442252,1.08108,X-d+1-b1-e8220,development,False
RK-A-d+1-b1-e8222-k8222,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.08228,1.0829493369195844,1.0829493369195844,2024-10-24 22:00:00+00:00,2024-10-24 22:00:00+00:00,2024-10-24 22:00:00+00:00,2024-10-24 22:00:00+00:00,8222,8222,8222,0,0,1.0829493369195844,0.0,1.0,0.0,1.0829493369195844,0.0,0.0829493369195844,0.0005203070391691353,1,2,1,1.08289,1.0828432644248673,1.08228,X-d+1-b1-e8222,development,False
RK-A-d+1-b1-e8307-k8307,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.08241,1.7959956490252502,1.7959956490252502,2024-10-30 11:00:00+00:00,2024-10-30 11:00:00+00:00,2024-10-30 11:00:00+00:00,2024-10-30 11:00:00+00:00,8307,8307,8307,0,0,1.7959956490252502,0.0,1.0,0.0,1.7959956490252502,0.0,0.7959956490252502,0.0005398606369120149,2,85,1,1.08346,1.0829945083143193,1.08241,X-d+1-b1-e8307,development,False
RK-A-d+1-b1-e8314-k8314,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.0849,1.5576210358622542,1.5576210358622542,2024-10-30 18:00:00+00:00,2024-10-30 18:00:00+00:00,2024-10-30 18:00:00+00:00,2024-10-30 18:00:00+00:00,8314,8314,8314,0,0,1.5576210358622542,0.0,1.0,0.0,1.5576210358622542,0.0,0.5576210358622542,0.0008693041665048205,2,7,1,1.08637,1.0858435181329458,1.0849,X-d+1-b1-e8314,development,False
RK-A-d+1-b1-e8335-k8335,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.08692,1.9321404996493863,1.9321404996493863,2024-10-31 15:00:00+00:00,2024-10-31 15:00:00+00:00,2024-10-31 15:00:00+00:00,2024-10-31 15:00:00+00:00,8335,8335,8335,0,0,1.9321404996493863,0.0,1.0,0.0,1.9321404996493863,0.0,0.9321404996493863,0.0004997390975445139,3,21,1,1.08797,1.0874633121657615,1.08692,X-d+1-b1-e8335,development,False
RK-A-d+1-b1-e8791-k8791,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.0528400000000002,3.8878927663807623,3.8878927663807623,2024-11-27 15:00:00+00:00,2024-11-27 15:00:00+00:00,2024-11-27 15:00:00+00:00,2024-11-27 15:00:00+00:00,8791,8791,8791,0,0,3.8878927663807623,0.0,3.0,0.0,3.8878927663807623,0.0,2.8878927663807623,0.001082410944720214,3,456,1,1.05728,1.053980222522383,1.0528400000000002,X-d+1-b1-e8791,development,False
RK-A-d+1-b1-e8935-k8935,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.05372,3.1066001278121416,3.1066001278121416,2024-12-05 15:00:00+00:00,2024-12-05 15:00:00+00:00,2024-12-05 15:00:00+00:00,2024-12-05 15:00:00+00:00,8935,8935,8935,0,0,3.1066001278121416,0.0,3.0,0.0,3.1066001278121416,0.0,2.1066001278121416,0.0009121056941966582,2,144,1,1.05671,1.0546815424596034,1.05372,X-d+1-b1-e8935,development,False
RK-A-d+1-b1-e8941-k8941,RKEY_A,1,1.0,TRAILING50,TRAILING50,1.05754,1.325605368383731,1.325605368383731,2024-12-05 21:00:00+00:00,2024-12-05 21:00:00+00:00,2024-12-05 21:00:00+00:00,2024-12-05 21:00:00+00:00,8941,8941,8941,0,0,1.325605368383731,0.0,1.0,0.0,1.325605368383731,0.0,0.325605368383731,0.0008412571540232286,4,6,1,1.05872,1.0584300374133455,1.05754,X-d+1-b1-e8941,development,False
