internal_asset_id,cmc_id,cmc_slug,cmc_name,canonical_symbol,symbols_observed,coingecko_id,cg_join,coinpaprika_id,cp_join,date_added_cmc,first_seen_in_snapshots,last_seen_in_snapshots,ticker_reuse_flagged
CMC:38151,38151,yzy,YZY MONEY,YZY,YZY,yzy,SYMBOL_ONLY,yzy-yzy,SYMBOL_ONLY,2025-08-21T02:17:55.000Z,2026-01-01,2026-08-20,True
CMC:38185,38185,adi-token,ADI,ADI,ADI,adi-token,HIGH,adi-adi,HIGH,2025-12-09T15:11:33.000Z,2026-01-01,2026-01-01,True
CMC:38186,38186,venice-ai,Diem,DIEM,DIEM,diem,HIGH,diem-diem-1,HIGH,2025-08-25T10:46:22.000Z,2026-08-20,2026-08-20,False
CMC:38187,38187,uchain,Uchain,UCN,UCN,uchain-2,HIGH,ucn-uchain-1,HIGH,2025-08-25T12:08:18.000Z,2026-01-01,2026-01-01,True
CMC:38192,38192,jupiter-staked-sol,Jupiter Staked SOL,JUPSOL,JUPSOL,jupiter-staked-sol,HIGH,jupsol-jupiter-staked-sol,HIGH,2025-08-26T03:40:16.000Z,2026-01-01,2026-08-20,False
CMC:38236,38236,quack-ai,Quack AI,Q,Q,quack-ai,HIGH,q-quack-ai,HIGH,2025-08-29T10:41:46.000Z,2026-08-20,2026-08-20,True
CMC:38273,38273,us-dollar-tokenized-currency-ondo,U.S. Dollar Tokenized Currency (Ondo),USDON,USDON,ondo-u-s-dollar-token,SYMBOL_ONLY,usdon-ondo-us-dollar-token,SYMBOL_ONLY,2025-09-03T06:09:21.000Z,2026-08-20,2026-08-20,False
CMC:38283,38283,collector-crypt,Collector Crypt,CARDS,CARDS,collector-crypt,HIGH,cards-collector-crypt,HIGH,2025-09-04T03:17:03.000Z,2026-08-20,2026-08-20,True
CMC:38299,38299,avantis,Avantis,AVNT,AVNT,avantis,HIGH,avantis,HIGH,2025-09-05T11:18:11.000Z,2026-01-01,2026-01-01,False
CMC:38309,38309,holoworld-ai,Holoworld AI,HOLO,HOLO,holoworld,SYMBOL_ONLY,holo-holoworld-ai,HIGH,2025-09-08T03:44:34.000Z,2026-08-20,2026-08-20,True
CMC:38330,38330,gusd,GUSD,GUSD,GUSD,gusd,HIGH,gusd-gusd,HIGH,2025-10-27T03:48:11.000Z,2026-01-01,2026-08-20,True
CMC:38337,38337,zero-gravity,0G,0G,0G,zero-gravity,HIGH,zero-gravity-0g,HIGH,2025-09-10T06:05:00.000Z,2026-01-01,2026-01-01,False
CMC:38339,38339,unibase,Unibase,UB,UB,unibase,HIGH,ub-unibase,HIGH,2025-09-10T06:13:16.000Z,2026-01-01,2026-08-20,True
CMC:38341,38341,rain,Rain,RAIN,RAIN,rain,HIGH,rain-rain-protocol,SYMBOL_ONLY,2025-09-10T06:55:22.000Z,2026-01-01,2026-08-20,True
CMC:38353,38353,meteora,Meteora,MET,MET,meteora,HIGH,met-meteora,HIGH,2025-09-10T23:40:19.000Z,2026-01-01,2026-08-20,True
CMC:38386,38386,tether-usat,USAT,USAT,USAT,usa,HIGH,usat,HIGH,2026-01-27T14:07:38.000Z,2026-08-20,2026-08-20,False
CMC:38408,38408,lombard,Lombard,BARD,BARD,lombard-protocol,HIGH,bard-lombard,HIGH,2025-09-16T05:37:38.000Z,2026-01-01,2026-08-20,True
CMC:38417,38417,river,River,RIVER,RIVER,river,HIGH,river-river,HIGH,2025-09-16T20:02:42.000Z,2026-01-01,2026-08-20,False
CMC:38470,38470,giggle-fund,Giggle Fund,GIGGLE,GIGGLE,giggle-fund,HIGH,giggle-giggle-fund-1,HIGH,2025-09-22T04:35:26.000Z,2026-01-01,2026-01-01,True
CMC:38482,38482,falcon-finance-ff,Falcon Finance,FF,FF,falcon-finance-ff,HIGH,ff-falcon-finance,HIGH,2025-09-23T04:16:56.000Z,2026-01-01,2026-08-20,True
CMC:38489,38489,chainopera-ai,ChainOpera AI,COAI,COAI,chainopera-ai,HIGH,coai-chainopera-ai,HIGH,2025-09-23T11:09:53.000Z,2026-01-01,2026-08-20,True
CMC:38515,38515,doublezero,DoubleZero,2Z,2Z,doublezero,HIGH,2z-doublezero,HIGH,2025-09-29T01:04:27.000Z,2026-01-01,2026-08-20,False
CMC:38517,38517,usdt0,USDT0,USDT0,USDT0,usdt0,HIGH,usdt0-usdt0,HIGH,2025-10-03T12:39:01.000Z,2026-08-20,2026-08-20,True
CMC:38554,38554,kgen,KGeN,KGEN,KGEN,kgen,HIGH,kgen-kgen,HIGH,2025-10-07T00:00:00.000Z,2026-08-20,2026-08-20,False
CMC:38562,38562,usdai,USDai,USDAI,USDAI,usdai,HIGH,usdai-usdai,HIGH,2025-10-03T11:30:16.000Z,2026-01-01,2026-08-20,False
CMC:38569,38569,apriori,Capricorn,APR,APR,apriori,HIGH,apr-apriori,HIGH,2025-10-05T21:46:26.000Z,2026-08-20,2026-08-20,True
CMC:38590,38590,bianrensheng,币安人生,币安人生,币安人生,bianrensheng,SYMBOL_ONLY,bianrensheng-bianrensheng,SYMBOL_ONLY,2025-10-07T03:15:16.000Z,2026-01-01,2026-08-20,False
CMC:38634,38634,clovis,Yei Finance,CLO,CLO,yei-finance,HIGH,clo-yei-finance,HIGH,2025-10-09T09:38:39.000Z,2026-01-01,2026-01-01,True
CMC:38750,38750,orochi-network,Orochi Network,ON,ON,orochi-network,HIGH,on-orochi-network,HIGH,2025-10-21T11:23:01.000Z,2026-08-20,2026-08-20,True
CMC:38767,38767,nockchain,Nockchain,NOCK,NOCK,nockchain,HIGH,nock-nockchain,HIGH,2025-10-23T04:12:18.000Z,2026-08-20,2026-08-20,True
CMC:38770,38770,megaeth,MegaETH,MEGA,MEGA,megaeth,HIGH,mega-megaeth,HIGH,2025-10-23T05:09:35.000Z,2026-08-20,2026-08-20,True
CMC:38779,38779,syrup-usdc,syrupUSDC,SYRUPUSDC,SYRUPUSDC,syrupusdc,HIGH,syrupusdc-syrupusdc,HIGH,2025-10-24T09:37:30.000Z,2026-01-01,2026-08-20,False
CMC:38786,38786,syrup-usdt,syrupUSDT,SYRUPUSDT,SYRUPUSDT,syrupusdt,HIGH,syrupusdt-syrupusdt,HIGH,2025-10-27T01:57:22.000Z,2026-01-01,2026-08-20,False
CMC:38828,38828,kite,Kite,KITE,KITE,kite,HIGH,kite-kite-ai,HIGH,2025-10-29T11:11:32.000Z,2026-01-01,2026-08-20,True
CMC:38837,38837,audiera,Audiera,BEAT,BEAT,audiera,HIGH,beat-beat-matchmaker,SYMBOL_ONLY,2025-10-30T05:07:08.000Z,2026-01-01,2026-08-20,True
CMC:38838,38838,sentismai,SentismAI,SENTIS,SENTIS,sentismai,HIGH,sentis-sentismai,HIGH,2025-10-30T05:27:22.000Z,2026-08-20,2026-08-20,False
CMC:38841,38841,unifai-network,UnifAI Network,UAI,UAI,unifai-network,HIGH,uai-unifai-network,HIGH,2025-10-30T07:37:46.000Z,2026-08-20,2026-08-20,True
CMC:38849,38849,pieverse,Pieverse,PIEVERSE,PIEVERSE,pieverse,HIGH,pieverse-pieverse,HIGH,2025-10-31T01:31:02.000Z,2026-01-01,2026-08-20,False
CMC:38868,38868,sentient,Sentient,SENT,SENT,sentient,HIGH,sent-sentient,HIGH,2026-01-22T10:00:00.000Z,2026-08-20,2026-08-20,True
CMC:38869,38869,talus-network,Talus,US,US,talus,HIGH,us-talus,HIGH,2025-11-03T07:42:28.000Z,2026-08-20,2026-08-20,True
CMC:38892,38892,stable,Stable,STABLE,STABLE,stable-3,HIGH,stable-stable,HIGH,2025-11-06T14:24:37.000Z,2026-01-01,2026-08-20,True
CMC:38908,38908,allora,Allora,ALLO,ALLO,allora,HIGH,allo-allora,HIGH,2025-11-10T01:35:52.000Z,2026-08-20,2026-08-20,False
CMC:38942,38942,usdsui,USDsui,USDSUI,USDSUI,usdsui,HIGH,usdsui-sui-dollar,SYMBOL_ONLY,2026-03-13T21:15:43.000Z,2026-08-20,2026-08-20,False
CMC:38947,38947,solstice-eusx,Solstice eUSX,EUSX,EUSX,solstice-eusx,HIGH,eusx-solstice-eusx,HIGH,2025-11-14T10:17:15.000Z,2026-08-20,2026-08-20,False
CMC:38948,38948,solstice-usx,Solstice USX,USX,USX,usx,SYMBOL_ONLY,usx-usx,SYMBOL_ONLY,2025-11-14T10:19:49.000Z,2026-08-20,2026-08-20,True
CMC:38967,38967,ravedao,RaveDAO,RAVE,RAVE,ravedao,HIGH,rave-ravedao,HIGH,2025-11-18T10:05:02.000Z,2026-01-01,2026-08-20,True
CMC:39042,39042,powerprotocol,Power Protocol,POWER,POWER,power-protocol,HIGH,power-power-protocol,HIGH,2025-12-02T09:59:07.000Z,2026-01-01,2026-01-01,True
CMC:39064,39064,midnight-network,Midnight,NIGHT,NIGHT,midnight,HIGH,night-midnight2,HIGH,2025-12-08T02:23:02.000Z,2026-01-01,2026-08-20,True
CMC:39070,39070,kinetiq,Kinetiq,KNTQ,KNTQ,kinetiq,HIGH,kntq-kinetiq,HIGH,2025-12-08T10:25:31.000Z,2026-08-20,2026-08-20,False
CMC:39071,39071,cysic,Cysic,CYS,CYS,cysic,HIGH,cys-cysic,HIGH,2025-12-08T10:31:59.000Z,2026-01-01,2026-08-20,True
CMC:39072,39072,kinetiq-staked-hype,Kinetiq Staked HYPE,KHYPE,KHYPE,kinetic-staked-hype,HIGH,khype-kinetiq-staked-hype,HIGH,2025-12-08T10:34:29.000Z,2026-01-01,2026-08-20,False
CMC:39090,39090,gtbtc,GTBTC,GTBTC,GTBTC,gate-wrapped-btc,SYMBOL_ONLY,gtbtc-gtbtc,HIGH,2025-12-09T19:56:19.000Z,2026-01-01,2026-08-20,False
CMC:39094,39094,ant-fun,AntFun,ANTFUN,ANTFUN,antfun,HIGH,antfun-antfun,SYMBOL_ONLY,2025-12-10T02:27:31.000Z,2026-08-20,2026-08-20,False
CMC:39120,39120,united-stables,United Stables,U,U,united-stables,HIGH,u-united-stables,HIGH,2025-12-12T08:13:26.000Z,2026-01-01,2026-08-20,True
CMC:39121,39121,magma-finance,Magma Finance,MAGMA,MAGMA,magma-finance,HIGH,magma-magma-finance,HIGH,2025-12-12T08:51:05.000Z,2026-08-20,2026-08-20,False
CMC:39125,39125,lighter,Lighter,LIT,LIT,lighter,HIGH,lit-lighter,HIGH,2025-12-30T06:45:00.000Z,2026-01-01,2026-08-20,True
CMC:39143,39143,the-white-whale,The White Whale,WHITEWHALE,WHITEWHALE,the-white-whale,HIGH,whitewhale-the-white-whale,HIGH,2025-12-17T06:05:42.000Z,2026-01-01,2026-01-01,True
CMC:39158,39158,bitway-btw,Bitway,BTW,BTW,bitway,HIGH,btw-bitway,HIGH,2025-12-21T21:12:37.000Z,2026-08-20,2026-08-20,True
CMC:39159,39159,brevis,Brevis,BREV,BREV,brevis,HIGH,brev-brevis,HIGH,2025-12-22T03:57:37.000Z,2026-01-01,2026-01-01,False
CMC:39172,39172,vitalum,Vitalum,VAM,VAM,vitalum,HIGH,vam-vitalum,HIGH,2025-12-25T14:33:20.000Z,2026-08-20,2026-08-20,False
CMC:39177,39177,tronbank,TronBank,TBK,TBK,tronbank,HIGH,tbk-tronbank,HIGH,2025-12-25T11:24:46.000Z,2026-08-20,2026-08-20,True
CMC:39332,39332,zama,Zama,ZAMA,ZAMA,zama,HIGH,zama-zama,HIGH,2026-02-02T12:00:00.000Z,2026-08-20,2026-08-20,False
CMC:39369,39369,wrapped-peaq,Wrapped peaq,WPEAQ,WPEAQ,wrapped-peaq,HIGH,,NONE,2024-11-12T09:00:00.000Z,2026-08-20,2026-08-20,False
CMC:39545,39545,billions-network,Billions Network,BILL,BILL,billions-network,HIGH,bill-billions-network,HIGH,2026-05-02T06:10:51.000Z,2026-08-20,2026-08-20,True
CMC:39548,39548,espresso,Espresso,ESP,ESP,espresso,HIGH,esp-espresso,HIGH,2026-02-12T11:00:00.000Z,2026-08-20,2026-08-20,True
CMC:39549,39549,fidelity-digital-dollar,Fidelity Digital Dollar,FIDD,FIDD,fidelity-digital-dollar,HIGH,fidd-fidelity-digital-dollar,HIGH,2026-02-05T10:02:39.000Z,2026-08-20,2026-08-20,False
