regime,lens,band,label,n,mean_resid,tstat,pvalue,sig_bh5,abs_mean_resid_pct
BTC_DOWN,sector,1001-1500,dpos,1545,0.00395,4.386,1.2e-05,True,0.00395
BTC_DOWN,sector,1001-1500,duckstarter,464,-0.00326,-2.029,0.042411,True,0.00326
BTC_DOWN,sector,1001-1500,dwf-labs-portfolio,1075,-0.00181,-1.94,0.052391,True,0.00181
BTC_DOWN,sector,1001-1500,e-commerce,302,-0.00545,-3.354,0.000795,True,0.00545
BTC_DOWN,sector,1001-1500,education,1059,-0.00361,-3.474,0.000513,True,0.00361
BTC_DOWN,sector,1001-1500,energy,1259,-0.00292,-3.128,0.001758,True,0.00292
BTC_DOWN,sector,1001-1500,enterprise-solutions,440,0.00252,1.647,0.09952,True,0.00252
BTC_DOWN,sector,1001-1500,entertainment,469,-0.00158,-0.931,0.351705,True,0.00158
BTC_DOWN,sector,1001-1500,ethereum,23689,0.00138,6.981,0.0,True,0.00138
BTC_DOWN,sector,1001-1500,events,894,0.00079,0.667,0.504971,True,0.00079
BTC_DOWN,sector,1001-1500,exnetwork-capital-portfolio,812,-0.00525,-4.806,2e-06,True,0.00525
BTC_DOWN,sector,1001-1500,fan-token,2699,0.00178,3.211,0.001325,True,0.00178
BTC_DOWN,sector,1001-1500,fantom,775,-0.00934,-7.294,0.0,True,0.00934
BTC_DOWN,sector,1001-1500,ferrum-network,454,-0.00343,-2.548,0.010826,True,0.00343
BTC_DOWN,sector,1001-1500,filesharing,433,-0.00687,-4.254,2.1e-05,True,0.00687
BTC_DOWN,sector,1001-1500,food-beverage,217,0.00455,2.973,0.002951,True,0.00455
BTC_DOWN,sector,1001-1500,gambling,3694,-0.00112,-2.055,0.03991,True,0.00112
BTC_DOWN,sector,1001-1500,gaming,11050,-0.00363,-11.617,0.0,True,0.00363
BTC_DOWN,sector,1001-1500,hardware,528,0.0056,4.701,3e-06,True,0.0056
BTC_DOWN,sector,1001-1500,health,2876,-0.00032,-0.486,0.627155,True,0.00032
BTC_DOWN,sector,1001-1500,hospitality,373,0.00082,0.513,0.608103,True,0.00082
BTC_DOWN,sector,1001-1500,hybrid-pos-lpos,237,0.00381,2.029,0.042499,True,0.00381
BTC_DOWN,sector,1001-1500,hybrid-pow-pos,2244,-0.00027,-0.392,0.69517,True,0.00027
BTC_DOWN,sector,1001-1500,identity,460,0.00024,0.15,0.880686,True,0.00024
BTC_DOWN,sector,1001-1500,insurance,1282,-0.00291,-3.259,0.001118,True,0.00291
BTC_DOWN,sector,1001-1500,interoperability,986,-0.00522,-4.976,1e-06,True,0.00522
BTC_DOWN,sector,1001-1500,iot,935,-0.00268,-2.665,0.007692,True,0.00268
BTC_DOWN,sector,1001-1500,klaytn,946,0.00398,5.307,0.0,True,0.00398
BTC_DOWN,sector,1001-1500,kommunitas-launchpad,350,-0.00218,-1.153,0.248835,True,0.00218
BTC_DOWN,sector,1001-1500,launchpad,3384,-0.00288,-5.494,0.0,True,0.00288
BTC_DOWN,sector,1001-1500,layer-1,636,-0.00438,-3.285,0.001019,True,0.00438
BTC_DOWN,sector,1001-1500,layer-2,240,-0.00596,-2.661,0.007782,True,0.00596
BTC_DOWN,sector,1001-1500,logistics,1221,-0.00311,-2.764,0.005716,True,0.00311
BTC_DOWN,sector,1001-1500,manufacturing,387,-0.00353,-2.646,0.008151,True,0.00353
BTC_DOWN,sector,1001-1500,marketing,1356,-0.00127,-1.384,0.166414,True,0.00127
BTC_DOWN,sector,1001-1500,marketplace,11333,0.00027,0.868,0.385352,True,0.00027
BTC_DOWN,sector,1001-1500,masternodes,1481,0.00074,0.864,0.387349,True,0.00074
BTC_DOWN,sector,1001-1500,media,3351,0.00074,1.237,0.216094,True,0.00074
BTC_DOWN,sector,1001-1500,medium-of-exchange,2304,0.00345,4.881,1e-06,True,0.00345
BTC_DOWN,sector,1001-1500,memes,27049,-0.00748,-35.182,0.0,True,0.00748
BTC_DOWN,sector,1001-1500,metaverse,918,-0.00513,-5.064,0.0,True,0.00513
BTC_DOWN,sector,1001-1500,meverse,262,0.003,1.786,0.074109,True,0.003
BTC_DOWN,sector,1001-1500,mineable,42926,0.00093,5.63,0.0,True,0.00093
BTC_DOWN,sector,1001-1500,music,488,0.00016,0.117,0.90664,True,0.00016
BTC_DOWN,sector,1001-1500,mvb,261,0.00487,2.632,0.008489,True,0.00487
BTC_DOWN,sector,1001-1500,near-protocol,220,-0.00821,-4.373,1.2e-05,True,0.00821
BTC_DOWN,sector,1001-1500,okex-blockdream-ventures-portfolio,768,0.00459,4.373,1.2e-05,True,0.00459
BTC_DOWN,sector,1001-1500,oracles,1989,-0.00075,-1.05,0.293788,True,0.00075
BTC_DOWN,sector,1001-1500,osmosis,252,-0.00198,-0.955,0.339817,True,0.00198
BTC_DOWN,sector,1001-1500,payments,2171,0.00354,4.91,1e-06,True,0.00354
BTC_DOWN,sector,1001-1500,philanthropy,592,-0.00143,-0.977,0.328411,True,0.00143
BTC_DOWN,sector,1001-1500,platform,22492,-0.00124,-5.5,0.0,True,0.00124
BTC_DOWN,sector,1001-1500,play-to-earn,446,-0.00161,-1.008,0.313271,True,0.00161
BTC_DOWN,sector,1001-1500,polkadot,1836,-0.00106,-1.35,0.176957,True,0.00106
BTC_DOWN,sector,1001-1500,polkastarter,1944,-0.00569,-7.194,0.0,True,0.00569
BTC_DOWN,sector,1001-1500,polygon,2446,0.00041,0.613,0.539898,True,0.00041
BTC_DOWN,sector,1001-1500,pos,4879,0.00204,4.236,2.3e-05,True,0.00204
BTC_DOWN,sector,1001-1500,posign,215,-0.00059,-0.282,0.778014,True,0.00059
BTC_DOWN,sector,1001-1500,pow,1826,0.00623,7.854,0.0,True,0.00623
BTC_DOWN,sector,1001-1500,prediction-markets,539,0.00232,2.029,0.04247,True,0.00232
BTC_DOWN,sector,1001-1500,privacy,3187,-0.00175,-3.19,0.001422,True,0.00175
BTC_DOWN,sector,1001-1500,quantum-resistant,207,0.00232,0.938,0.348063,True,0.00232
BTC_DOWN,sector,1001-1500,real-estate,2607,-0.00509,-8.234,0.0,True,0.00509
BTC_DOWN,sector,1001-1500,real-world-assets,986,-0.00421,-3.797,0.000146,True,0.00421
BTC_DOWN,sector,1001-1500,rebase,283,0.00149,0.673,0.501183,True,0.00149
BTC_DOWN,sector,1001-1500,rehypothecated-crypto,337,0.00182,1.024,0.305655,True,0.00182
BTC_DOWN,sector,1001-1500,scaling,401,-0.00243,-1.669,0.095199,True,0.00243
BTC_DOWN,sector,1001-1500,services,6127,0.00107,2.619,0.008814,True,0.00107
BTC_DOWN,sector,1001-1500,smart-contracts,356,-0.00197,-1.072,0.283936,True,0.00197
BTC_DOWN,sector,1001-1500,social-money,325,0.00483,2.194,0.028269,True,0.00483
BTC_DOWN,sector,1001-1500,social-token,350,-0.00121,-1.013,0.311048,True,0.00121
BTC_DOWN,sector,1001-1500,solana,5633,-0.00551,-11.965,0.0,True,0.00551
BTC_DOWN,sector,1001-1500,spartan-group,310,-0.0092,-4.794,2e-06,True,0.0092
BTC_DOWN,sector,1001-1500,sports,10895,0.00219,8.296,0.0,True,0.00219
BTC_DOWN,sector,1001-1500,stablecoin,4468,0.01299,42.609,0.0,True,0.01299
BTC_DOWN,sector,1001-1500,staking,560,-3e-05,-0.023,0.981565,True,3e-05
BTC_DOWN,sector,1001-1500,storage,375,0.00194,1.17,0.241805,True,0.00194
BTC_DOWN,sector,1001-1500,store-of-value,1261,0.01104,14.139,0.0,True,0.01104
BTC_DOWN,sector,1001-1500,substrate,806,-0.00609,-5.154,0.0,True,0.00609
BTC_DOWN,sector,1001-1500,sui,401,-0.00447,-3.0,0.002703,True,0.00447
BTC_DOWN,sector,1001-1500,superstarter,204,-0.0046,-1.635,0.10214,True,0.0046
BTC_DOWN,sector,1001-1500,telegram-bot,267,-0.00672,-3.079,0.002075,True,0.00672
BTC_DOWN,sector,1001-1500,tokenized-gold,440,0.01509,16.924,0.0,True,0.01509
BTC_DOWN,sector,1001-1500,tokenized-stock,300,0.01404,9.375,0.0,True,0.01404
BTC_DOWN,sector,1001-1500,toncoin,368,-0.00176,-1.007,0.31405,True,0.00176
BTC_DOWN,sector,1001-1500,transport,504,-0.00397,-2.87,0.004098,True,0.00397
BTC_DOWN,sector,1001-1500,tron,420,0.0024,1.969,0.048899,True,0.0024
BTC_DOWN,sector,1001-1500,tron20,238,0.00903,6.775,0.0,True,0.00903
BTC_DOWN,sector,1001-1500,trustswap-launchpad,423,0.00198,1.168,0.24292,True,0.00198
BTC_DOWN,sector,1001-1500,vbc-ventures-portfolio,247,-0.00143,-0.578,0.563293,True,0.00143
BTC_DOWN,sector,1001-1500,vr-ar,2463,-0.00322,-4.885,1e-06,True,0.00322
BTC_DOWN,sector,1001-1500,wallet,298,-0.00284,-1.869,0.061612,True,0.00284
BTC_DOWN,sector,1001-1500,web3,465,-0.00151,-0.968,0.333068,True,0.00151
BTC_DOWN,sector,1001-1500,xrp,208,-0.00968,-3.702,0.000214,True,0.00968
BTC_DOWN,sector,1001-1500,yield-farming,1401,-0.00376,-4.116,3.9e-05,True,0.00376
BTC_DOWN,sector,1001-1500,zero-knowledge-proofs,600,-0.00286,-2.139,0.032446,True,0.00286
BTC_DOWN,sector,1501-2000,,126477,-0.00029,-3.015,0.002566,True,0.00029
BTC_DOWN,sector,1501-2000,ai-big-data,17085,-0.00591,-23.125,0.0,True,0.00591
BTC_DOWN,sector,1501-2000,alameda-research-portfolio,204,-0.00937,-3.622,0.000293,True,0.00937
BTC_DOWN,sector,1501-2000,algorand,228,-0.00037,-0.167,0.867028,True,0.00037
BTC_DOWN,sector,1501-2000,analytics,275,-0.00771,-4.034,5.5e-05,True,0.00771
BTC_DOWN,sector,1501-2000,aptos,222,0.00219,1.504,0.132523,True,0.00219
BTC_DOWN,sector,1501-2000,arbitrum,543,-0.00277,-2.047,0.04062,True,0.00277
BTC_DOWN,sector,1501-2000,arbitrum-ecosytem,415,-0.00386,-2.436,0.014865,True,0.00386
BTC_DOWN,sector,1501-2000,art,1737,-0.00134,-1.656,0.097671,True,0.00134
BTC_DOWN,sector,1501-2000,asset-management,7038,-0.00161,-4.042,5.3e-05,True,0.00161
BTC_DOWN,sector,1501-2000,avalanche,1905,-0.00128,-1.751,0.079939,True,0.00128
BTC_DOWN,sector,1501-2000,base,1107,-0.00856,-8.204,0.0,True,0.00856
BTC_DOWN,sector,1501-2000,binance-chain,874,0.00048,0.426,0.670439,True,0.00048
BTC_DOWN,sector,1501-2000,binance-smart-chain,4665,-0.00042,-0.811,0.417288,True,0.00042
BTC_DOWN,sector,1501-2000,bnb-chain,14602,0.00032,1.231,0.218363,True,0.00032
BTC_DOWN,sector,1501-2000,cardano,335,-0.00717,-4.576,5e-06,True,0.00717
BTC_DOWN,sector,1501-2000,centralized-exchange,1620,0.00865,11.608,0.0,True,0.00865
BTC_DOWN,sector,1501-2000,collectibles-nfts,30678,-0.00224,-12.399,0.0,True,0.00224
BTC_DOWN,sector,1501-2000,commodities,466,0.00977,7.634,0.0,True,0.00977
BTC_DOWN,sector,1501-2000,communications-social-media,3517,-0.00442,-8.426,0.0,True,0.00442
BTC_DOWN,sector,1501-2000,content-creation,552,-0.00284,-1.838,0.066105,True,0.00284
BTC_DOWN,sector,1501-2000,cosmos,3633,-0.00181,-3.295,0.000985,True,0.00181
BTC_DOWN,sector,1501-2000,crowdfunding,750,-0.00066,-0.562,0.574385,True,0.00066
BTC_DOWN,sector,1501-2000,cybersecurity,1710,-0.0007,-0.904,0.365855,True,0.0007
BTC_DOWN,sector,1501-2000,dag,550,-8e-05,-0.053,0.957975,True,8e-05
BTC_DOWN,sector,1501-2000,dao,1429,-0.00106,-1.211,0.225866,True,0.00106
BTC_DOWN,sector,1501-2000,dao-maker,582,-0.00016,-0.106,0.915252,True,0.00016
BTC_DOWN,sector,1501-2000,dapp,338,-0.0077,-4.345,1.4e-05,True,0.0077
BTC_DOWN,sector,1501-2000,decentralized-exchange,1075,-0.0007,-0.663,0.507063,True,0.0007
BTC_DOWN,sector,1501-2000,decentralized-exchange-dex-token,3832,-0.00129,-2.547,0.010865,True,0.00129
BTC_DOWN,sector,1501-2000,defi,37609,0.00018,1.178,0.23893,True,0.00018
BTC_DOWN,sector,1501-2000,derivatives,370,0.00062,0.399,0.689949,True,0.00062
BTC_DOWN,sector,1501-2000,distributed-computing,1909,-0.00269,-3.346,0.000819,True,0.00269
BTC_DOWN,sector,1501-2000,dpos,1698,0.00144,1.857,0.063353,True,0.00144
BTC_DOWN,sector,1501-2000,duckstarter,364,-0.0036,-1.706,0.088062,True,0.0036
BTC_DOWN,sector,1501-2000,dwf-labs-portfolio,861,-0.00377,-3.068,0.002154,True,0.00377
BTC_DOWN,sector,1501-2000,education,1138,-0.00591,-5.991,0.0,True,0.00591
BTC_DOWN,sector,1501-2000,energy,1481,0.00272,3.33,0.000869,True,0.00272
BTC_DOWN,sector,1501-2000,enterprise-solutions,215,0.0002,0.093,0.925977,True,0.0002
BTC_DOWN,sector,1501-2000,entertainment,635,-0.00569,-3.933,8.4e-05,True,0.00569
BTC_DOWN,sector,1501-2000,ethereum,21136,-0.00055,-2.598,0.009375,True,0.00055
BTC_DOWN,sector,1501-2000,events,440,-0.00561,-3.044,0.002332,True,0.00561
BTC_DOWN,sector,1501-2000,exnetwork-capital-portfolio,458,-0.00519,-3.669,0.000243,True,0.00519
BTC_DOWN,sector,1501-2000,fan-token,2241,-0.0002,-0.307,0.758636,True,0.0002
BTC_DOWN,sector,1501-2000,fantom,293,-0.00801,-4.304,1.7e-05,True,0.00801
BTC_DOWN,sector,1501-2000,fashion,305,-0.00584,-2.849,0.00439,True,0.00584
BTC_DOWN,sector,1501-2000,food-beverage,308,0.00492,3.738,0.000185,True,0.00492
BTC_DOWN,sector,1501-2000,gambling,3367,-0.00157,-2.865,0.004172,True,0.00157
BTC_DOWN,sector,1501-2000,gaming,12081,-0.00307,-10.259,0.0,True,0.00307
BTC_DOWN,sector,1501-2000,hardware,467,-0.00395,-2.752,0.005923,True,0.00395
BTC_DOWN,sector,1501-2000,health,2243,0.00021,0.306,0.75943,True,0.00021
BTC_DOWN,sector,1501-2000,heco,271,-0.00545,-2.849,0.004384,True,0.00545
BTC_DOWN,sector,1501-2000,hospitality,613,0.0011,0.988,0.323029,True,0.0011
BTC_DOWN,sector,1501-2000,hybrid-pow-pos,3109,-0.00206,-4.025,5.7e-05,True,0.00206
BTC_DOWN,sector,1501-2000,icp,417,-0.00912,-6.305,0.0,True,0.00912
BTC_DOWN,sector,1501-2000,injective,417,0.0067,4.129,3.6e-05,True,0.0067
BTC_DOWN,sector,1501-2000,insurance,1016,-0.0001,-0.105,0.916576,True,0.0001
BTC_DOWN,sector,1501-2000,interoperability,452,0.00141,0.933,0.350903,True,0.00141
BTC_DOWN,sector,1501-2000,iot,902,0.00027,0.229,0.819248,True,0.00027
BTC_DOWN,sector,1501-2000,iotex,263,-0.0053,-3.184,0.001452,True,0.0053
BTC_DOWN,sector,1501-2000,jobs,210,-0.00801,-3.341,0.000835,True,0.00801
BTC_DOWN,sector,1501-2000,klaytn,913,0.00219,2.394,0.016659,True,0.00219
BTC_DOWN,sector,1501-2000,kommunitas-launchpad,295,-0.00377,-1.955,0.050569,True,0.00377
BTC_DOWN,sector,1501-2000,launchpad,3046,-0.00321,-5.822,0.0,True,0.00321
BTC_DOWN,sector,1501-2000,launchzone,310,0.0042,2.552,0.010717,True,0.0042
BTC_DOWN,sector,1501-2000,layer-1,641,-0.00251,-2.147,0.031773,True,0.00251
BTC_DOWN,sector,1501-2000,logistics,989,-0.00497,-4.099,4.1e-05,True,0.00497
BTC_DOWN,sector,1501-2000,loyalty,424,0.00052,0.318,0.750669,True,0.00052
BTC_DOWN,sector,1501-2000,marketing,2731,0.00041,0.631,0.527931,True,0.00041
BTC_DOWN,sector,1501-2000,marketplace,11299,-6e-05,-0.185,0.853598,True,6e-05
BTC_DOWN,sector,1501-2000,masternodes,1639,-0.00103,-1.189,0.234445,True,0.00103
BTC_DOWN,sector,1501-2000,media,4688,0.0007,1.43,0.152747,True,0.0007
BTC_DOWN,sector,1501-2000,medium-of-exchange,2533,0.00442,6.285,0.0,True,0.00442
BTC_DOWN,sector,1501-2000,memes,32001,-0.00852,-44.151,0.0,True,0.00852
BTC_DOWN,sector,1501-2000,metaverse,868,-0.00136,-1.278,0.201115,True,0.00136
BTC_DOWN,sector,1501-2000,mineable,54461,-0.00125,-8.66,0.0,True,0.00125
BTC_DOWN,sector,1501-2000,move-to-earn,351,-0.00267,-1.687,0.091643,True,0.00267
BTC_DOWN,sector,1501-2000,music,331,-0.00318,-1.951,0.051085,True,0.00318
BTC_DOWN,sector,1501-2000,mvb,463,0.0008,0.587,0.557142,True,0.0008
BTC_DOWN,sector,1501-2000,okex-blockdream-ventures-portfolio,230,-0.00363,-1.556,0.119797,True,0.00363
BTC_DOWN,sector,1501-2000,olympus-pro,309,-0.00598,-3.538,0.000403,True,0.00598
BTC_DOWN,sector,1501-2000,optimism,311,-0.01142,-7.128,0.0,True,0.01142
BTC_DOWN,sector,1501-2000,oracles,1701,0.00081,0.998,0.318358,True,0.00081
BTC_DOWN,sector,1501-2000,osmosis,257,-0.00338,-1.567,0.117067,True,0.00338
BTC_DOWN,sector,1501-2000,payments,1570,0.00242,2.845,0.004445,True,0.00242
BTC_DOWN,sector,1501-2000,philanthropy,515,-0.00464,-3.859,0.000114,True,0.00464
BTC_DOWN,sector,1501-2000,platform,17818,-0.00047,-1.91,0.056117,True,0.00047
BTC_DOWN,sector,1501-2000,play-to-earn,417,-0.00152,-0.872,0.383224,True,0.00152
BTC_DOWN,sector,1501-2000,polkadot,2055,-0.00452,-6.211,0.0,True,0.00452
BTC_DOWN,sector,1501-2000,polkastarter,1243,-0.00044,-0.478,0.632307,True,0.00044
BTC_DOWN,sector,1501-2000,polygon,2888,0.00277,4.962,1e-06,True,0.00277
BTC_DOWN,sector,1501-2000,pos,4832,0.00032,0.677,0.498604,True,0.00032
BTC_DOWN,sector,1501-2000,posign,338,0.00019,0.099,0.921455,True,0.00019
BTC_DOWN,sector,1501-2000,pow,1943,-0.00097,-1.556,0.119804,True,0.00097
BTC_DOWN,sector,1501-2000,prediction-markets,625,0.00213,1.698,0.089492,True,0.00213
BTC_DOWN,sector,1501-2000,privacy,1655,-0.00396,-4.459,8e-06,True,0.00396
BTC_DOWN,sector,1501-2000,quantum-resistant,258,-0.00359,-1.718,0.085805,True,0.00359
BTC_DOWN,sector,1501-2000,real-estate,1959,-0.00379,-4.914,1e-06,True,0.00379
BTC_DOWN,sector,1501-2000,real-world-assets,318,-0.0041,-1.941,0.052306,True,0.0041
BTC_DOWN,sector,1501-2000,real-world-assets-protocols,265,-0.00483,-2.79,0.005265,True,0.00483
BTC_DOWN,sector,1501-2000,rebase,919,0.00072,0.679,0.496964,True,0.00072
BTC_DOWN,sector,1501-2000,rehypothecated-crypto,385,-0.001,-0.594,0.552413,True,0.001
BTC_DOWN,sector,1501-2000,retail,430,-0.0073,-4.171,3e-05,True,0.0073
BTC_DOWN,sector,1501-2000,scrypt,292,0.00302,1.777,0.075525,True,0.00302
BTC_DOWN,sector,1501-2000,services,3679,0.00112,2.093,0.036368,True,0.00112
BTC_DOWN,sector,1501-2000,skyvision-capital-portfolio,209,0.00722,3.806,0.000141,True,0.00722
BTC_DOWN,sector,1501-2000,smart-contracts,455,0.00155,1.062,0.288271,True,0.00155
BTC_DOWN,sector,1501-2000,social-money,439,0.0003,0.179,0.857839,True,0.0003
BTC_DOWN,sector,1501-2000,solana,5374,-0.00676,-14.354,0.0,True,0.00676
BTC_DOWN,sector,1501-2000,sports,11308,-0.0013,-4.536,6e-06,True,0.0013
BTC_DOWN,sector,1501-2000,stablecoin,2019,0.01109,25.598,0.0,True,0.01109
BTC_DOWN,sector,1501-2000,staking,990,-0.00275,-2.362,0.018162,True,0.00275
BTC_DOWN,sector,1501-2000,store-of-value,548,0.00789,6.6,0.0,True,0.00789
BTC_DOWN,sector,1501-2000,substrate,450,-0.00056,-0.348,0.728193,True,0.00056
BTC_DOWN,sector,1501-2000,sui,320,-0.00307,-1.675,0.093876,True,0.00307
BTC_DOWN,sector,1501-2000,superstarter,244,-0.0029,-1.092,0.274997,True,0.0029
BTC_DOWN,sector,1501-2000,telegram-bot,293,-0.00726,-3.636,0.000277,True,0.00726
BTC_DOWN,sector,1501-2000,toncoin,547,-1e-05,-0.01,0.991719,True,1e-05
BTC_DOWN,sector,1501-2000,transport,279,-0.0066,-2.64,0.008295,True,0.0066
BTC_DOWN,sector,1501-2000,tron,403,-0.00046,-0.426,0.67017,True,0.00046
BTC_DOWN,sector,1501-2000,trustswap-launchpad,570,0.00307,2.135,0.032727,True,0.00307
BTC_DOWN,sector,1501-2000,vbc-ventures-portfolio,752,-0.00035,-0.29,0.772171,True,0.00035
BTC_DOWN,sector,1501-2000,velas,226,0.00041,0.22,0.82563,True,0.00041
BTC_DOWN,sector,1501-2000,vr-ar,2119,-0.00463,-6.826,0.0,True,0.00463
BTC_DOWN,sector,1501-2000,wrapped-tokens,270,-0.00292,-1.402,0.160852,True,0.00292
BTC_DOWN,sector,1501-2000,xrp,228,-0.00845,-3.776,0.000159,True,0.00845
BTC_DOWN,sector,1501-2000,yield-aggregator,355,0.00356,2.138,0.032483,True,0.00356
BTC_DOWN,sector,1501-2000,yield-farming,2032,-0.00252,-3.54,0.000399,True,0.00252
BTC_DOWN,sector,1501-2000,zero-knowledge-proofs,275,0.0005,0.347,0.728725,True,0.0005
VOL_HIGH,chain,501-750,,55887,0.00128,9.066,0.0,True,0.00128
VOL_HIGH,chain,501-750,-,2431,-0.00043,-0.568,0.570304,True,0.00043
VOL_HIGH,chain,501-750,A,347,0.00636,3.194,0.001404,True,0.00636
VOL_HIGH,chain,501-750,ADA,652,0.00156,1.358,0.174543,True,0.00156
VOL_HIGH,chain,501-750,ARB,1580,0.00032,0.424,0.671454,True,0.00032
VOL_HIGH,chain,501-750,AVAX,1306,-0.00068,-0.71,0.477532,True,0.00068
VOL_HIGH,chain,501-750,BNB,23613,0.00101,4.618,4e-06,True,0.00101
VOL_HIGH,chain,501-750,BTC,460,0.00066,0.393,0.694555,True,0.00066
VOL_HIGH,chain,501-750,CELO,452,0.00375,3.074,0.002114,True,0.00375
VOL_HIGH,chain,501-750,ETH,155107,0.00081,9.439,0.0,True,0.00081
VOL_HIGH,chain,501-750,GRAM,467,-0.00206,-1.366,0.171785,True,0.00206
VOL_HIGH,chain,501-750,HBAR,344,0.00096,0.626,0.531102,True,0.00096
VOL_HIGH,chain,501-750,KAIA,1416,0.00224,2.449,0.014326,True,0.00224
VOL_HIGH,chain,501-750,NEO,1264,0.00327,3.488,0.000487,True,0.00327
VOL_HIGH,chain,501-750,ONT,448,0.00258,2.103,0.035438,True,0.00258
VOL_HIGH,chain,501-750,OP,296,0.001,0.564,0.572464,True,0.001
VOL_HIGH,chain,501-750,OSMO,641,0.00054,0.375,0.707444,True,0.00054
VOL_HIGH,chain,501-750,POL,2097,0.00138,2.028,0.042607,True,0.00138
VOL_HIGH,chain,501-750,SOL,11633,-0.00036,-1.092,0.274811,True,0.00036
VOL_HIGH,chain,501-750,SUI,889,0.00065,0.522,0.601852,True,0.00065
VOL_HIGH,chain,501-750,TRX,1033,0.00027,0.25,0.802789,True,0.00027
VOL_HIGH,chain,501-750,WAVES,232,0.002,0.798,0.425088,True,0.002
VOL_HIGH,chain,501-750,XDC,263,0.0055,3.252,0.001146,True,0.0055
VOL_HIGH,chain,501-750,XLM,631,0.00226,1.749,0.080258,True,0.00226
VOL_HIGH,chain,501-750,XRP,298,0.00098,0.541,0.588509,True,0.00098
VOL_HIGH,chain,751-1000,,56398,0.00109,7.44,0.0,True,0.00109
VOL_HIGH,chain,751-1000,-,2595,-0.00353,-4.876,1e-06,True,0.00353
VOL_HIGH,chain,751-1000,A,661,0.00135,0.896,0.37013,True,0.00135
VOL_HIGH,chain,751-1000,ADA,682,0.00039,0.37,0.711343,True,0.00039
VOL_HIGH,chain,751-1000,ARB,1217,-0.00051,-0.543,0.587191,True,0.00051
VOL_HIGH,chain,751-1000,ARBITRUM,209,0.00257,1.024,0.305639,True,0.00257
VOL_HIGH,chain,751-1000,AVAX,1198,-0.00106,-1.083,0.278947,True,0.00106
VOL_HIGH,chain,751-1000,BNB,27101,0.00036,1.803,0.071335,True,0.00036
VOL_HIGH,chain,751-1000,BTC,252,-0.00653,-2.596,0.009422,True,0.00653
VOL_HIGH,chain,751-1000,CRO,538,9e-05,0.072,0.942659,True,9e-05
VOL_HIGH,chain,751-1000,EGLD,275,0.00019,0.109,0.913342,True,0.00019
VOL_HIGH,chain,751-1000,ETH,146780,0.00023,2.538,0.01114,True,0.00023
VOL_HIGH,chain,751-1000,FTM,231,-0.00592,-2.341,0.019214,True,0.00592
VOL_HIGH,chain,751-1000,GRAM,456,9e-05,0.062,0.95056,True,9e-05
VOL_HIGH,chain,751-1000,ICP,489,0.00393,2.728,0.006377,True,0.00393
VOL_HIGH,chain,751-1000,KAIA,2065,0.00026,0.352,0.724515,True,0.00026
VOL_HIGH,chain,751-1000,NEO,1184,0.00177,1.82,0.068738,True,0.00177
VOL_HIGH,chain,751-1000,OSMO,727,-0.00211,-1.67,0.094955,True,0.00211
VOL_HIGH,chain,751-1000,POL,2472,0.00016,0.235,0.814477,True,0.00016
VOL_HIGH,chain,751-1000,SOL,14608,-0.00095,-3.3,0.000968,True,0.00095
VOL_HIGH,chain,751-1000,SUI,877,-0.00319,-2.52,0.011746,True,0.00319
VOL_HIGH,chain,751-1000,TRX,1072,0.00252,2.469,0.013544,True,0.00252
VOL_HIGH,chain,751-1000,WAVES,285,-3e-05,-0.014,0.988817,True,3e-05
VOL_HIGH,chain,751-1000,XDC,514,0.00569,4.914,1e-06,True,0.00569
VOL_HIGH,chain,751-1000,XLM,649,0.00027,0.194,0.846282,True,0.00027
VOL_HIGH,chain,1001-1500,,119622,0.00102,9.869,0.0,True,0.00102
VOL_HIGH,chain,1001-1500,-,5006,-0.00237,-4.59,4e-06,True,0.00237
VOL_HIGH,chain,1001-1500,A,2594,0.00148,2.119,0.034121,True,0.00148
VOL_HIGH,chain,1001-1500,ADA,1053,0.00079,0.906,0.364815,True,0.00079
VOL_HIGH,chain,1001-1500,ALGO,255,-0.00143,-0.742,0.458242,True,0.00143
VOL_HIGH,chain,1001-1500,APT,587,-0.00268,-1.818,0.069128,True,0.00268
VOL_HIGH,chain,1001-1500,ARB,2224,-0.00098,-1.348,0.177667,True,0.00098
VOL_HIGH,chain,1001-1500,ARBITRUM,307,-0.001,-0.494,0.621411,True,0.001
VOL_HIGH,chain,1001-1500,AVAX,2308,-0.00147,-1.998,0.045762,True,0.00147
VOL_HIGH,chain,1001-1500,BCH,304,-0.00052,-0.294,0.769041,True,0.00052
VOL_HIGH,chain,1001-1500,BITCI,214,0.00532,2.325,0.020064,True,0.00532
VOL_HIGH,chain,1001-1500,BNB,59098,-0.0007,-4.961,1e-06,True,0.0007
VOL_HIGH,chain,1001-1500,BTC,713,-0.00074,-0.536,0.59227,True,0.00074
VOL_HIGH,chain,1001-1500,CELO,308,0.0035,2.84,0.004512,True,0.0035
VOL_HIGH,chain,1001-1500,CHZ,234,-0.00372,-1.495,0.134967,True,0.00372
VOL_HIGH,chain,1001-1500,CRO,824,0.00153,1.562,0.118359,True,0.00153
VOL_HIGH,chain,1001-1500,DOT,493,0.00138,1.086,0.2774,True,0.00138
VOL_HIGH,chain,1001-1500,EGLD,281,-0.00296,-1.528,0.126523,True,0.00296
VOL_HIGH,chain,1001-1500,ETH,281824,-0.0,-0.043,0.965979,True,0.0
