event_index,ret_1d,rank_band,BEHAVIORAL_10_label,CORR_60_10_label,CORR_120_10_label,STATE_label,HYBRID_10_label,n_families_true,n_families_voted,consensus,dominant_false,final_class
73842,-0.09585923,251-500,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
74196,-0.1206578,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
74197,-0.13886563,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
74251,-0.09807441,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
74254,-0.06749015,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
74285,-0.032404147,26-100,TRUE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,2,5,AMBIGUOUS,CORR_FALSE,CORR_FALSE
74311,-0.04730834,26-100,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
74779,-0.10899575,251-500,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
74791,-0.19142404,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
74792,-0.20590663,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
74807,-0.08092254,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
74962,-0.20190294,101-250,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
74963,-0.2570297,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
74970,-0.1514477,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
74972,-0.20012474,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
74974,-0.1804229,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
74977,-0.17603235,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,STATE_FALSE,TRUE_MULTI_PEER_LONER
74986,-0.29453394,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
75205,-0.24726665,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
75281,-0.11965369,501-750,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
75448,-0.23402706,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
75455,-0.25967264,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
75457,-0.2117974,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
75465,-0.3742975,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
75927,-0.0012589307,501-750,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
75933,-0.001800824,501-750,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
75935,-0.0010642578,501-750,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
75991,-0.102795534,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
76029,-0.06486293,501-750,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
76200,-0.12552533,26-100,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
76202,-0.13169175,26-100,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
76207,-0.18093246,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
76209,-0.0409475,26-100,FALSE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
76214,-0.058062088,26-100,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
76216,-0.06714883,26-100,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
76217,-0.10255926,26-100,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
76584,-0.04734101,101-250,FALSE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
76681,-0.07351213,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
76706,-0.1340295,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
76860,-0.36072844,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,4,5,TRUE_MULTI_PEER_LONER,HYBRID_FALSE,TRUE_MULTI_PEER_LONER
76993,-0.26839554,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
77009,-0.09443619,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
77024,-0.104961455,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
77031,-0.18527421,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
77034,-0.17926076,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
77040,-0.33782884,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
77343,-0.35022926,251-500,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
77352,-0.41579577,101-250,TRUE_LONER,NO_PEERS,NO_PEERS,NO_PEERS,TRUE_LONER,2,5,AMBIGUOUS,,AMBIGUOUS
77379,-0.0946984,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
77387,-0.054491997,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
77399,-0.043389544,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
77414,-0.034155667,101-250,TRUE_LONER,TRUE_LONER,FALSE_LONER,NO_PEERS,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
77422,-0.012669412,101-250,FALSE_LONER,FALSE_LONER,TRUE_LONER,FALSE_LONER,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
77435,-0.1477628,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
77658,-0.47916588,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
77729,-0.32312137,251-500,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
77737,-0.1707296,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
77741,-0.23218797,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
77915,-0.06354736,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,STATE_FALSE,TRUE_MULTI_PEER_LONER
78493,-0.103252694,26-100,FALSE_LONER,FALSE_LONER,NO_PEERS,TRUE_LONER,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
78629,-0.05877689,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
78634,-0.13986297,251-500,TRUE_LONER,TRUE_LONER,NO_PEERS,FALSE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,STATE_FALSE,TRUE_MULTI_PEER_LONER
78839,-0.35092157,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
78993,-0.11845692,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
79179,-0.051989783,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
79208,-0.08019832,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
79220,-0.090445,101-250,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
79224,-0.043158334,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
79226,-0.051488247,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
79228,-0.054108903,101-250,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
79241,-0.055696715,101-250,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
79242,-0.035708822,101-250,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
79251,-0.036043912,101-250,TRUE_LONER,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
79253,-0.0065602353,101-250,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,3,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
79371,-0.18344133,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
79593,-0.43499756,26-100,TRUE_LONER,TRUE_LONER,NO_PEERS,NO_PEERS,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
79614,-0.13579297,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
79619,-0.22775394,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
79622,-0.18631865,101-250,FALSE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
79623,-0.21086696,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
79686,-0.10553419,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,4,5,TRUE_MULTI_PEER_LONER,HYBRID_FALSE,TRUE_MULTI_PEER_LONER
79767,-0.033327952,751-1000,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,2,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
79953,-0.005902077,251-500,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
79955,-0.0057755196,251-500,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
79968,-0.00393531,501-750,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
79971,-0.0025405723,751-1000,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
79987,-0.0133879,501-750,TRUE_LONER,FALSE_LONER,FALSE_LONER,NO_PEERS,TRUE_LONER,2,5,AMBIGUOUS,CORR_FALSE,CORR_FALSE
80002,-0.012626702,251-500,FALSE_LONER,FALSE_LONER,TRUE_LONER,NO_PEERS,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
80031,-0.015943168,501-750,FALSE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,FALSE_LONER,2,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
80047,-0.029000869,501-750,TRUE_LONER,TRUE_LONER,FALSE_LONER,NO_PEERS,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
80421,-0.09433548,101-250,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
80460,-0.13739392,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
80466,-0.1251994,251-500,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
80563,-0.102214456,251-500,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,2,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
80586,-0.1035155,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
80637,-0.11224473,501-750,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
80644,-0.059373792,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,STATE_FALSE,TRUE_MULTI_PEER_LONER
80712,-0.48851207,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
81000,-0.3836802,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
81036,-0.13906802,751-1000,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
81051,-0.07304453,251-500,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
81085,-0.26677474,251-500,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,2,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
81121,-0.001722354,251-500,FALSE_LONER,FALSE_LONER,FALSE_LONER,NO_PEERS,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
81124,-0.0014464292,251-500,FALSE_LONER,FALSE_LONER,FALSE_LONER,NO_PEERS,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
81230,-0.16789481,1001-1500,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,3,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
81234,-0.11116272,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
81294,-0.19125578,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
81427,-0.12858476,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
81481,-0.21985506,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
81486,-0.19183964,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
81505,-0.08437891,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
81569,-0.0112360325,101-250,FALSE_LONER,TRUE_LONER,NO_PEERS,NO_PEERS,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
81579,-0.10188395,251-500,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
82053,-0.09826498,26-100,FALSE_LONER,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
82058,-0.12650572,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
82081,-0.16069655,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
82085,-0.16130129,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
82091,-0.2176014,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
82276,-0.15541482,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
82427,-0.1356289,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
82554,-0.20359036,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
82581,-0.29021105,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
82585,-0.14528084,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
82614,-0.1562879,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
82648,-0.17726916,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
82852,-0.15441096,1501-2000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
82940,-0.21356319,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
82946,-0.15993148,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
83021,-0.13829587,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
83082,-0.093577564,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
83329,-0.19939655,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
83585,-0.074663706,101-250,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
83594,-0.07445288,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
83718,-0.23643139,501-750,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
83790,-0.12443904,101-250,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,2,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
