event_id,family,direction,decision,split,pos,admitted_f_pct,one_R_budget_account_ccy,target_notional_account_ccy,one_R_price_move_bps,translation_status,translation_id
EUR_ORIGIN_202503312000,A,LONG,ACCEPT_FULL,inner_val,1.40229,0.7,0.007,4.007377413096,17.467783236796,ECONOMIC_TARGET,TR-562b49d8daf15b0a66f21d45fb0b35ab
EUR_ORIGIN_202504010600,B,SHORT,ACCEPT_FULL,inner_val,0.911502,0.3,0.003,1.116356906287,26.873126175902,ECONOMIC_TARGET,TR-8c2e4d8c601503e365f1c47f41d20c70
EUR_ORIGIN_202504010800,B,SHORT,ACCEPT_FULL,inner_val,0.969097,0.3,0.003,1.186896315057,25.276007364259,ECONOMIC_TARGET,TR-7e416d57ba3ed11ef817fd28719aed8c
EUR_ORIGIN_202504021100,A,LONG,ACCEPT_FULL,inner_val,1.167236,0.7,0.007,3.335654136064,20.985389115489,ECONOMIC_TARGET,TR-c3c9bedb5673478bc7af402b60815943
EUR_ORIGIN_202504021900,B,SHORT,ACCEPT_FULL,inner_val,0.469164,0.3,0.003,0.574606737885,52.209620984287,ECONOMIC_TARGET,TR-a644dc30b9b0585fc5c3c06d46559028
EUR_ORIGIN_202504022200,A,LONG,ACCEPT_FULL,inner_val,0.594213,0.7,0.007,1.698104815112,41.222425952192,ECONOMIC_TARGET,TR-6bb3775497596ee2a33d0eeee439bc2a
EUR_ORIGIN_202504030500,A,LONG,ACCEPT_FULL,inner_val,0.472747,0.7,0.007,1.350986187419,51.8140012473,ECONOMIC_TARGET,TR-ba46a494c1219bcfc6c39ac050f1a994
EUR_ORIGIN_202504030900,A,LONG,REJECT_HEAT_CAP,inner_val,0.560751,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-c78f049146ba9a48c5c0607c5239abb8
EUR_ORIGIN_202504031300,A,LONG,ACCEPT_FULL,inner_val,0.505893,0.7,0.007,1.445710291735,48.419106096268,ECONOMIC_TARGET,TR-baec33dcb8a11b2ad1745bee728fb82e
EUR_ORIGIN_202504031700,A,LONG,REJECT_HEAT_CAP,inner_val,0.670532,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-3c8be93952b20e27e58746ad40c2484c
EUR_ORIGIN_202504041400,A,LONG,ACCEPT_FULL,inner_val,0.769448,0.7,0.007,2.19888120504,31.834370969909,ECONOMIC_TARGET,TR-ccf48ca3c4d9d9a12a53744a73c999b2
EUR_ORIGIN_202504070000,B,SHORT,ACCEPT_FULL,inner_val,0.386628,0.3,0.003,0.473520828,63.355185719467,ECONOMIC_TARGET,TR-2344ff864b138fa6fa3d1420c916a7ec
EUR_ORIGIN_202504070500,B,SHORT,ACCEPT_FULL,inner_val,0.449583,0.3,0.003,0.550624130653,54.483627450973,ECONOMIC_TARGET,TR-1594d3f73fe91192c7eac76c2a8869c7
EUR_ORIGIN_202504091600,A,LONG,ACCEPT_FULL,inner_val,0.164928,0.7,0.007,0.471320798891,148.51880113233,ECONOMIC_TARGET,TR-c6b9f8dccc42331e0de1b11d4cfd3a06
EUR_ORIGIN_202504101300,A,LONG,ACCEPT_FULL,inner_val,0.680409,0.7,0.007,1.944430889324,36.000250965131,ECONOMIC_TARGET,TR-1cfb9a585ac582309906744277a3c47f
EUR_ORIGIN_202504111100,A,LONG,ACCEPT_FULL,inner_val,0.60561,0.7,0.007,1.730674182577,40.446665643183,ECONOMIC_TARGET,TR-b0f5150704b3d71c0034100a0bee8bad
EUR_ORIGIN_202504141400,B,SHORT,ACCEPT_FULL,inner_val,0.677274,0.3,0.003,0.829487494668,36.166910523473,ECONOMIC_TARGET,TR-0f61960d590109a946cd7de6b8690728
EUR_ORIGIN_202504171900,B,SHORT,ACCEPT_FULL,inner_val,6.183727,0.3,0.003,7.573488304164,3.961186549071,ECONOMIC_TARGET,TR-c4f71e1a80318319aaeddb67cb36fd83
EUR_ORIGIN_202504210000,A,LONG,ACCEPT_FULL,inner_val,1.641285,0.7,0.007,4.690362123372,14.92422080828,ECONOMIC_TARGET,TR-a5e19d980f4fc7b7908da10a07596a63
EUR_ORIGIN_202504211200,B,SHORT,ACCEPT_FULL,inner_val,1.671077,0.3,0.003,2.046643134934,14.658148989403,ECONOMIC_TARGET,TR-e57b2e51e660277a23bbb84d33a6a66b
EUR_ORIGIN_202504212100,A,LONG,ACCEPT_FULL,inner_val,0.938082,0.7,0.007,2.680793695394,26.111669883537,ECONOMIC_TARGET,TR-6fcc8984d4de61e56355d5af37a9e2ff
EUR_ORIGIN_202504221900,B,SHORT,ACCEPT_FULL,inner_val,0.305627,0.3,0.003,0.374315014347,80.146397686793,ECONOMIC_TARGET,TR-5a568477c8dc2bcda0b1c5b2871ae73a
EUR_ORIGIN_202504230000,B,SHORT,ACCEPT_FULL,inner_val,0.435623,0.3,0.003,0.533527499196,56.229529021904,ECONOMIC_TARGET,TR-ac33ce075f21819311cb554d2fbe9f3c
EUR_ORIGIN_202504231200,B,SHORT,ACCEPT_FULL,inner_val,0.443628,0.3,0.003,0.543330625931,55.214999059954,ECONOMIC_TARGET,TR-9e54b3af6bdb70a699ddd4e14baac3b5
EUR_ORIGIN_202504231600,B,SHORT,ACCEPT_FULL,inner_val,0.977887,0.3,0.003,1.1976615418,25.048813001799,ECONOMIC_TARGET,TR-a805f84d88a61e78bb89f00f7f4a42be
EUR_ORIGIN_202504231900,B,SHORT,ACCEPT_FULL,inner_val,0.990624,0.3,0.003,1.213261532585,24.726737965618,ECONOMIC_TARGET,TR-99ec7c91e6c08d175fe94fddac69a95a
EUR_ORIGIN_202504251300,A,LONG,ACCEPT_FULL,inner_val,0.75204,0.7,0.007,2.149132396781,32.571283232644,ECONOMIC_TARGET,TR-bc67dec476f010b12b4baccc14e96587
EUR_ORIGIN_202504281500,B,SHORT,ACCEPT_FULL,inner_val,0.896406,0.3,0.003,1.097868450467,27.325678215136,ECONOMIC_TARGET,TR-4673e50dfb9ee6703e0cdae8fa1a02bd
EUR_ORIGIN_202504291200,B,SHORT,ACCEPT_FULL,inner_val,0.71525,0.3,0.003,0.875998957526,34.246616097278,ECONOMIC_TARGET,TR-d7c0825727e53b989becc9f83729eec7
EUR_ORIGIN_202505010200,A,LONG,ACCEPT_FULL,inner_val,0.485456,0.7,0.007,1.387305522413,50.457522780027,ECONOMIC_TARGET,TR-6bc3101f8e60b9a9e54703276ff806f5
EUR_ORIGIN_202505010500,A,LONG,REJECT_HEAT_CAP,inner_val,0.514345,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-10a0a7bf2fff0b4e196f1766b5e04792
EUR_ORIGIN_202505011300,A,LONG,ACCEPT_FULL,inner_val,0.46597,0.7,0.007,1.33161994911,52.567551309794,ECONOMIC_TARGET,TR-b9a0963e7a72a04f4256ec4bf6d9ef9a
EUR_ORIGIN_202505051900,B,SHORT,ACCEPT_FULL,inner_val,1.920685,0.3,0.003,2.35234895212,12.753209923624,ECONOMIC_TARGET,TR-6f96b3bd178123ceddcb692c06f622e1
EUR_ORIGIN_202505062100,A,LONG,ACCEPT_FULL,inner_val,0.385756,0.7,0.007,1.102389437906,63.498431310237,ECONOMIC_TARGET,TR-00e7ac4004640504593cf1e06b25b963
EUR_ORIGIN_202505071100,B,SHORT,ACCEPT_FULL,inner_val,1.223868,0.3,0.003,1.498925860858,20.014332118359,ECONOMIC_TARGET,TR-168aaf00127b25d8f5b8f97095279f33
EUR_ORIGIN_202505081900,B,SHORT,ACCEPT_FULL,inner_val,2.367323,0.3,0.003,2.899367112923,10.347085702352,ECONOMIC_TARGET,TR-cf30636880897a5e695473a4d0334f8b
EUR_ORIGIN_202505121000,B,SHORT,ACCEPT_FULL,inner_val,0.508204,0.3,0.003,0.622420077778,48.198959305889,ECONOMIC_TARGET,TR-9aefa64d4ba2878dac14837f9625188e
EUR_ORIGIN_202505121900,B,SHORT,ACCEPT_FULL,inner_val,1.93264,0.3,0.003,2.366991193832,12.674318382836,ECONOMIC_TARGET,TR-c585097c8bd25904f50ccb2f0307fdfa
EUR_ORIGIN_202505141100,A,LONG,ACCEPT_FULL,inner_val,0.817902,0.7,0.007,2.337349073171,29.948457765036,ECONOMIC_TARGET,TR-ca56b6e0792274289d899860fa85e1f3
EUR_ORIGIN_202505141900,B,SHORT,ACCEPT_FULL,inner_val,2.073428,0.3,0.003,2.539420765931,11.813717680222,ECONOMIC_TARGET,TR-2c92fe9122ac1bfe1e75e55e7531118d
EUR_ORIGIN_202505151400,B,SHORT,ACCEPT_FULL,inner_val,1.130835,0.3,0.003,1.384984231137,21.660896438785,ECONOMIC_TARGET,TR-70b11bc8dd3e888e9a431c448a089ba1
EUR_ORIGIN_202505190700,A,LONG,ACCEPT_FULL,inner_val,2.131492,0.7,0.007,6.091245026526,11.491903493483,ECONOMIC_TARGET,TR-81bad1e728fc5f6c158c4caca12fe742
EUR_ORIGIN_202505191900,B,SHORT,ACCEPT_FULL,inner_val,1.785154,0.3,0.003,2.186358804141,13.721444048059,ECONOMIC_TARGET,TR-802b8677915a6e66602a3fa517552895
EUR_ORIGIN_202505210600,A,LONG,ACCEPT_FULL,inner_val,0.699853,0.7,0.007,1.999997430857,35.000044960052,ECONOMIC_TARGET,TR-9144baac190bf3df0bd361d69f42446d
EUR_ORIGIN_202505220600,B,SHORT,ACCEPT_FULL,inner_val,0.744988,0.3,0.003,0.912419678119,32.87960652256,ECONOMIC_TARGET,TR-ab8db4d499912b8621f1542edf507c71
EUR_ORIGIN_202505221400,A,LONG,ACCEPT_FULL,inner_val,1.067631,0.7,0.007,3.051009985695,22.94322218813,ECONOMIC_TARGET,TR-974d9b882922e74500203db3a8095f6c
EUR_ORIGIN_202505231000,B,SHORT,ACCEPT_FULL,inner_val,0.438142,0.3,0.003,0.536612267607,55.906288042572,ECONOMIC_TARGET,TR-e6bf0e3e968649bde0eb0e05e6284b58
EUR_ORIGIN_202505260000,A,LONG,ACCEPT_FULL,inner_val,1.235689,0.7,0.007,3.531276529398,19.822859925371,ECONOMIC_TARGET,TR-c6c39688c66d0dc0af78380a8b779e80
EUR_ORIGIN_202505281300,B,SHORT,ACCEPT_FULL,inner_val,0.771861,0.3,0.003,0.945332601928,31.734862353021,ECONOMIC_TARGET,TR-879a881900c1edd6380cfc7ab7dec681
EUR_ORIGIN_202505282300,A,LONG,ACCEPT_FULL,inner_val,0.65793,0.7,0.007,1.880191049672,37.230259133627,ECONOMIC_TARGET,TR-b2464a337b9b377ff2b1f337bb395d83
EUR_ORIGIN_202505290200,B,SHORT,ACCEPT_FULL,inner_val,0.814863,0.3,0.003,0.997999858038,30.060124516428,ECONOMIC_TARGET,TR-2310e6f94312ae50bf568c1213d8f9bc
EUR_ORIGIN_202505291100,A,LONG,ACCEPT_FULL,inner_val,0.543943,0.7,0.007,1.554447861148,45.032066851249,ECONOMIC_TARGET,TR-1e4a4e9fd9a464cbe1be0462bee47b86
EUR_ORIGIN_202505291500,A,LONG,REJECT_HEAT_CAP,inner_val,1.77197,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-68f55025fedaecb9c99655c8faf3dd7f
EUR_ORIGIN_202505301300,A,LONG,ACCEPT_FULL,inner_val,0.6483,0.7,0.007,1.852671068662,37.783285540575,ECONOMIC_TARGET,TR-c43908e62a0874c00ee86d457d6ded9c
EUR_ORIGIN_202506021900,B,SHORT,ACCEPT_FULL,inner_val,4.21955,0.3,0.003,5.167872444273,5.805096840818,ECONOMIC_TARGET,TR-bbc3b9ac6996e5c88032b14ac66c79bc
EUR_ORIGIN_202506031900,B,SHORT,ACCEPT_FULL,inner_val,1.116593,0.3,0.003,1.367542123827,21.937167036614,ECONOMIC_TARGET,TR-22b4ed901a8ba9a0b31ae52871a8fce5
EUR_ORIGIN_202506051200,A,LONG,ACCEPT_FULL,inner_val,0.421686,0.7,0.007,1.205067616313,58.088026806484,ECONOMIC_TARGET,TR-c8be2c9d55184e82b99d0e527b988eba
EUR_ORIGIN_202506051600,A,LONG,REJECT_HEAT_CAP,inner_val,0.982081,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-07256348ffc0c3a3952336015541c3c1
EUR_ORIGIN_202506051900,B,SHORT,ACCEPT_FULL,inner_val,1.112738,0.3,0.003,1.362819581021,22.013185323859,ECONOMIC_TARGET,TR-96596535fb24ba6b37f4448a346092a3
EUR_ORIGIN_202506100400,B,SHORT,ACCEPT_FULL,inner_val,0.757632,0.3,0.003,0.927905451652,32.330880206149,ECONOMIC_TARGET,TR-491817d63537f1b976ee981a5f3780bc
EUR_ORIGIN_202506111200,A,LONG,ACCEPT_FULL,inner_val,0.613623,0.7,0.007,1.753572628304,39.918506294028,ECONOMIC_TARGET,TR-a050c9bde256b4c1118059cd3998482e
EUR_ORIGIN_202506111500,A,LONG,REJECT_HEAT_CAP,inner_val,1.424803,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-94f9c3d69878edf669afb59e6ada52fe
EUR_ORIGIN_202506120800,A,LONG,ACCEPT_FULL,inner_val,0.817394,0.7,0.007,2.335897716357,29.967065556774,ECONOMIC_TARGET,TR-aca2621935a72e974f705277a3d58944
EUR_ORIGIN_202506121900,B,SHORT,ACCEPT_FULL,inner_val,0.979085,0.3,0.003,1.199129863289,25.018141002434,ECONOMIC_TARGET,TR-ed9836f183db67086afff5bca9c1ab5e
EUR_ORIGIN_202506122300,B,SHORT,ACCEPT_FULL,inner_val,0.552534,0.3,0.003,0.676712940481,44.331943731821,ECONOMIC_TARGET,TR-123bcbaed4e4ada50de5592f9395b6d2
EUR_ORIGIN_202506130200,A,LONG,ACCEPT_FULL,inner_val,0.844935,0.7,0.007,2.414602251449,28.990281922408,ECONOMIC_TARGET,TR-feffe7c99a72d2f75c5a3867e30b0d66
EUR_ORIGIN_202506130500,A,LONG,REJECT_HEAT_CAP,inner_val,1.299681,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-013f1588dc6a1943c92930f3ccb7f6cc
EUR_ORIGIN_202506160500,A,LONG,ACCEPT_FULL,inner_val,1.298741,0.7,0.007,3.711462404877,18.860490115166,ECONOMIC_TARGET,TR-0b9bd40c1b4315bccef2522c7bf2ba7a
EUR_ORIGIN_202506171900,B,SHORT,ACCEPT_FULL,inner_val,1.108014,0.3,0.003,1.357033861208,22.107038635929,ECONOMIC_TARGET,TR-db67c6152b77f7bb5e235adc82aa0be1
EUR_ORIGIN_202506201200,A,LONG,ACCEPT_FULL,inner_val,1.356276,0.7,0.007,3.875882903709,18.060401136736,ECONOMIC_TARGET,TR-3098a2f9bc0a63c10fdbc6b99f54297a
EUR_ORIGIN_202506230000,B,SHORT,ACCEPT_FULL,inner_val,1.053107,0.3,0.003,1.289787318611,23.259648755358,ECONOMIC_TARGET,TR-2f42fe51b4b9656e9f17be71e46067cf
EUR_ORIGIN_202506230400,A,LONG,ACCEPT_FULL,inner_val,1.732686,0.7,0.007,4.951561771767,14.136953798926,ECONOMIC_TARGET,TR-a35f09a90295fc62b73e5356269c5021
EUR_ORIGIN_202506230800,A,LONG,REJECT_HEAT_CAP,inner_val,0.643652,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-9c2b49dac98086aff2e6e34bd7f2addd
EUR_ORIGIN_202506231300,B,SHORT,ACCEPT_FULL,inner_val,0.582088,0.3,0.003,0.712909262691,42.081091619906,ECONOMIC_TARGET,TR-d8382dd611d064d287761ca12b9bb6e2
EUR_ORIGIN_202506231600,A,LONG,ACCEPT_FULL,inner_val,2.986177,0.7,0.007,8.533710530232,8.202762415249,ECONOMIC_TARGET,TR-8f94ae9c448ba94da70ef99fe77d564e
EUR_ORIGIN_202506270700,B,SHORT,ACCEPT_FULL,inner_val,1.357398,0.3,0.003,1.662466633042,18.045474960961,ECONOMIC_TARGET,TR-def74bfb70e2db5c632463dddc54d27d
EUR_ORIGIN_202506270900,A,LONG,ACCEPT_FULL,inner_val,1.155,0.7,0.007,3.300687357361,21.207703857162,ECONOMIC_TARGET,TR-33f41092c212f43edc07b3aca620e768
EUR_ORIGIN_202506271100,A,LONG,REJECT_HEAT_CAP,inner_val,0.897175,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-641138e2855bd60fbeb23ae68655e024
EUR_ORIGIN_202507010400,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.61214,0.3,0.003,0.749715035346,40.015203891667,ECONOMIC_TARGET,TR-d24814697ef3079d237bfdc7d3dbc887
EUR_ORIGIN_202507010600,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.57739,0.3,0.003,0.70715593316,42.423457957744,ECONOMIC_TARGET,TR-bd81f22676e656f7fa3de4fa82cdc73b
EUR_ORIGIN_202507011100,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.926793,0.7,0.007,2.648532018425,26.429735231833,ECONOMIC_TARGET,TR-98684b614aa032e31ff032bece7a96d8
EUR_ORIGIN_202507020900,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.625683,0.3,0.003,0.766302307328,39.149040415416,ECONOMIC_TARGET,TR-944f4db64580c86d15c85106425e4895
EUR_ORIGIN_202507071500,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.124378,0.3,0.003,1.377076147159,21.785287663203,ECONOMIC_TARGET,TR-5d289fc0fa77d6d7f2fe09c22c3886cc
EUR_ORIGIN_202507071900,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,2.626124,0.3,0.003,3.216332399763,9.327394146891,ECONOMIC_TARGET,TR-522256f556ee4eaa24c961923a91c26c
EUR_ORIGIN_202507072100,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.918914,0.7,0.007,2.626014064532,26.656369036807,ECONOMIC_TARGET,TR-ad0bf1163baeee1f8e0c93a264c4d76b
EUR_ORIGIN_202507101300,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.590592,0.3,0.003,1.948069954312,15.399857655825,ECONOMIC_TARGET,TR-759bb65276ac4fbae10d0d69852efc1b
EUR_ORIGIN_202507111000,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.016979,0.7,0.007,2.906260957201,24.085930696127,ECONOMIC_TARGET,TR-e68481ee8abfd2bc8674da0ba6b2a56f
EUR_ORIGIN_202507111200,A,LONG,REJECT_HEAT_CAP,RELATIONSHIP_CONFIRMED_OOS,1.106935,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-589d48a721484bbb82c4787279360305
EUR_ORIGIN_202507140000,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.776856,0.3,0.003,0.951450640358,31.530800156589,ECONOMIC_TARGET,TR-7f6faab73d8f5b531533d075e7dec2bb
EUR_ORIGIN_202507140600,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.323182,0.7,0.007,3.781306954373,18.512117858893,ECONOMIC_TARGET,TR-199e19a9fef57881534f25fbe7d7f59c
EUR_ORIGIN_202507141300,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.790425,0.7,0.007,5.116564940134,13.681053757555,ECONOMIC_TARGET,TR-a36b90ec526f6872f2f8b0fc20773c01
EUR_ORIGIN_202507152100,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.162408,0.7,0.007,3.321856847137,21.072551654456,ECONOMIC_TARGET,TR-4075ab28760ebd2dc9af5e3cd8d6fa0d
EUR_ORIGIN_202507161200,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.836465,0.3,0.003,1.024455833491,29.28383930204,ECONOMIC_TARGET,TR-7f57e377059ef37f03adbe01dd72e3cd
EUR_ORIGIN_202507161600,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.745612,0.3,0.003,0.913184989343,32.852051172645,ECONOMIC_TARGET,TR-352f970d1e2b1525991745b58c9d503b
EUR_ORIGIN_202507170500,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.393125,0.3,0.003,1.70622265818,17.582699336553,ECONOMIC_TARGET,TR-afddbed4acf3dabaf7afb4cd759ca17c
EUR_ORIGIN_202507170900,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.205145,0.3,0.003,1.475994575017,20.325277956835,ECONOMIC_TARGET,TR-e8c18c3918b90a439fa649f66a7d4955
EUR_ORIGIN_202507221000,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.845548,0.3,0.003,1.035581024448,28.969244599673,ECONOMIC_TARGET,TR-244ff05f4e43ee0a3bb7ea5a4f34f541
EUR_ORIGIN_202507231400,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.994912,0.7,0.007,5.700936846517,12.278683641755,ECONOMIC_TARGET,TR-64ca55ee0f6f438335b25d44516bbc4e
EUR_ORIGIN_202507241200,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.86699,0.7,0.007,2.477630680186,28.252798352796,ECONOMIC_TARGET,TR-ac0401460e712c53181b0f1f0d4ba0da
EUR_ORIGIN_202507241400,A,LONG,REJECT_HEAT_CAP,RELATIONSHIP_CONFIRMED_OOS,1.732551,0.0,0.0,0.0,0.0,NO_EXPOSURE,TR-7d7f5f29cd872ec52d22393d0b57dcb1
EUR_ORIGIN_202507241900,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,3.293197,0.3,0.003,4.033325811508,7.438030400223,ECONOMIC_TARGET,TR-e62131f3fbe18c2ed79a66b6002e238c
EUR_ORIGIN_202507250600,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.738708,0.7,0.007,2.111034459554,33.159098698368,ECONOMIC_TARGET,TR-72f3608221768e10a941150ee393c7c8
EUR_ORIGIN_202507280000,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.18245,0.7,0.007,3.379131627751,20.715381261008,ECONOMIC_TARGET,TR-bc7cb7386ff0dbf34bb8f02b6bab17e9
EUR_ORIGIN_202507280600,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.449735,0.3,0.003,1.775555548954,16.896120213011,ECONOMIC_TARGET,TR-81af06784af61337276e56e9fdde7bbd
EUR_ORIGIN_202507281000,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.886418,0.3,0.003,1.085635505412,27.633584062465,ECONOMIC_TARGET,TR-8a752f2c37c520e80eccb3c439fa7796
EUR_ORIGIN_202507290500,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.14414,0.3,0.003,1.401279330307,21.409007719701,ECONOMIC_TARGET,TR-7beaf3dd1e3bf6eca49a579491a01eea
EUR_ORIGIN_202507290900,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.468138,0.3,0.003,1.798094234864,16.684331342768,ECONOMIC_TARGET,TR-f8896c18daa097ff8167639c7322e097
EUR_ORIGIN_202507301500,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.546654,0.3,0.003,0.669512087501,44.808750372174,ECONOMIC_TARGET,TR-2ba01bd3241e9d7bb165bc7acb76c0ea
EUR_ORIGIN_202508011500,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.0,0.7,0.007,2.857738033247,24.494897427832,ECONOMIC_TARGET,TR-dc1a1e9d73fd427ef04a79b55e17b46e
EUR_ORIGIN_202508041000,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.071118,0.3,0.003,1.311846337555,22.86853203853,ECONOMIC_TARGET,TR-689bf506d483f9646926f3b4acdd6648
EUR_ORIGIN_202508071000,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.598335,0.3,0.003,1.957552682846,15.325258044338,ECONOMIC_TARGET,TR-d87783de9f3cdfa245e4242e3308909a
EUR_ORIGIN_202508071200,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.333251,0.3,0.003,1.632892827021,18.372301907116,ECONOMIC_TARGET,TR-81e635e97dbade3fb8f7c0b3d3b61be9
EUR_ORIGIN_202508140500,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,4.286338,0.3,0.003,5.249670908711,5.71464393134,ECONOMIC_TARGET,TR-2cdfe73c305e7c08157779ad3d43be34
EUR_ORIGIN_202508141200,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.952017,0.7,0.007,2.720616353091,25.72946381083,ECONOMIC_TARGET,TR-c3d5af26bfeea344a7e70e9670a41c25
EUR_ORIGIN_202508151200,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.263665,0.7,0.007,3.611223857098,19.384010177719,ECONOMIC_TARGET,TR-61c4521f57be1de5b7c7f08a765505b7
EUR_ORIGIN_202508182100,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.866207,0.7,0.007,5.333130953408,13.125498063247,ECONOMIC_TARGET,TR-65aa9baa8e9679191b7051a9a450426d
EUR_ORIGIN_202508182300,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,2.005717,0.3,0.003,2.456491326161,12.2125405779,ECONOMIC_TARGET,TR-f1f62c2e7848c4d16a088d6256971852
EUR_ORIGIN_202508192000,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.360904,0.3,0.003,1.666760077401,17.998991220612,ECONOMIC_TARGET,TR-432cfabe37caa7958d2e22b412044c6f
EUR_ORIGIN_202508200600,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.17895,0.7,0.007,3.369130565601,20.776873628675,ECONOMIC_TARGET,TR-cb08d661077eb6a2bb53ba1a46668597
EUR_ORIGIN_202508201200,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.949601,0.3,0.003,1.163019407556,25.794926383088,ECONOMIC_TARGET,TR-0dfabcab31c7b5b5416e415534a3d53b
EUR_ORIGIN_202508201500,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.172723,0.7,0.007,3.351336289995,20.887190643616,ECONOMIC_TARGET,TR-a416c4e0c69acd9f53fde03ad2270b53
EUR_ORIGIN_202508210600,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,2.399396,0.7,0.007,6.856845222235,10.208776446202,ECONOMIC_TARGET,TR-a39df5ec47c4cd5dc9384441636728ff
EUR_ORIGIN_202508211200,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.784456,0.3,0.003,0.960758615589,31.225324980943,ECONOMIC_TARGET,TR-13fae3fa923ed631eabe01c6b9569dd2
EUR_ORIGIN_202508212100,A,LONG,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,2.593905,0.7,0.007,7.412700169,9.443252580584,ECONOMIC_TARGET,TR-85fa808415fd5e1fda77af447c15ae1c
EUR_ORIGIN_202508221200,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,0.217801,0.3,0.003,0.266750903076,112.46447398694,ECONOMIC_TARGET,TR-03966fe0d435c5902b6f845c29e5f805
EUR_ORIGIN_202508251500,B,SHORT,ACCEPT_FULL,RELATIONSHIP_CONFIRMED_OOS,1.36339,0.3,0.003,1.669804863581,17.966171170247,ECONOMIC_TARGET,TR-f0bd4d55d388f19c64d45b6e262cc7d3
