event_id,exit_date,first_destination,outcome_family,subperiod,days_to_destination_d,axis,lattice,seq
EXIT_100,2025-07-02,BTC_CONCENTRATION,REENTRY,2025-2026,2,breadth,0-14-30,BREADTH_EXPANDING->BREADTH_EXPANDING->BREADTH_FADING
EXIT_100,2025-07-02,BTC_CONCENTRATION,REENTRY,2025-2026,2,rank,0-1-3,RANK_STALL->RANK_STALL->RANK_STALL
EXIT_100,2025-07-02,BTC_CONCENTRATION,REENTRY,2025-2026,2,rank,0-3-7,RANK_STALL->RANK_STALL->RANK_DETERIORATING
EXIT_100,2025-07-02,BTC_CONCENTRATION,REENTRY,2025-2026,2,rank,0-7-14,RANK_STALL->RANK_DETERIORATING->RANK_DETERIORATING
EXIT_100,2025-07-02,BTC_CONCENTRATION,REENTRY,2025-2026,2,rank,0-14-30,RANK_STALL->RANK_DETERIORATING->RANK_RECRUITING
EXIT_101,2025-07-13,BROAD_RISK_EXPANSION,SUCCESS,2025-2026,5,canonical,0-1-3,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->ETH_BROADENING
EXIT_101,2025-07-13,BROAD_RISK_EXPANSION,SUCCESS,2025-2026,5,canonical,0-3-7,MIXED_NO_CLEAR_ROUTE->ETH_BROADENING->BROAD_RISK_EXPANSION
EXIT_101,2025-07-13,BROAD_RISK_EXPANSION,SUCCESS,2025-2026,5,canonical,0-7-14,MIXED_NO_CLEAR_ROUTE->BROAD_RISK_EXPANSION->BROAD_RISK_EXPANSION
EXIT_101,2025-07-13,BROAD_RISK_EXPANSION,SUCCESS,2025-2026,5,canonical,0-14-30,MIXED_NO_CLEAR_ROUTE->BROAD_RISK_EXPANSION->ETH_BROADENING
EXIT_101,2025-07-13,BROAD_RISK_EXPANSION,SUCCESS,2025-2026,5,micro,0-1-3,BREADTH_EXPANSION->BREADTH_EXPANSION->BREADTH_EXPANSION
EXIT_101,2025-07-13,BROAD_RISK_EXPANSION,SUCCESS,2025-2026,5,micro,0-3-7,BREADTH_EXPANSION->BREADTH_EXPANSION->BREADTH_EXPANSION
EXIT_101,2025-07-13,BROAD_RISK_EXPANSION,SUCCESS,2025-2026,5,micro,0-7-14,BREADTH_EXPANSION->BREADTH_EXPANSION->BREADTH_EXPANSION
EXIT_101,2025-07-13,BROAD_RISK_EXPANSION,SUCCESS,2025-2026,5,micro,0-14-30,BREADTH_EXPANSION->BREADTH_EXPANSION->RANK_RECRUITMENT
EXIT_101,2025-07-13,BROAD_RISK_EXPANSION,SUCCESS,2025-2026,5,breadth,0-1-3,BREADTH_EXPANDING->BREADTH_EXPANDING->BREADTH_EXPANDING
EXIT_101,2025-07-13,BROAD_RISK_EXPANSION,SUCCESS,2025-2026,5,breadth,0-3-7,BREADTH_EXPANDING->BREADTH_EXPANDING->BREADTH_EXPANDING
EXIT_101,2025-07-13,BROAD_RISK_EXPANSION,SUCCESS,2025-2026,5,breadth,0-7-14,BREADTH_EXPANDING->BREADTH_EXPANDING->BREADTH_EXPANDING
EXIT_101,2025-07-13,BROAD_RISK_EXPANSION,SUCCESS,2025-2026,5,breadth,0-14-30,BREADTH_EXPANDING->BREADTH_EXPANDING->BREADTH_FADING
EXIT_101,2025-07-13,BROAD_RISK_EXPANSION,SUCCESS,2025-2026,5,rank,0-1-3,RANK_STALL->RANK_STALL->RANK_DETERIORATING
EXIT_101,2025-07-13,BROAD_RISK_EXPANSION,SUCCESS,2025-2026,5,rank,0-3-7,RANK_STALL->RANK_DETERIORATING->RANK_DETERIORATING
EXIT_101,2025-07-13,BROAD_RISK_EXPANSION,SUCCESS,2025-2026,5,rank,0-7-14,RANK_STALL->RANK_DETERIORATING->RANK_STALL
EXIT_101,2025-07-13,BROAD_RISK_EXPANSION,SUCCESS,2025-2026,5,rank,0-14-30,RANK_STALL->RANK_STALL->RANK_RECRUITING
EXIT_102,2025-09-21,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,15,canonical,0-1-3,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->BTC_CONCENTRATION
EXIT_102,2025-09-21,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,15,canonical,0-3-7,MIXED_NO_CLEAR_ROUTE->BTC_CONCENTRATION->BTC_CONCENTRATION
EXIT_102,2025-09-21,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,15,canonical,0-7-14,MIXED_NO_CLEAR_ROUTE->BTC_CONCENTRATION->BTC_CONCENTRATION
EXIT_102,2025-09-21,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,15,canonical,0-14-30,MIXED_NO_CLEAR_ROUTE->BTC_CONCENTRATION->MIXED_NO_CLEAR_ROUTE
EXIT_102,2025-09-21,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,15,micro,0-1-3,BREADTH_FADE->BREADTH_FADE->BREADTH_FADE
EXIT_102,2025-09-21,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,15,micro,0-3-7,BREADTH_FADE->BREADTH_FADE->BREADTH_EXPANSION
EXIT_102,2025-09-21,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,15,micro,0-7-14,BREADTH_FADE->BREADTH_EXPANSION->BREADTH_EXPANSION
EXIT_102,2025-09-21,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,15,micro,0-14-30,BREADTH_FADE->BREADTH_EXPANSION->CONCENTRATION_REBUILD
EXIT_102,2025-09-21,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,15,breadth,0-1-3,BREADTH_FADING->BREADTH_FADING->BREADTH_FADING
EXIT_102,2025-09-21,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,15,breadth,0-3-7,BREADTH_FADING->BREADTH_FADING->BREADTH_EXPANDING
EXIT_102,2025-09-21,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,15,breadth,0-7-14,BREADTH_FADING->BREADTH_EXPANDING->BREADTH_EXPANDING
EXIT_102,2025-09-21,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,15,breadth,0-14-30,BREADTH_FADING->BREADTH_EXPANDING->BREADTH_STABLE
EXIT_102,2025-09-21,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,15,rank,0-1-3,RANK_STALL->RANK_STALL->RANK_STALL
EXIT_102,2025-09-21,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,15,rank,0-3-7,RANK_STALL->RANK_STALL->RANK_DETERIORATING
EXIT_102,2025-09-21,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,15,rank,0-7-14,RANK_STALL->RANK_DETERIORATING->RANK_STALL
EXIT_102,2025-09-21,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,15,rank,0-14-30,RANK_STALL->RANK_STALL->RANK_DETERIORATING
EXIT_103,2025-09-25,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,11,canonical,0-1-3,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->BTC_CONCENTRATION
EXIT_103,2025-09-25,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,11,canonical,0-3-7,MIXED_NO_CLEAR_ROUTE->BTC_CONCENTRATION->MIXED_NO_CLEAR_ROUTE
EXIT_103,2025-09-25,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,11,canonical,0-7-14,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE
EXIT_103,2025-09-25,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,11,canonical,0-14-30,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->BTC_CONCENTRATION
EXIT_103,2025-09-25,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,11,micro,0-1-3,BREADTH_FADE->BREADTH_FADE->BREADTH_EXPANSION
EXIT_103,2025-09-25,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,11,micro,0-3-7,BREADTH_FADE->BREADTH_EXPANSION->BREADTH_EXPANSION
EXIT_103,2025-09-25,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,11,micro,0-7-14,BREADTH_FADE->BREADTH_EXPANSION->BREADTH_FADE
EXIT_103,2025-09-25,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,11,micro,0-14-30,BREADTH_FADE->BREADTH_FADE->BREADTH_EXPANSION
EXIT_103,2025-09-25,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,11,breadth,0-1-3,BREADTH_FADING->BREADTH_FADING->BREADTH_EXPANDING
EXIT_103,2025-09-25,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,11,breadth,0-3-7,BREADTH_FADING->BREADTH_EXPANDING->BREADTH_EXPANDING
EXIT_103,2025-09-25,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,11,breadth,0-7-14,BREADTH_FADING->BREADTH_EXPANDING->BREADTH_FADING
EXIT_103,2025-09-25,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,11,breadth,0-14-30,BREADTH_FADING->BREADTH_FADING->BREADTH_EXPANDING
EXIT_103,2025-09-25,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,11,rank,0-1-3,RANK_STALL->RANK_STALL->RANK_DETERIORATING
EXIT_103,2025-09-25,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,11,rank,0-3-7,RANK_STALL->RANK_DETERIORATING->RANK_STALL
EXIT_103,2025-09-25,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,11,rank,0-7-14,RANK_STALL->RANK_STALL->RANK_DETERIORATING
EXIT_103,2025-09-25,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,11,rank,0-14-30,RANK_STALL->RANK_DETERIORATING->RANK_STALL
EXIT_104,2025-10-02,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,4,canonical,0-1-3,MIXED_NO_CLEAR_ROUTE->BTC_CONCENTRATION->BTC_CONCENTRATION
EXIT_104,2025-10-02,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,4,canonical,0-3-7,MIXED_NO_CLEAR_ROUTE->BTC_CONCENTRATION->MIXED_NO_CLEAR_ROUTE
EXIT_104,2025-10-02,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,4,canonical,0-7-14,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE
EXIT_104,2025-10-02,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,4,canonical,0-14-30,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE
EXIT_104,2025-10-02,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,4,micro,0-1-3,BREADTH_EXPANSION->BREADTH_EXPANSION->BREADTH_EXPANSION
EXIT_104,2025-10-02,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,4,micro,0-3-7,BREADTH_EXPANSION->BREADTH_EXPANSION->BREADTH_FADE
EXIT_104,2025-10-02,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,4,micro,0-7-14,BREADTH_EXPANSION->BREADTH_FADE->CONCENTRATION_REBUILD
EXIT_104,2025-10-02,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,4,micro,0-14-30,BREADTH_EXPANSION->CONCENTRATION_REBUILD->BREADTH_FADE
EXIT_104,2025-10-02,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,4,breadth,0-1-3,BREADTH_EXPANDING->BREADTH_EXPANDING->BREADTH_EXPANDING
EXIT_104,2025-10-02,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,4,breadth,0-3-7,BREADTH_EXPANDING->BREADTH_EXPANDING->BREADTH_FADING
EXIT_104,2025-10-02,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,4,breadth,0-7-14,BREADTH_EXPANDING->BREADTH_FADING->BREADTH_STABLE
EXIT_104,2025-10-02,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,4,breadth,0-14-30,BREADTH_EXPANDING->BREADTH_STABLE->BREADTH_FADING
EXIT_104,2025-10-02,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,4,rank,0-1-3,RANK_STALL->RANK_STALL->RANK_STALL
EXIT_104,2025-10-02,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,4,rank,0-3-7,RANK_STALL->RANK_STALL->RANK_DETERIORATING
EXIT_104,2025-10-02,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,4,rank,0-7-14,RANK_STALL->RANK_DETERIORATING->RANK_STALL
EXIT_104,2025-10-02,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,4,rank,0-14-30,RANK_STALL->RANK_STALL->RANK_STALL
EXIT_105,2025-10-06,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,canonical,0-1-3,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE
EXIT_105,2025-10-06,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,canonical,0-3-7,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE
EXIT_105,2025-10-06,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,canonical,0-7-14,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE
EXIT_105,2025-10-06,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,canonical,0-14-30,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->STABLECOIN_PARKING
EXIT_105,2025-10-06,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,micro,0-1-3,CONCENTRATION_RELEASE->BREADTH_FADE->BREADTH_FADE
EXIT_105,2025-10-06,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,micro,0-3-7,CONCENTRATION_RELEASE->BREADTH_FADE->BREADTH_FADE
EXIT_105,2025-10-06,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,micro,0-7-14,CONCENTRATION_RELEASE->BREADTH_FADE->BREADTH_FADE
EXIT_105,2025-10-06,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,micro,0-14-30,CONCENTRATION_RELEASE->BREADTH_FADE->CONCENTRATION_REBUILD
EXIT_105,2025-10-06,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,breadth,0-1-3,BREADTH_STABLE->BREADTH_FADING->BREADTH_FADING
EXIT_105,2025-10-06,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,breadth,0-3-7,BREADTH_STABLE->BREADTH_FADING->BREADTH_FADING
EXIT_105,2025-10-06,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,breadth,0-7-14,BREADTH_STABLE->BREADTH_FADING->BREADTH_FADING
EXIT_105,2025-10-06,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,breadth,0-14-30,BREADTH_STABLE->BREADTH_FADING->BREADTH_STABLE
EXIT_105,2025-10-06,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,rank,0-1-3,RANK_STALL->RANK_DETERIORATING->RANK_DETERIORATING
EXIT_105,2025-10-06,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,rank,0-3-7,RANK_STALL->RANK_DETERIORATING->RANK_STALL
EXIT_105,2025-10-06,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,rank,0-7-14,RANK_STALL->RANK_STALL->RANK_STALL
EXIT_105,2025-10-06,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,rank,0-14-30,RANK_STALL->RANK_STALL->RANK_STALL
EXIT_106,2025-10-28,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,canonical,0-1-3,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE
EXIT_106,2025-10-28,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,canonical,0-3-7,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->STABLECOIN_PARKING
EXIT_106,2025-10-28,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,canonical,0-7-14,MIXED_NO_CLEAR_ROUTE->STABLECOIN_PARKING->NARROW_LEADERSHIP
EXIT_106,2025-10-28,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,canonical,0-14-30,MIXED_NO_CLEAR_ROUTE->NARROW_LEADERSHIP->NARROW_LEADERSHIP
EXIT_106,2025-10-28,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,micro,0-1-3,CONCENTRATION_RELEASE->CONCENTRATION_RELEASE->BREADTH_FADE
EXIT_106,2025-10-28,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,micro,0-3-7,CONCENTRATION_RELEASE->BREADTH_FADE->CONCENTRATION_REBUILD
EXIT_106,2025-10-28,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,micro,0-7-14,CONCENTRATION_RELEASE->CONCENTRATION_REBUILD->BREADTH_EXPANSION
EXIT_106,2025-10-28,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,micro,0-14-30,CONCENTRATION_RELEASE->BREADTH_EXPANSION->BREADTH_EXPANSION
EXIT_106,2025-10-28,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,breadth,0-1-3,BREADTH_STABLE->BREADTH_STABLE->BREADTH_FADING
EXIT_106,2025-10-28,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,breadth,0-3-7,BREADTH_STABLE->BREADTH_FADING->BREADTH_STABLE
EXIT_106,2025-10-28,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,breadth,0-7-14,BREADTH_STABLE->BREADTH_STABLE->BREADTH_EXPANDING
EXIT_106,2025-10-28,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,breadth,0-14-30,BREADTH_STABLE->BREADTH_EXPANDING->BREADTH_EXPANDING
EXIT_106,2025-10-28,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,rank,0-1-3,RANK_STALL->RANK_STALL->RANK_STALL
EXIT_106,2025-10-28,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,rank,0-3-7,RANK_STALL->RANK_STALL->RANK_STALL
EXIT_106,2025-10-28,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,rank,0-7-14,RANK_STALL->RANK_STALL->RANK_DETERIORATING
EXIT_106,2025-10-28,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,rank,0-14-30,RANK_STALL->RANK_DETERIORATING->RANK_DETERIORATING
EXIT_107,2025-12-24,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,canonical,0-1-3,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE
EXIT_107,2025-12-24,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,canonical,0-3-7,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->BTC_CONCENTRATION
EXIT_107,2025-12-24,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,canonical,0-7-14,MIXED_NO_CLEAR_ROUTE->BTC_CONCENTRATION->MIXED_NO_CLEAR_ROUTE
EXIT_107,2025-12-24,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,canonical,0-14-30,MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE
EXIT_107,2025-12-24,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,micro,0-1-3,CONCENTRATION_REBUILD->BREADTH_FADE->BREADTH_FADE
EXIT_107,2025-12-24,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,micro,0-3-7,CONCENTRATION_REBUILD->BREADTH_FADE->BREADTH_EXPANSION
EXIT_107,2025-12-24,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,micro,0-7-14,CONCENTRATION_REBUILD->BREADTH_EXPANSION->BREADTH_EXPANSION
EXIT_107,2025-12-24,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,micro,0-14-30,CONCENTRATION_REBUILD->BREADTH_EXPANSION->BREADTH_FADE
EXIT_107,2025-12-24,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,breadth,0-1-3,BREADTH_STABLE->BREADTH_FADING->BREADTH_FADING
EXIT_107,2025-12-24,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,breadth,0-3-7,BREADTH_STABLE->BREADTH_FADING->BREADTH_EXPANDING
EXIT_107,2025-12-24,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,breadth,0-7-14,BREADTH_STABLE->BREADTH_EXPANDING->BREADTH_EXPANDING
EXIT_107,2025-12-24,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,breadth,0-14-30,BREADTH_STABLE->BREADTH_EXPANDING->BREADTH_FADING
EXIT_107,2025-12-24,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,rank,0-1-3,RANK_STALL->RANK_STALL->RANK_DETERIORATING
EXIT_107,2025-12-24,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,rank,0-3-7,RANK_STALL->RANK_DETERIORATING->RANK_DETERIORATING
EXIT_107,2025-12-24,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,rank,0-7-14,RANK_STALL->RANK_DETERIORATING->RANK_STALL
EXIT_107,2025-12-24,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,rank,0-14-30,RANK_STALL->RANK_STALL->RANK_DETERIORATING
EXIT_108,2026-01-01,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,canonical,0-1-3,NARROW_LEADERSHIP->MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE
EXIT_108,2026-01-01,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,canonical,0-3-7,NARROW_LEADERSHIP->MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE
EXIT_108,2026-01-01,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,canonical,0-7-14,NARROW_LEADERSHIP->MIXED_NO_CLEAR_ROUTE->BTC_CONCENTRATION
EXIT_108,2026-01-01,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,canonical,0-14-30,NARROW_LEADERSHIP->BTC_CONCENTRATION->MIXED_NO_CLEAR_ROUTE
EXIT_108,2026-01-01,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,micro,0-1-3,BREADTH_EXPANSION->BREADTH_EXPANSION->BREADTH_EXPANSION
EXIT_108,2026-01-01,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,micro,0-3-7,BREADTH_EXPANSION->BREADTH_EXPANSION->BREADTH_EXPANSION
EXIT_108,2026-01-01,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,micro,0-7-14,BREADTH_EXPANSION->BREADTH_EXPANSION->RANK_RECRUITMENT
EXIT_108,2026-01-01,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,micro,0-14-30,BREADTH_EXPANSION->RANK_RECRUITMENT->BREADTH_FADE
EXIT_108,2026-01-01,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,breadth,0-1-3,BREADTH_EXPANDING->BREADTH_EXPANDING->BREADTH_EXPANDING
EXIT_108,2026-01-01,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,breadth,0-3-7,BREADTH_EXPANDING->BREADTH_EXPANDING->BREADTH_EXPANDING
EXIT_108,2026-01-01,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,breadth,0-7-14,BREADTH_EXPANDING->BREADTH_EXPANDING->BREADTH_EXPANDING
EXIT_108,2026-01-01,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,breadth,0-14-30,BREADTH_EXPANDING->BREADTH_EXPANDING->BREADTH_FADING
EXIT_108,2026-01-01,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,rank,0-1-3,RANK_STALL->RANK_STALL->RANK_STALL
EXIT_108,2026-01-01,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,rank,0-3-7,RANK_STALL->RANK_STALL->RANK_STALL
EXIT_108,2026-01-01,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,rank,0-7-14,RANK_STALL->RANK_STALL->RANK_RECRUITING
EXIT_108,2026-01-01,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,1,rank,0-14-30,RANK_STALL->RANK_RECRUITING->RANK_DETERIORATING
EXIT_109,2026-01-16,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,14,canonical,0-1-3,MID_CAP_ROTATION->MID_CAP_ROTATION->MIXED_NO_CLEAR_ROUTE
EXIT_109,2026-01-16,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,14,canonical,0-3-7,MID_CAP_ROTATION->MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE
EXIT_109,2026-01-16,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,14,canonical,0-7-14,MID_CAP_ROTATION->MIXED_NO_CLEAR_ROUTE->MIXED_NO_CLEAR_ROUTE
EXIT_109,2026-01-16,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,14,canonical,0-14-30,MID_CAP_ROTATION->MIXED_NO_CLEAR_ROUTE->CAPITAL_EXIT
EXIT_109,2026-01-16,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,14,micro,0-1-3,RANK_RECRUITMENT->BREADTH_EXPANSION->BREADTH_FADE
EXIT_109,2026-01-16,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,14,micro,0-3-7,RANK_RECRUITMENT->BREADTH_FADE->BREADTH_FADE
EXIT_109,2026-01-16,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,14,micro,0-7-14,RANK_RECRUITMENT->BREADTH_FADE->BREADTH_FADE
EXIT_109,2026-01-16,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,14,micro,0-14-30,RANK_RECRUITMENT->BREADTH_FADE->BREADTH_FADE
EXIT_109,2026-01-16,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,14,breadth,0-1-3,BREADTH_EXPANDING->BREADTH_EXPANDING->BREADTH_FADING
EXIT_109,2026-01-16,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,14,breadth,0-3-7,BREADTH_EXPANDING->BREADTH_FADING->BREADTH_FADING
EXIT_109,2026-01-16,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,14,breadth,0-7-14,BREADTH_EXPANDING->BREADTH_FADING->BREADTH_FADING
EXIT_109,2026-01-16,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,14,breadth,0-14-30,BREADTH_EXPANDING->BREADTH_FADING->BREADTH_FADING
EXIT_109,2026-01-16,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,14,rank,0-1-3,RANK_RECRUITING->RANK_STALL->RANK_STALL
EXIT_109,2026-01-16,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,14,rank,0-3-7,RANK_RECRUITING->RANK_STALL->RANK_DETERIORATING
EXIT_109,2026-01-16,MIXED_NO_CLEAR_ROUTE,MIXED,2025-2026,14,rank,0-7-14,RANK_RECRUITING->RANK_DETERIORATING->RANK_STALL
