scenario_id,event_id,translation_id,family,pos_t,target_notional_multiple,max_notional_multiple,truth_class,primary_state,survives,known_time,split,dev_or_oos,year,quarter,session,severity,episode_cluster_id
NS-f1c5e7a6dd7d2374fbbdbffeb298dee4fa2103badba6dad0a8494df75b3bd336,EUR_ORIGIN_202601260000,TR-c999f8275e712048825baee4868e76da,A,0.646965,1.848855249564,4.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-01-26T02:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,Asia,LOW,425
NS-847f269e749b38e622453d5b8c0c1f6464c901350d0e9fa0b01ca259eb5d0b6c,EUR_ORIGIN_202601260000,TR-c999f8275e712048825baee4868e76da,A,0.646965,1.848855249564,8.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-01-26T02:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,Asia,LOW,425
NS-43cb27a9ead96e9f4a9e7db8700dabe12fa36eac222af3cb6ae9df061d4572e0,EUR_ORIGIN_202601260000,TR-c999f8275e712048825baee4868e76da,A,0.646965,1.848855249564,16.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-01-26T02:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,Asia,LOW,425
NS-c4687d5fb225740de23c5b028047984c484681dc22cabcc1b24ad15d73ce4ec0,EUR_ORIGIN_202601260000,TR-c999f8275e712048825baee4868e76da,A,0.646965,1.848855249564,32.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-01-26T02:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,Asia,LOW,425
NS-ecf3d6265d6637b8ebf2abd9ba7366d5cc5c9a25d3b644798928c8e967ca7979,EUR_ORIGIN_202601260000,TR-c999f8275e712048825baee4868e76da,A,0.646965,1.848855249564,64.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-01-26T02:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,Asia,LOW,425
NS-b2f91593918d01d275eb7ceaeeb479ad24cb21f87863d9cd638a8d61dcb5d20b,EUR_ORIGIN_202601270600,TR-97dd3301be9d05aac20e88a79820a954,B,0.376211,0.460763021745,0.5,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-01-27T07:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,Asia,LOW,426
NS-26f7bd8b64ae9cde25beddba2461e78dc3d22a12f905424b1a4f16f832cfde8f,EUR_ORIGIN_202601270600,TR-97dd3301be9d05aac20e88a79820a954,B,0.376211,0.460763021745,1.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-01-27T07:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,Asia,LOW,426
NS-9d0db305a34f980eefca08554fe700e231daee5a11f8d8888ecf017eee86ca3b,EUR_ORIGIN_202601270600,TR-97dd3301be9d05aac20e88a79820a954,B,0.376211,0.460763021745,2.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-01-27T07:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,Asia,LOW,426
NS-23e5a996622dbd29df24e6d5cb863978e4e88a24e9a59d013d5d5240652bfd35,EUR_ORIGIN_202601270600,TR-97dd3301be9d05aac20e88a79820a954,B,0.376211,0.460763021745,4.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-01-27T07:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,Asia,LOW,426
NS-7e1ce4223e1a14ae9b05383df7d3a36b04d126e9c8a8b2767deb84bd512386a2,EUR_ORIGIN_202601270600,TR-97dd3301be9d05aac20e88a79820a954,B,0.376211,0.460763021745,8.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-01-27T07:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,Asia,LOW,426
NS-dd56f98c096813b86fd6c0cf4df27826b65fdc6a68f672f00ca38d841a41005a,EUR_ORIGIN_202601270600,TR-97dd3301be9d05aac20e88a79820a954,B,0.376211,0.460763021745,16.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-01-27T07:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,Asia,LOW,426
NS-32ef5c44aa688c0e57dd0ca2db62f459614ac63ea25617e52690360be383bc53,EUR_ORIGIN_202601270600,TR-97dd3301be9d05aac20e88a79820a954,B,0.376211,0.460763021745,32.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-01-27T07:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,Asia,LOW,426
NS-6b3b06fd1a3c53fea22de260d759e81e06e69c56e83036e901695595c2a24365,EUR_ORIGIN_202601270600,TR-97dd3301be9d05aac20e88a79820a954,B,0.376211,0.460763021745,64.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-01-27T07:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,Asia,LOW,426
NS-6c22a2ab0b6bc46e518a547cc53c0c7c80731f123676cff3bb4c6dd4980fea67,EUR_ORIGIN_202601272200,TR-63c69e721dae0caaaa4ee01ae8a5d9f7,A,0.752343,2.150000541174,0.5,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2026-01-28T00:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,NY_Late,LOW,427
NS-92360971b9a3a9bc3042b763626c67a2853ac8a3df1fc0dd70cfa52d0b3b17ea,EUR_ORIGIN_202601272200,TR-63c69e721dae0caaaa4ee01ae8a5d9f7,A,0.752343,2.150000541174,1.0,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2026-01-28T00:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,NY_Late,LOW,427
NS-451387810b0e10abe209725a6ac0201d73b8248dcc3954e4cba8d0f0e617bfbb,EUR_ORIGIN_202601272200,TR-63c69e721dae0caaaa4ee01ae8a5d9f7,A,0.752343,2.150000541174,2.0,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2026-01-28T00:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,NY_Late,LOW,427
NS-35e8ca92dd89ea5d4ab05ffcc8b659508ceb12970765bc92ba4d2a77aac1d914,EUR_ORIGIN_202601272200,TR-63c69e721dae0caaaa4ee01ae8a5d9f7,A,0.752343,2.150000541174,4.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-01-28T00:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,NY_Late,LOW,427
NS-7c0423336526d38bf37781f3ef3d7d6d030a3eaa1d23de7fbc9df16776466ba4,EUR_ORIGIN_202601272200,TR-63c69e721dae0caaaa4ee01ae8a5d9f7,A,0.752343,2.150000541174,8.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-01-28T00:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,NY_Late,LOW,427
NS-df3cebc9fe8f4350b638da83baea856123d2cb4bf3d5ae961a8db38425d6cbf9,EUR_ORIGIN_202601272200,TR-63c69e721dae0caaaa4ee01ae8a5d9f7,A,0.752343,2.150000541174,16.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-01-28T00:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,NY_Late,LOW,427
NS-b986e47125509c67423bee7f9e4db75dbaafb73d5e265bf7efbecbacaebe5ab1,EUR_ORIGIN_202601272200,TR-63c69e721dae0caaaa4ee01ae8a5d9f7,A,0.752343,2.150000541174,32.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-01-28T00:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,NY_Late,LOW,427
NS-d66da752def1d166041276a1d729fda56c8394c5f0b1ebea1eeb93512dac238d,EUR_ORIGIN_202601272200,TR-63c69e721dae0caaaa4ee01ae8a5d9f7,A,0.752343,2.150000541174,64.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-01-28T00:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,NY_Late,LOW,427
NS-5d251f840cc5537cedc4c834e6753638ed0d554159a6c29248288c0ffb120185,EUR_ORIGIN_202601291200,TR-54a28e50398efe2b0510a5336d0e9c66,B,0.935086,1.145241401447,0.5,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2026-01-29T13:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,MEDIUM,428
NS-a456416fbe6c1b1340402deb255b664c2fd15c38d73b7e8ff012e2bda2b7f89e,EUR_ORIGIN_202601291200,TR-54a28e50398efe2b0510a5336d0e9c66,B,0.935086,1.145241401447,1.0,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2026-01-29T13:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,MEDIUM,428
NS-67b0dcb27ddec3c3c1ec548817cef9cd9b156d71c3d80c528ce68824a23046f4,EUR_ORIGIN_202601291200,TR-54a28e50398efe2b0510a5336d0e9c66,B,0.935086,1.145241401447,2.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-01-29T13:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,MEDIUM,428
NS-0e0899c808b800f27de327887df4aaaec069c96e9d710b98f4519466ae56a718,EUR_ORIGIN_202601291200,TR-54a28e50398efe2b0510a5336d0e9c66,B,0.935086,1.145241401447,4.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-01-29T13:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,MEDIUM,428
NS-e3c5471f0bf301f9ac7c9628024beed0cd0d63a73bce49708c2d203f0bb700ba,EUR_ORIGIN_202601291200,TR-54a28e50398efe2b0510a5336d0e9c66,B,0.935086,1.145241401447,8.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-01-29T13:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,MEDIUM,428
NS-91fc26f9c958d6aa0b0602949a67756c74f01cde2bb7aa1d1648211eac1d7a39,EUR_ORIGIN_202601291200,TR-54a28e50398efe2b0510a5336d0e9c66,B,0.935086,1.145241401447,16.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-01-29T13:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,MEDIUM,428
NS-fb5bd2ea325542d48a4b67fffafebb6df4cca06408902e288204624f15f6e3e5,EUR_ORIGIN_202601291200,TR-54a28e50398efe2b0510a5336d0e9c66,B,0.935086,1.145241401447,32.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-01-29T13:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,MEDIUM,428
NS-d2ecfcfc014ad738fa8d39b3d247cb962eb156d57e8017c619cfcf8df0d6c288,EUR_ORIGIN_202601291200,TR-54a28e50398efe2b0510a5336d0e9c66,B,0.935086,1.145241401447,64.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-01-29T13:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,MEDIUM,428
NS-df4170ab104c82b7e62e3bee1a5f5b2c85015c92e5ae2c48e3d2a43d02e158d4,EUR_ORIGIN_202602021400,TR-930e9b789c68e877a9197d6f9882d92d,B,0.858463,1.051398519897,0.5,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2026-02-02T15:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,NY_Overlap,LOW,429
NS-d1f217eb6cf8bc90f6d938ba9a653430e1e4b561bc50e42cbca6b7d838d45628,EUR_ORIGIN_202602021400,TR-930e9b789c68e877a9197d6f9882d92d,B,0.858463,1.051398519897,1.0,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2026-02-02T15:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,NY_Overlap,LOW,429
NS-78cbe000a63b1cdf7246015f1e45ec99eb5d6e82e3ebe875d525dbe33412a057,EUR_ORIGIN_202602021400,TR-930e9b789c68e877a9197d6f9882d92d,B,0.858463,1.051398519897,2.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-02-02T15:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,NY_Overlap,LOW,429
NS-2f55669132aba239d6bb7d1888382a9830d384f6b8ac36520750b28095377f1e,EUR_ORIGIN_202602021400,TR-930e9b789c68e877a9197d6f9882d92d,B,0.858463,1.051398519897,4.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-02-02T15:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,NY_Overlap,LOW,429
NS-eb80b3aecd6097c8a323455c5922b5eda9526a6274647a124f495e5b6b675f80,EUR_ORIGIN_202602021400,TR-930e9b789c68e877a9197d6f9882d92d,B,0.858463,1.051398519897,8.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-02-02T15:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,NY_Overlap,LOW,429
NS-1e9af78968ef3f47f32714c0c20c6a2c2793a24a9e61b4ecffeff7df40956025,EUR_ORIGIN_202602021400,TR-930e9b789c68e877a9197d6f9882d92d,B,0.858463,1.051398519897,16.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-02-02T15:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,NY_Overlap,LOW,429
NS-33f8830cca0cba54b2fe955541d18d869aa3d7261bc8a216db0d2ba13106c433,EUR_ORIGIN_202602021400,TR-930e9b789c68e877a9197d6f9882d92d,B,0.858463,1.051398519897,32.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-02-02T15:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,NY_Overlap,LOW,429
NS-f0ddec154a4c36b97f3d49c8fda07e03c3aed6102f4c7247cb6dd49b7671bc95,EUR_ORIGIN_202602021400,TR-930e9b789c68e877a9197d6f9882d92d,B,0.858463,1.051398519897,64.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-02-02T15:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,NY_Overlap,LOW,429
NS-ef768c65a482075cbfcfc0c387181feb86bdb4a3c94c75c44eb18ed575845aa4,EUR_ORIGIN_202602031100,TR-9d98f944f55a6b265bb94b9b06ca6a3c,B,2.596801,3.180418462175,0.5,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2026-02-03T12:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,LOW,430
NS-ca1c8faded01b0572a6824c72dfff0c645c5ad7877b0eb5feb3e455b34395522,EUR_ORIGIN_202602031100,TR-9d98f944f55a6b265bb94b9b06ca6a3c,B,2.596801,3.180418462175,1.0,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2026-02-03T12:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,LOW,430
NS-579da869e366bfe59e2cd67659f9e001597783d3990a3c322873ba70a568cc7d,EUR_ORIGIN_202602031100,TR-9d98f944f55a6b265bb94b9b06ca6a3c,B,2.596801,3.180418462175,2.0,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2026-02-03T12:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,LOW,430
NS-d097000fb1bd40699402a275f43f11b5ea9a807dd81e1d8cdf83694d61b5ed7f,EUR_ORIGIN_202602031100,TR-9d98f944f55a6b265bb94b9b06ca6a3c,B,2.596801,3.180418462175,4.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-02-03T12:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,LOW,430
NS-c618c7638f2a82be8ba9c87cf7628f89560335002d70aafb547b7215a65e428e,EUR_ORIGIN_202602031100,TR-9d98f944f55a6b265bb94b9b06ca6a3c,B,2.596801,3.180418462175,8.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-02-03T12:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,LOW,430
NS-8e74d2ff9f0ed44b1de7ace2cf9406937a9094a8d014d8f1f6d7809155ea7191,EUR_ORIGIN_202602031100,TR-9d98f944f55a6b265bb94b9b06ca6a3c,B,2.596801,3.180418462175,16.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-02-03T12:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,LOW,430
NS-88adbda39d402b28dd25d673f1c9cfa5d4a34efdf490d66ba127591c21c7ad85,EUR_ORIGIN_202602031100,TR-9d98f944f55a6b265bb94b9b06ca6a3c,B,2.596801,3.180418462175,32.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-02-03T12:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,LOW,430
NS-a6947b16c5ec34802941bf9093baf8b7dbee1af917c15bd52b566bb80507b295,EUR_ORIGIN_202602031100,TR-9d98f944f55a6b265bb94b9b06ca6a3c,B,2.596801,3.180418462175,64.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-02-03T12:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,LOW,430
NS-47fab34765aeba334824a84bc4e61cd387899883da1c5d6c951386ed505928fc,EUR_ORIGIN_202602061000,TR-e1125635d5a11505c3c856f334e443e5,A,1.110026,3.172163489601,0.5,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2026-02-06T12:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,LOW,431
NS-12bab8df945c99d04de1e2d2425a77a4e755f8159da6ce3f19692eef49873b97,EUR_ORIGIN_202602061000,TR-e1125635d5a11505c3c856f334e443e5,A,1.110026,3.172163489601,1.0,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2026-02-06T12:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,LOW,431
NS-a13b389a1f5d1597d28f379687ab1ef74faa8b818fc45bc0cb1bfa68390094e8,EUR_ORIGIN_202602061000,TR-e1125635d5a11505c3c856f334e443e5,A,1.110026,3.172163489601,2.0,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2026-02-06T12:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,LOW,431
NS-31d66ac76622c84bbf9f2dc79bd457a231a1bc7926034f96e1304add033963f4,EUR_ORIGIN_202602061000,TR-e1125635d5a11505c3c856f334e443e5,A,1.110026,3.172163489601,4.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-02-06T12:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,LOW,431
NS-95a659b7dbb3c6ee2e0af3470884f4551bb197d0548df7e6198a167e9cd1abc7,EUR_ORIGIN_202602061000,TR-e1125635d5a11505c3c856f334e443e5,A,1.110026,3.172163489601,8.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-02-06T12:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,LOW,431
NS-5e005d3323026e8cef8af3cad51d786d1590d74df88a123e2cdb34878c93fecd,EUR_ORIGIN_202602061000,TR-e1125635d5a11505c3c856f334e443e5,A,1.110026,3.172163489601,16.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-02-06T12:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,LOW,431
NS-008f08d5e14554e0688b8e9e80627e2c61da1f87e26d2e5ff61f164624b3df3d,EUR_ORIGIN_202602061000,TR-e1125635d5a11505c3c856f334e443e5,A,1.110026,3.172163489601,32.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-02-06T12:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,LOW,431
NS-ff7fbff8a39eb3f6a8def6e93aaf0cccd6108ccce96afae7e452dce84a06bbcd,EUR_ORIGIN_202602061000,TR-e1125635d5a11505c3c856f334e443e5,A,1.110026,3.172163489601,64.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-02-06T12:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,LOW,431
NS-5342102fc3a6696480a118e28850b706a8597f53a88f4ca14b22870aeece3343,EUR_ORIGIN_202602091200,TR-c8e95cc321ef2b15b10794756c4cad12,B,0.547926,0.671069535914,0.5,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2026-02-09T13:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,LOW,432
NS-9aa61d3c3f220cf22e4e0e7d7a09cfbf8680fd6e286ce8384e2a7049e6b88a21,EUR_ORIGIN_202602091200,TR-c8e95cc321ef2b15b10794756c4cad12,B,0.547926,0.671069535914,1.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-02-09T13:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,LOW,432
NS-182de17bb7fed2fe92dbcf195d9f1d72472696e74a078f8753b35ba0eaa07dcb,EUR_ORIGIN_202602091200,TR-c8e95cc321ef2b15b10794756c4cad12,B,0.547926,0.671069535914,2.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-02-09T13:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,LOW,432
NS-e4208c8ef70d791370eac62e0d2ee8db0c0e63973937f3435272bed1cc67b35f,EUR_ORIGIN_202602091200,TR-c8e95cc321ef2b15b10794756c4cad12,B,0.547926,0.671069535914,4.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-02-09T13:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,LOW,432
NS-ce2678c2d42b348cb997d65e57f4df60ac764277de982134a81d63004d3b2f07,EUR_ORIGIN_202602091200,TR-c8e95cc321ef2b15b10794756c4cad12,B,0.547926,0.671069535914,8.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-02-09T13:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,LOW,432
NS-b33882182d89a83ca072239502fa4e21ac41ab4d054e37891f8c40909f63e1a5,EUR_ORIGIN_202602091200,TR-c8e95cc321ef2b15b10794756c4cad12,B,0.547926,0.671069535914,16.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-02-09T13:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,LOW,432
NS-13b7956065da9a28992c6edfb450839ec1555c8127764a44de422902490021d6,EUR_ORIGIN_202602091200,TR-c8e95cc321ef2b15b10794756c4cad12,B,0.547926,0.671069535914,32.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-02-09T13:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,LOW,432
NS-216439b70083328572f1962f7ac38d3020532b06a9da015842d79259fe06eb1a,EUR_ORIGIN_202602091200,TR-c8e95cc321ef2b15b10794756c4cad12,B,0.547926,0.671069535914,64.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2026-02-09T13:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,London,LOW,432
NS-d53d7b021b9b3b61ba8b1c0a96840d69084465d6935a7f82f60e176771fa8a6a,EUR_ORIGIN_202602091800,TR-1b9099d6728190423902c4356315bb2e,B,0.874645,1.071217573912,0.5,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2026-02-09T19:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,NY_Late,LOW,432
NS-9dccd7aa05e51917de538a4d836aec539e2b26adb7c015784fae453584ef81f4,EUR_ORIGIN_202602091800,TR-1b9099d6728190423902c4356315bb2e,B,0.874645,1.071217573912,1.0,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2026-02-09T19:00:00+00:00,RELATIONSHIP_CONFIRMED_OOS,OOS,2026,2026Q1,NY_Late,LOW,432
