checkpoint,model,condition,n,median_prediction,mae_in_sample,iqr,mad
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|37|BALANCED,1,6.099999999999994,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|38|UP_HEAVY,1,19.599999999999618,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|39|DOWN_HEAVY,1,22.599999999999284,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|42|UP_LEAN,1,0.3999999999981796,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|15|DOWN_HEAVY,1,41.89999999999916,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|16|UP_HEAVY,1,4.100000000000215,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|17|UP_HEAVY,1,1.1000000000005485,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|19|DOWN_LEAN,1,0.0,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|20|BALANCED,1,7.199999999998319,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|20|DOWN_HEAVY,1,18.700000000000383,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|20|UP_HEAVY,1,31.799999999999606,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|21|BALANCED,1,11.69999999999893,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|21|DOWN_HEAVY,1,49.5000000000001,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|21|DOWN_LEAN,1,3.1999999999987594,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|22|DOWN_LEAN,1,4.299999999999301,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|22|UP_LEAN,1,3.699999999999811,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|23|DOWN_HEAVY,1,12.900000000000134,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|23|DOWN_LEAN,1,20.100000000000676,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|23|UP_HEAVY,1,20.599999999999508,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|24|UP_LEAN,1,8.300000000001084,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|25|DOWN_LEAN,1,11.000000000001009,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|25|UP_HEAVY,1,0.0,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|26|BALANCED,1,3.60000000000138,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|26|UP_HEAVY,1,0.0,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|27|BALANCED,1,9.299999999998754,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|27|UP_LEAN,1,37.00000000000036,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|29|UP_HEAVY,1,37.000000000000355,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|30|UP_HEAVY,1,3.9999999999995595,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|30|UP_LEAN,1,0.0,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|33|UP_HEAVY,1,24.10000000000022,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|35|UP_LEAN,1,5.299999999999194,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|36|BALANCED,1,6.699999999999484,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|17|DOWN_HEAVY,1,0.0,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|17|UP_HEAVY,1,25.500000000000526,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|18|BALANCED,1,0.6000000000017103,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|19|UP_HEAVY,1,11.09999999999944,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|20|DOWN_HEAVY,1,11.600000000000499,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|20|UP_LEAN,1,31.7999999999996,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|21|BALANCED,1,7.999999999999119,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|21|DOWN_HEAVY,1,32.69999999999884,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|22|DOWN_HEAVY,1,10.999999999998785,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|22|DOWN_LEAN,1,3.699999999999811,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|24|BALANCED,1,7.300000000001198,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|24|UP_HEAVY,1,10.000000000001116,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|25|BALANCED,1,4.599999999999049,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|26|UP_LEAN,1,11.09999999999944,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|27|UP_HEAVY,1,29.50000000000007,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|28|BALANCED,1,9.900000000000464,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|28|DOWN_HEAVY,2,8.299999999999974,8.299999999999974,8.299999999999972,8.299999999999974
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|28|UP_HEAVY,3,18.49999999999907,7.999999999999862,11.999999999999794,8.700000000001502
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|29|DOWN_HEAVY,1,4.399999999999963,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|29|DOWN_LEAN,1,2.000000000002,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|29|UP_HEAVY,1,0.0,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|30|DOWN_LEAN,1,31.09999999999946,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|31|DOWN_HEAVY,1,27.39999999999965,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|32|UP_HEAVY,1,0.0,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|34|BALANCED,1,11.299999999998533,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|36|DOWN_HEAVY,1,17.400000000000745,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|14|BALANCED,1,9.399999999999409,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|16|DOWN_LEAN,1,0.0,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|17|UP_HEAVY,1,10.900000000000354,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|17|UP_LEAN,1,10.599999999998388,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|18|BALANCED,1,3.4999999999985043,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|18|DOWN_HEAVY,1,17.399999999998528,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|18|UP_HEAVY,4,18.899999999999473,14.44999999999974,21.54999999999962,9.899999999999352
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|19|BALANCED,1,0.0,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|19|DOWN_LEAN,1,18.199999999999328,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|19|UP_HEAVY,2,8.049999999999446,8.049999999999446,8.049999999999446,8.049999999999446
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|20|BALANCED,1,0.0,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|20|DOWN_HEAVY,1,6.099999999999994,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|20|UP_HEAVY,1,0.0,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|21|UP_HEAVY,1,4.399999999999963,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|22|DOWN_HEAVY,2,10.950000000000681,10.950000000000681,10.95000000000068,10.950000000000681
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|22|UP_HEAVY,2,12.050000000000116,12.050000000000116,12.050000000000114,12.050000000000116
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|BALANCED,1,3.9000000000011212,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|DOWN_LEAN,2,3.2999999999994145,2.100000000000435,2.100000000000435,2.100000000000435
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|UP_HEAVY,1,4.900000000001015,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|UP_LEAN,1,0.9999999999998899,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|BALANCED,1,2.6999999999999247,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|DOWN_LEAN,2,25.499999999999414,22.900000000000144,22.90000000000014,22.900000000000144
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|UP_HEAVY,3,17.80000000000115,7.666666666666561,11.499999999999844,5.199999999998536
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|UP_LEAN,1,16.599999999999945,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|25|DOWN_HEAVY,3,0.0,1.7666666666663982,2.649999999999597,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|25|DOWN_LEAN,2,17.050000000001784,10.050000000000335,10.050000000000333,10.050000000000335
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|25|UP_HEAVY,4,13.599999999999167,8.899999999999464,13.299999999998317,8.299999999998864
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|26|DOWN_HEAVY,2,4.399999999999963,4.399999999999963,4.399999999999963,4.399999999999963
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|26|DOWN_LEAN,1,0.0,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|26|UP_HEAVY,1,0.0,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|BALANCED,2,19.350000000000197,12.149999999999661,12.14999999999966,12.149999999999661
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|DOWN_HEAVY,7,8.40000000000174,9.89999999999983,12.649999999998496,7.80000000000225
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|DOWN_LEAN,3,22.299999999999542,12.100000000000072,18.15000000000011,14.000000000000675
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|UP_LEAN,1,0.0,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|28|BALANCED,2,8.349999999999195,6.950000000001122,6.950000000001122,6.950000000001122
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|28|DOWN_HEAVY,4,14.549999999999844,6.37500000000013,10.825000000000419,5.600000000000048
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|28|UP_HEAVY,3,0.0,2.3666666666666267,3.5499999999999403,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|29|DOWN_HEAVY,2,0.0,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|29|UP_HEAVY,3,10.099999999999554,7.066666666667075,10.600000000000612,9.900000000000475
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|30|BALANCED,1,4.999999999999453,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|30|DOWN_HEAVY,4,0.0,7.400000000000185,7.400000000000185,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|30|DOWN_LEAN,1,2.199999999998873,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|30|UP_HEAVY,1,1.9000000000013415,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|30|UP_LEAN,1,15.499999999999403,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|31|DOWN_HEAVY,2,12.900000000000137,2.4000000000001798,2.4000000000001798,2.4000000000001798
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|31|DOWN_LEAN,3,27.5000000000003,10.333333333332932,15.4999999999994,3.4999999999985008
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|31|UP_HEAVY,2,26.79999999999905,22.2,22.199999999999996,22.2
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|32|DOWN_HEAVY,1,21.59999999999939,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|32|DOWN_LEAN,3,0.0,6.066666666666443,9.099999999999664,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|32|UP_HEAVY,2,15.700000000000713,12.600000000000392,12.600000000000392,12.600000000000392
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|32|UP_LEAN,1,0.0,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|33|BALANCED,1,13.90000000000002,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|33|DOWN_HEAVY,1,3.4000000000000696,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|33|DOWN_LEAN,1,25.999999999999353,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|34|DOWN_HEAVY,2,58.949999999999825,50.350000000001224,50.35000000000123,50.350000000001224
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|34|DOWN_LEAN,1,5.399999999999849,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|34|UP_HEAVY,1,32.799999999999486,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|34|UP_LEAN,1,16.10000000000111,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|35|BALANCED,1,27.200000000000557,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|35|UP_HEAVY,2,22.44999999999941,22.44999999999941,22.449999999999413,22.44999999999941
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|35|UP_LEAN,1,13.799999999999372,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|36|DOWN_HEAVY,2,5.800000000000253,5.4999999999982805,5.4999999999982805,5.4999999999982805
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|36|DOWN_LEAN,1,31.20000000000011,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|38|DOWN_HEAVY,2,3.4000000000000696,3.4000000000000696,3.4000000000000696,3.4000000000000696
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|38|UP_LEAN,2,12.34999999999986,7.650000000000155,7.650000000000155,7.650000000000155
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|39|DOWN_HEAVY,1,51.69999999999897,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|40|DOWN_LEAN,2,12.849999999999806,7.749999999999705,7.749999999999707,7.749999999999705
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|40|UP_LEAN,1,3.8999999999989043,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|43|DOWN_HEAVY,1,0.0,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|BALANCED_ASIA|32|UP_HEAVY,1,0.0,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|FULL_LOOP|20|DOWN_HEAVY,1,11.399999999999196,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|FULL_LOOP|21|DOWN_LEAN,1,10.40000000000152,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|FULL_LOOP|29|UP_HEAVY,1,8.600000000000833,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|FULL_LOOP|36|DOWN_LEAN,1,31.699999999998944,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|ONE_SIDED_DOWN|21|DOWN_LEAN,1,8.700000000001488,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|ONE_SIDED_DOWN|24|BALANCED,1,42.29999999999956,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|ONE_SIDED_DOWN|26|UP_HEAVY,1,0.0,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|ONE_SIDED_DOWN|27|UP_LEAN,1,20.499999999998852,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|ONE_SIDED_UP|20|UP_HEAVY,1,8.299999999998867,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|ONE_SIDED_UP|28|DOWN_LEAN,1,0.0,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|ONE_SIDED_UP|31|UP_HEAVY,1,28.700000000001502,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|OVER_COMPLETED|13|BALANCED,1,16.400000000000855,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|OVER_COMPLETED|21|DOWN_HEAVY,1,0.0,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|OVER_COMPLETED|23|DOWN_HEAVY,1,36.89999999999971,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|OVER_COMPLETED|23|UP_LEAN,2,23.100000000000335,10.099999999999554,10.099999999999554,10.099999999999554
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|OVER_COMPLETED|26|DOWN_LEAN,1,5.399999999999849,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|OVER_COMPLETED|27|BALANCED,1,15.399999999998748,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|OVER_COMPLETED|27|DOWN_HEAVY,2,2.849999999999799,1.1499999999997605,1.1499999999997605,1.1499999999997605
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|OVER_COMPLETED|32|DOWN_HEAVY,1,8.799999999999919,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|OVER_COMPLETED|32|DOWN_LEAN,1,0.0,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|OVER_COMPLETED|33|BALANCED,1,4.20000000000087,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|OVER_COMPLETED|33|DOWN_HEAVY,1,57.599999999999866,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|8|DOWN_LEAN,1,5.599999999998943,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|11|UP_HEAVY,1,5.200000000000763,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|15|UP_HEAVY,1,74.89999999999996,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|16|DOWN_HEAVY,1,59.60000000000188,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|17|DOWN_HEAVY,1,0.0,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|17|UP_LEAN,2,4.100000000000213,0.4000000000004018,0.4000000000004018,0.4000000000004018
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|18|DOWN_HEAVY,1,1.5999999999993761,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|18|UP_HEAVY,2,32.8000000000006,32.8000000000006,32.800000000000594,32.8000000000006
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|19|DOWN_LEAN,2,0.5999999999994898,0.5999999999994898,0.5999999999994898,0.5999999999994898
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|20|BALANCED,1,5.299999999999194,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|20|DOWN_HEAVY,1,43.90000000000115,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|20|UP_HEAVY,1,14.000000000000668,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|21|BALANCED,2,7.650000000000155,6.650000000000269,6.650000000000269,6.650000000000269
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|21|DOWN_HEAVY,1,0.0,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|21|DOWN_LEAN,1,22.900000000001256,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|21|UP_HEAVY,1,19.799999999998704,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|21|UP_LEAN,2,16.200000000000657,16.200000000000657,16.200000000000657,16.200000000000657
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|22|BALANCED,2,23.000000000000792,19.600000000000723,19.600000000000726,19.600000000000723
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|22|DOWN_HEAVY,1,0.0,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|22|DOWN_LEAN,3,3.9000000000011212,3.5333333333335353,5.300000000000303,3.9000000000011212
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|22|UP_HEAVY,2,16.35000000000053,16.35000000000053,16.350000000000527,16.35000000000053
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|23|BALANCED,1,3.1999999999987594,0.0,0.0,0.0
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|23|DOWN_HEAVY,3,18.500000000001293,8.899999999999094,13.34999999999864,10.799999999997475
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|23|DOWN_LEAN,3,13.399999999998968,5.533333333333316,8.299999999999974,3.20000000000098
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|23|UP_HEAVY,4,7.099999999999884,14.500000000000064,21.59999999999995,7.099999999999884
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|24|DOWN_HEAVY,2,31.099999999999458,14.400000000001082,14.400000000001079,14.400000000001082
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|24|DOWN_LEAN,2,3.6999999999998145,2.4000000000001798,2.4000000000001798,2.4000000000001798
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|24|UP_HEAVY,2,21.200000000000102,2.3999999999990678,2.3999999999990678,2.3999999999990678
12PM,B5_TIER_STATE_LOOPS_BALANCE,T2|PARTIAL_LOOP|25|BALANCED,1,9.799999999999812,0.0,0.0,0.0
