checkpoint,model,condition,n,quantile,prediction
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|21|UP_HEAVY,2,0.9,39.54000000000057
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|23|DOWN_HEAVY,2,0.1,5.349999999999744
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|23|DOWN_HEAVY,2,0.25,6.324999999999804
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|23|DOWN_HEAVY,2,0.5,7.949999999999903
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|23|DOWN_HEAVY,2,0.75,9.575000000000003
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|23|DOWN_HEAVY,2,0.9,10.550000000000063
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|25|UP_HEAVY,1,0.1,15.500000000001627
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|25|UP_HEAVY,1,0.25,15.500000000001627
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|25|UP_HEAVY,1,0.5,15.500000000001627
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|25|UP_HEAVY,1,0.75,15.500000000001627
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|25|UP_HEAVY,1,0.9,15.500000000001627
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|25|UP_LEAN,1,0.1,32.09999999999935
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|25|UP_LEAN,1,0.25,32.09999999999935
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|25|UP_LEAN,1,0.5,32.09999999999935
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|25|UP_LEAN,1,0.75,32.09999999999935
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|25|UP_LEAN,1,0.9,32.09999999999935
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|27|DOWN_HEAVY,1,0.1,50.39999999999933
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|27|DOWN_HEAVY,1,0.25,50.39999999999933
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|27|DOWN_HEAVY,1,0.5,50.39999999999933
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|27|DOWN_HEAVY,1,0.75,50.39999999999933
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|27|DOWN_HEAVY,1,0.9,50.39999999999933
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|28|UP_LEAN,1,0.1,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|28|UP_LEAN,1,0.25,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|28|UP_LEAN,1,0.5,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|28|UP_LEAN,1,0.75,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|28|UP_LEAN,1,0.9,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|30|UP_HEAVY,1,0.1,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|30|UP_HEAVY,1,0.25,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|30|UP_HEAVY,1,0.5,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|30|UP_HEAVY,1,0.75,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|30|UP_HEAVY,1,0.9,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|34|UP_LEAN,1,0.1,15.700000000000713
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|34|UP_LEAN,1,0.25,15.700000000000713
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|34|UP_LEAN,1,0.5,15.700000000000713
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|34|UP_LEAN,1,0.75,15.700000000000713
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|34|UP_LEAN,1,0.9,15.700000000000713
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|36|BALANCED,1,0.1,13.90000000000002
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|36|BALANCED,1,0.25,13.90000000000002
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|36|BALANCED,1,0.5,13.90000000000002
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|36|BALANCED,1,0.75,13.90000000000002
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|36|BALANCED,1,0.9,13.90000000000002
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|37|DOWN_HEAVY,1,0.1,23.50000000000074
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|37|DOWN_HEAVY,1,0.25,23.50000000000074
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|37|DOWN_HEAVY,1,0.5,23.50000000000074
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|37|DOWN_HEAVY,1,0.75,23.50000000000074
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|OVER_COMPLETED|37|DOWN_HEAVY,1,0.9,23.50000000000074
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|12|DOWN_LEAN,1,0.1,10.099999999999554
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|12|DOWN_LEAN,1,0.25,10.099999999999554
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|12|DOWN_LEAN,1,0.5,10.099999999999554
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|12|DOWN_LEAN,1,0.75,10.099999999999554
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|12|DOWN_LEAN,1,0.9,10.099999999999554
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|14|DOWN_LEAN,1,0.1,7.099999999999888
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|14|DOWN_LEAN,1,0.25,7.099999999999888
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|14|DOWN_LEAN,1,0.5,7.099999999999888
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|14|DOWN_LEAN,1,0.75,7.099999999999888
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|14|DOWN_LEAN,1,0.9,7.099999999999888
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|15|UP_HEAVY,1,0.1,32.00000000000091
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|15|UP_HEAVY,1,0.25,32.00000000000091
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|15|UP_HEAVY,1,0.5,32.00000000000091
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|15|UP_HEAVY,1,0.75,32.00000000000091
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|15|UP_HEAVY,1,0.9,32.00000000000091
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|17|UP_HEAVY,1,0.1,8.199999999998212
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|17|UP_HEAVY,1,0.25,8.199999999998212
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|17|UP_HEAVY,1,0.5,8.199999999998212
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|17|UP_HEAVY,1,0.75,8.199999999998212
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|17|UP_HEAVY,1,0.9,8.199999999998212
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|19|DOWN_HEAVY,1,0.1,3.4000000000000696
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|19|DOWN_HEAVY,1,0.25,3.4000000000000696
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|19|DOWN_HEAVY,1,0.5,3.4000000000000696
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|19|DOWN_HEAVY,1,0.75,3.4000000000000696
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|19|DOWN_HEAVY,1,0.9,3.4000000000000696
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|BALANCED,1,0.1,0.700000000000145
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|BALANCED,1,0.25,0.700000000000145
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|BALANCED,1,0.5,0.700000000000145
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|BALANCED,1,0.75,0.700000000000145
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|BALANCED,1,0.9,0.700000000000145
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|DOWN_HEAVY,1,0.1,6.599999999998829
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|DOWN_HEAVY,1,0.25,6.599999999998829
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|DOWN_HEAVY,1,0.5,6.599999999998829
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|DOWN_HEAVY,1,0.75,6.599999999998829
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|DOWN_HEAVY,1,0.9,6.599999999998829
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|UP_HEAVY,1,0.1,26.299999999999102
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|UP_HEAVY,1,0.25,26.299999999999102
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|UP_HEAVY,1,0.5,26.299999999999102
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|UP_HEAVY,1,0.75,26.299999999999102
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|20|UP_HEAVY,1,0.9,26.299999999999102
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|21|DOWN_HEAVY,2,0.1,17.000000000000128
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|21|DOWN_HEAVY,2,0.25,20.600000000000065
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|21|DOWN_HEAVY,2,0.5,26.59999999999996
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|21|DOWN_HEAVY,2,0.75,32.59999999999985
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|21|DOWN_HEAVY,2,0.9,36.19999999999979
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|22|DOWN_HEAVY,1,0.1,75.9999999999983
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|22|DOWN_HEAVY,1,0.25,75.9999999999983
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|22|DOWN_HEAVY,1,0.5,75.9999999999983
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|22|DOWN_HEAVY,1,0.75,75.9999999999983
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|22|DOWN_HEAVY,1,0.9,75.9999999999983
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|22|UP_HEAVY,1,0.1,17.899999999999583
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|22|UP_HEAVY,1,0.25,17.899999999999583
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|22|UP_HEAVY,1,0.5,17.899999999999583
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|22|UP_HEAVY,1,0.75,17.899999999999583
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|22|UP_HEAVY,1,0.9,17.899999999999583
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|BALANCED,1,0.1,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|BALANCED,1,0.25,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|BALANCED,1,0.5,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|BALANCED,1,0.75,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|BALANCED,1,0.9,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|DOWN_LEAN,1,0.1,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|DOWN_LEAN,1,0.25,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|DOWN_LEAN,1,0.5,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|DOWN_LEAN,1,0.75,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|DOWN_LEAN,1,0.9,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|UP_HEAVY,1,0.1,19.599999999999618
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|UP_HEAVY,1,0.25,19.599999999999618
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|UP_HEAVY,1,0.5,19.599999999999618
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|UP_HEAVY,1,0.75,19.599999999999618
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|UP_HEAVY,1,0.9,19.599999999999618
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|UP_LEAN,1,0.1,12.49999999999973
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|UP_LEAN,1,0.25,12.49999999999973
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|UP_LEAN,1,0.5,12.49999999999973
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|UP_LEAN,1,0.75,12.49999999999973
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|24|UP_LEAN,1,0.9,12.49999999999973
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|25|DOWN_HEAVY,1,0.1,41.19999999999901
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|25|DOWN_HEAVY,1,0.25,41.19999999999901
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|25|DOWN_HEAVY,1,0.5,41.19999999999901
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|25|DOWN_HEAVY,1,0.75,41.19999999999901
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|25|DOWN_HEAVY,1,0.9,41.19999999999901
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|DOWN_HEAVY,2,0.1,54.45999999999995
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|DOWN_HEAVY,2,0.25,57.400000000000226
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|DOWN_HEAVY,2,0.5,62.30000000000068
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|DOWN_HEAVY,2,0.75,67.20000000000114
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|DOWN_HEAVY,2,0.9,70.14000000000142
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|DOWN_LEAN,1,0.1,14.000000000000682
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|DOWN_LEAN,1,0.25,14.000000000000682
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|DOWN_LEAN,1,0.5,14.000000000000682
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|DOWN_LEAN,1,0.75,14.000000000000682
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|DOWN_LEAN,1,0.9,14.000000000000682
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|UP_HEAVY,1,0.1,17.399999999998528
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|UP_HEAVY,1,0.25,17.399999999998528
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|UP_HEAVY,1,0.5,17.399999999998528
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|UP_HEAVY,1,0.75,17.399999999998528
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|UP_HEAVY,1,0.9,17.399999999998528
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|UP_LEAN,1,0.1,36.899999999999714
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|UP_LEAN,1,0.25,36.899999999999714
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|UP_LEAN,1,0.5,36.899999999999714
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|UP_LEAN,1,0.75,36.899999999999714
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|26|UP_LEAN,1,0.9,36.899999999999714
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|27|BALANCED,1,0.1,18.799999999998818
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|27|BALANCED,1,0.25,18.799999999998818
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|27|BALANCED,1,0.5,18.799999999998818
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|27|BALANCED,1,0.75,18.799999999998818
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|27|BALANCED,1,0.9,18.799999999998818
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|27|UP_HEAVY,1,0.1,9.099999999999667
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|27|UP_HEAVY,1,0.25,9.099999999999667
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|27|UP_HEAVY,1,0.5,9.099999999999667
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|27|UP_HEAVY,1,0.75,9.099999999999667
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|27|UP_HEAVY,1,0.9,9.099999999999667
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|BALANCED,1,0.1,26.500000000000412
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|BALANCED,1,0.25,26.500000000000412
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|BALANCED,1,0.5,26.500000000000412
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|BALANCED,1,0.75,26.500000000000412
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|BALANCED,1,0.9,26.500000000000412
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|DOWN_LEAN,1,0.1,27.69999999999939
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|DOWN_LEAN,1,0.25,27.69999999999939
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|DOWN_LEAN,1,0.5,27.69999999999939
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|DOWN_LEAN,1,0.75,27.69999999999939
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|DOWN_LEAN,1,0.9,27.69999999999939
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|UP_HEAVY,1,0.1,12.099999999999326
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|UP_HEAVY,1,0.25,12.099999999999326
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|UP_HEAVY,1,0.5,12.099999999999326
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|UP_HEAVY,1,0.75,12.099999999999326
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|28|UP_HEAVY,1,0.9,12.099999999999326
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|29|DOWN_HEAVY,1,0.1,75.29999999999815
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|29|DOWN_HEAVY,1,0.25,75.29999999999815
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|29|DOWN_HEAVY,1,0.5,75.29999999999815
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|29|DOWN_HEAVY,1,0.75,75.29999999999815
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|29|DOWN_HEAVY,1,0.9,75.29999999999815
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|30|DOWN_HEAVY,1,0.1,39.59999999999963
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|30|DOWN_HEAVY,1,0.25,39.59999999999963
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|30|DOWN_HEAVY,1,0.5,39.59999999999963
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|30|DOWN_HEAVY,1,0.75,39.59999999999963
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|30|DOWN_HEAVY,1,0.9,39.59999999999963
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|30|DOWN_LEAN,1,0.1,27.80000000000004
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|30|DOWN_LEAN,1,0.25,27.80000000000004
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|30|DOWN_LEAN,1,0.5,27.80000000000004
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|30|DOWN_LEAN,1,0.75,27.80000000000004
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|30|DOWN_LEAN,1,0.9,27.80000000000004
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|31|DOWN_HEAVY,1,0.1,36.50000000000153
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|31|DOWN_HEAVY,1,0.25,36.50000000000153
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|31|DOWN_HEAVY,1,0.5,36.50000000000153
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|31|DOWN_HEAVY,1,0.75,36.50000000000153
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|31|DOWN_HEAVY,1,0.9,36.50000000000153
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|31|DOWN_LEAN,2,0.1,25.519999999999985
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|31|DOWN_LEAN,2,0.25,25.700000000000166
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|31|DOWN_LEAN,2,0.5,26.000000000000465
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|31|DOWN_LEAN,2,0.75,26.300000000000765
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|31|DOWN_LEAN,2,0.9,26.480000000000945
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|31|UP_HEAVY,1,0.1,16.000000000000455
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|31|UP_HEAVY,1,0.25,16.000000000000455
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|31|UP_HEAVY,1,0.5,16.000000000000455
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|31|UP_HEAVY,1,0.75,16.000000000000455
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|31|UP_HEAVY,1,0.9,16.000000000000455
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|32|UP_HEAVY,2,0.1,44.41999999999968
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|32|UP_HEAVY,2,0.25,53.14999999999959
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|32|UP_HEAVY,2,0.5,67.69999999999942
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|32|UP_HEAVY,2,0.75,82.24999999999926
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|32|UP_HEAVY,2,0.9,90.97999999999917
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|33|UP_HEAVY,1,0.1,53.10000000000147
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|33|UP_HEAVY,1,0.25,53.10000000000147
09AM,B5_TIER_STATE_LOOPS_BALANCE,T3|PARTIAL_LOOP|33|UP_HEAVY,1,0.5,53.10000000000147
